Koordinatensystem : Lambert konform konisch
Rechtswert        : 3938500 Meter
Hochwert          : 2337500 Meter
Hoehenlage        : 429 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3938500 2337500  1 10 11   0.5  964 202  1.2 8  4.1  99    0   41 283 -315  2
3938500 2337500  1 10 12   0.8  964 303  0.5 8  4.2 100    0   57 283 -317  2
3938500 2337500  1 10 13   1.2  964 271  1.6 7  4.2  99    0   76 279 -322  2
3938500 2337500  1 10 14   1.8  964 277  1.9 8  4.3  96    0   77 281 -326  2
3938500 2337500  1 10 15   2.2  964 264  0.3 7  4.3  94    6   72 283 -326  2
3938500 2337500  1 10 16   2.5  963 259  0.4 8  4.3  92    0   36 285 -323  2
3938500 2337500  1 10 17   2.4  963 338  0.9 7  4.4  93    3    9 286 -320  2
3938500 2337500  1 10 18   2.0  963 228  1.2 7  4.4  94    0    0 280 -318  2
3938500 2337500  1 10 19   1.8  963 203  1.2 7  4.3  95    0    0 279 -318  2
3938500 2337500  1 10 20   1.9  964 237  1.9 7  4.4  96    0    0 279 -319  2
3938500 2337500  1 10 21   1.8  964 216  1.2 8  4.5  98    0    0 287 -321  2
3938500 2337500  1 10 22   1.8  964 252  1.6 7  4.5  99    0    0 289 -322  2
3938500 2337500  1 10 23   1.5  964 275  1.3 7  4.5  99    0    0 283 -320  2
3938500 2337500  1 10 24   1.7  965 287  1.4 6  4.5 100    0    0 279 -319  2
3938500 2337500  1 11  1   1.7  964 296  1.4 7  4.5 100    0    0 280 -319  2
3938500 2337500  1 11  2   1.8  965 268  0.7 7  4.5  99    0    0 286 -320  2
3938500 2337500  1 11  3   1.7  964 270  1.2 7  4.5  99    0    0 287 -321  2
3938500 2337500  1 11  4   1.8  965 288  1.3 7  4.5  99    0    0 289 -321  2
3938500 2337500  1 11  5   1.8  965 154  1.0 8  4.5  99    0    0 296 -322  2
3938500 2337500  1 11  6   1.9  965  72  1.1 7  4.5  98    0    0 297 -322  2
3938500 2337500  1 11  7   2.0  965 122  1.7 7  4.5  99    0    0 292 -322  2
3938500 2337500  1 11  8   2.3  965  15  0.9 7  4.6 100    0    0 295 -322  2
3938500 2337500  1 11  9   2.4  966 287  1.5 7  4.7 100    0    6 297 -324  2
3938500 2337500  1 11 10   2.6  966 347  0.9 8  4.7  99    0   42 302 -328  2
3938500 2337500  1 11 11   3.3  967 312  0.9 6  4.8  98    3   89 298 -334  2
3938500 2337500  1 11 12   4.1  967 267  0.9 6  5.1  98    4  121 288 -340  2
3938500 2337500  1 11 13   4.3  967  14  0.8 7  5.2  97    1  110 295 -345  2
3938500 2337500  1 11 14   4.8  967  30  0.9 7  5.3  96    2  108 300 -349  2
3938500 2337500  1 11 15   5.1  967   3  1.0 7  5.3  94    0   76 301 -351  2
3938500 2337500  1 11 16   5.5  967  25  0.4 8  5.3  92    0   31 308 -349  2
3938500 2337500  1 11 17   5.1  967 343  1.2 8  5.3  92    0    4 314 -345  2
3938500 2337500  1 11 18   4.7  967 344  1.3 8  5.3  94    0    0 313 -341  2
3938500 2337500  1 11 19   4.4  968  34  1.3 7  5.3  96    0    0 307 -338  2
3938500 2337500  1 11 20   4.3  968  29  1.6 7  5.2  96    0    0 301 -336  2
3938500 2337500  1 11 21   4.2  968  26  1.7 7  5.2  96    0    0 300 -334  2
3938500 2337500  1 11 22   4.2  969  25  1.6 7  5.2  96    0    0 300 -332  2
3938500 2337500  1 11 23   4.2  969  20  1.7 7  5.2  96    0    0 300 -330  2
3938500 2337500  1 11 24   4.2  969  36  2.7 7  5.2  97    0    0 301 -330  2
3938500 2337500  1 12  1   4.0  969  36  2.3 5  5.2  98    0    0 291 -330  2
3938500 2337500  1 12  2   3.2  969  43  2.2 5  5.1  98    0    0 278 -330  2
3938500 2337500  1 12  3   3.4  969  32  2.2 7  4.9  98    0    0 288 -330  2
3938500 2337500  1 12  4   3.7  970  29  2.8 8  5.0  98    0    0 305 -330  2
3938500 2337500  1 12  5   3.7  969  29  3.6 8  5.0  98    0    0 311 -329  2
3938500 2337500  1 12  6   3.8  969  19  2.8 8  4.9  94    0    0 311 -329  2
3938500 2337500  1 12  7   3.2  970  30  3.5 8  4.8  93    0    0 310 -328  2
3938500 2337500  1 12  8   3.2  970  38  3.5 7  4.6  93    0    0 304 -327  2
3938500 2337500  1 12  9   3.0  970  34  3.6 7  4.6  93    0    8 298 -327  2
3938500 2337500  1 12 10   2.9  971  38  4.8 8  4.5  92    0   38 302 -328  2
3938500 2337500  1 12 11   2.8  971  38  4.6 8  4.5  92    0   38 307 -331  2
3938500 2337500  1 12 12   2.9  971  34  4.9 8  4.5  92    0   32 306 -336  2
3938500 2337500  1 12 13   2.7  971  41  4.1 8  4.5  92    0   42 304 -340  2
3938500 2337500  1 12 14   2.8  971  37  3.6 6  4.4  91    5   89 292 -341  2
3938500 2337500  1 12 15   2.8  970  35  4.2 5  4.3  90  103   21 275 -341  2
3938500 2337500  1 12 16   2.5  970  42  4.6 8  4.3  89   10   40 287 -338  2
3938500 2337500  1 12 17   2.3  970  37  4.1 8  4.2  90    0    5 303 -332  2
3938500 2337500  1 12 18   2.0  971  47  4.5 7  4.1  90    0    0 297 -326  2
3938500 2337500  1 12 19   1.8  971  48  4.5 8  4.0  88    0    0 297 -321  2
3938500 2337500  1 12 20   1.4  971  49  5.2 8  3.8  86    0    0 301 -319  2
3938500 2337500  1 12 21   0.7  972  48  4.5 7  3.6  84    0    0 293 -318  2
3938500 2337500  1 12 22   0.1  972  61  4.5 5  3.3  82    0    0 274 -317  2
3938500 2337500  1 12 23  -0.1  972  41  3.9 4  3.1  78    0    0 255 -317  2
3938500 2337500  1 12 24  -0.2  972  57  3.9 1  2.9  74    0    0 231 -314  2
3938500 2337500  1 13  1  -0.6  973  45  3.8 1  2.8  73    0    0 214 -312  2
3938500 2337500  1 13  2  -0.8  972  48  3.9 1  2.7  73    0    0 213 -311  2
3938500 2337500  1 13  3  -1.2  972  44  4.2 1  2.7  74    0    0 212 -310  2
3938500 2337500  1 13  4  -1.7  972  48  4.0 3  2.7  77    0    0 222 -310  2
3938500 2337500  1 13  5  -2.0  972  61  5.9 5  2.7  79    0    0 242 -309  2
3938500 2337500  1 13  6  -2.2  972  51  5.3 7  2.7  79    0    0 262 -308  2
3938500 2337500  1 13  7  -2.2  972  50  5.3 8  2.7  79    0    0 276 -307  2
3938500 2337500  1 13  8  -2.5  973  47  5.8 7  2.7  80    0    0 276 -306  2
3938500 2337500  1 13  9  -2.4  973  36  5.1 7  2.7  81    0   11 270 -304  2
3938500 2337500  1 13 10  -2.2  974  48  5.1 8  2.7  82   30   36 276 -303  2
3938500 2337500  1 13 11  -2.2  974  45  4.9 7  2.7  81   10   72 278 -306  2
3938500 2337500  1 13 12  -1.9  974  47  4.8 7  2.7  79    0   74 275 -310  2
3938500 2337500  1 13 13  -1.9  974  47  4.8 8  2.6  77    0   89 281 -314  2
3938500 2337500  1 13 14  -1.7  974  55  5.5 8  2.6  76    0   77 287 -316  2
3938500 2337500  1 13 15  -1.5  974  51  5.5 7  2.6  74    0   58 281 -317  2
3938500 2337500  1 13 16  -1.8  973  57  5.5 4  2.5  73    0   38 259 -317  2
3938500 2337500  1 13 17  -1.9  974  61  6.2 6  2.5  73    5    7 251 -314  2
3938500 2337500  1 13 18  -2.1  974  57  5.4 5  2.5  72    0    0 254 -309  2
3938500 2337500  1 13 19  -2.6  975  57  4.7 5  2.4  71    0    0 247 -306  2
3938500 2337500  1 13 20  -3.2  976  50  4.8 5  2.3  72    0    0 247 -304  2
3938500 2337500  1 13 21  -3.4  976  60  5.6 4  2.2  73    0    0 240 -303  2
3938500 2337500  1 13 22  -3.8  976  53  5.6 3  2.2  75    0    0 229 -301  2
3938500 2337500  1 13 23  -4.0  976  42  4.1 3  2.2  76    0    0 223 -300  2
3938500 2337500  1 13 24  -4.3  976  50  4.9 2  2.2  77    0    0 218 -299  2
3938500 2337500  1 14  1  -4.4  976  49  4.3 1  2.2  77    0    0 208 -298  2
3938500 2337500  1 14  2  -4.6  976  47  4.4 1  2.2  79    0    0 203 -297  2
3938500 2337500  1 14  3  -4.7  976  44  5.1 1  2.2  79    0    0 202 -295  2
3938500 2337500  1 14  4  -4.7  976  48  5.0 1  2.2  79    0    0 203 -294  2
3938500 2337500  1 14  5  -4.7  975  46  5.1 1  2.2  79    0    0 204 -293  2
3938500 2337500  1 14  6  -4.8  975  48  5.3 3  2.2  79    0    0 213 -293  2
3938500 2337500  1 14  7  -4.9  975  46  5.3 3  2.2  80    0    0 223 -292  2
3938500 2337500  1 14  8  -4.9  975  44  5.1 3  2.2  80    0    0 222 -292  2
3938500 2337500  1 14  9  -5.1  975  44  4.5 3  2.2  79    7   14 223 -292  2
3938500 2337500  1 14 10  -4.6  976  46  4.5 2  2.1  78   73   50 218 -293  2
3938500 2337500  1 14 11  -2.9  976  48  4.5 0  2.2  73  178   57 206 -297  2
3938500 2337500  1 14 12  -1.1  975  37  4.0 0  2.2  66  256   56 200 -303  2
3938500 2337500  1 14 13   0.2  976  46  4.2 0  2.3  60  290   54 203 -308  2
3938500 2337500  1 14 14   0.6  975  48  4.4 0  2.2  55  260   56 205 -311  2
3938500 2337500  1 14 15  -0.4  974  50  4.9 0  2.2  54  199   51 204 -312  2
3938500 2337500  1 14 16  -0.7  974  48  4.2 1  2.1  57  105   40 206 -310  2
3938500 2337500  1 14 17  -1.4  973  53  4.7 1  2.1  59   18   15 209 -307  2
3938500 2337500  1 14 18  -2.2  973  55  4.5 1  2.2  63    0    0 208 -303  2
3938500 2337500  1 14 19  -2.9  973  50  3.9 1  2.2  67    0    0 206 -300  2
3938500 2337500  1 14 20  -3.5  973  52  4.8 1  2.2  70    0    0 204 -298  2
3938500 2337500  1 14 21  -3.9  974  49  4.8 1  2.2  72    0    0 203 -297  2
3938500 2337500  1 14 22  -4.1  973  50  4.1 1  2.1  72    0    0 202 -296  2
3938500 2337500  1 14 23  -4.3  973  54  3.9 1  2.1  73    0    0 202 -295  2
3938500 2337500  1 14 24  -4.7  973  49  3.2 1  2.1  74    0    0 201 -295  2
3938500 2337500  1 15  1  -5.0  973  45  3.6 1  2.1  76    0    0 201 -294  2
3938500 2337500  1 15  2  -4.9  973  43  2.2 3  2.1  77    0    0 205 -294  2
3938500 2337500  1 15  3  -5.0  973  39  2.1 7  2.1  78    0    0 220 -294  2
3938500 2337500  1 15  4  -4.9  973  49  1.8 7  2.2  79    0    0 236 -293  2
3938500 2337500  1 15  5  -4.9  973  48  1.6 6  2.2  79    0    0 240 -293  2
3938500 2337500  1 15  6  -4.7  972  45  1.8 7  2.2  79    0    0 243 -292  2
3938500 2337500  1 15  7  -5.0  972  55  1.2 7  2.2  78    0    0 244 -292  2
3938500 2337500  1 15  8  -5.1  973  48  1.8 8  2.1  78    0    0 247 -292  2
3938500 2337500  1 15  9  -5.1  973  46  1.9 8  2.1  78    0   10 252 -293  2
3938500 2337500  1 15 10  -5.1  973  52  1.7 8  2.1  78    5   49 253 -294  2
3938500 2337500  1 15 11  -4.9  973  66  2.2 7  2.1  78    0   71 250 -299  2
3938500 2337500  1 15 12  -4.5  973  72  1.8 7  2.2  78    0   77 250 -305  2
3938500 2337500  1 15 13  -4.3  973  71  1.0 7  2.2  78    0   76 249 -310  2
3938500 2337500  1 15 14  -3.9  972  85  1.7 7  2.3  78    0   83 248 -314  2
3938500 2337500  1 15 15  -3.7  972  67  1.8 8  2.3  77    0   71 252 -316  2
3938500 2337500  1 15 16  -3.8  972  70  1.8 8  2.3  77    5   45 260 -315  2
3938500 2337500  1 15 17  -3.8  972  84  1.0 8  2.3  79    5    9 260 -312  2
3938500 2337500  1 15 18  -3.8  972 104  0.9 8  2.4  80    0    0 260 -307  2
3938500 2337500  1 15 19  -3.8  972 104  1.3 7  2.4  81    0    0 255 -303  2
3938500 2337500  1 15 20  -3.8  973 286  1.0 7  2.5  82    0    0 251 -300  2
3938500 2337500  1 15 21  -3.8  973 355  1.1 7  2.5  83    0    0 253 -298  2
3938500 2337500  1 15 22  -3.7  972 358  0.8 8  2.5  83    0    0 260 -294  2
3938500 2337500  1 15 23  -3.5  972 347  0.8 8  2.6  84    0    0 266 -292  2
3938500 2337500  1 15 24  -3.4  972 306  0.7 8  2.6  85    0    0 268 -291  2
3938500 2337500  1 16  1  -3.4  972 270  1.2 8  2.6  85    0    0 267 -289  2
3938500 2337500  1 16  2  -3.3  972 248  1.4 8  2.7  87    0    0 267 -287  2
3938500 2337500  1 16  3  -3.2  972 248  1.3 8  2.7  87    0    0 269 -285  2
3938500 2337500  1 16  4  -3.2  972 267  1.0 8  2.7  87    0    0 270 -283  2
3938500 2337500  1 16  5  -3.2  972 250  1.1 8  2.7  88    0    0 272 -284  2
3938500 2337500  1 16  6  -3.1  972 260  1.1 8  2.8  88    0    0 273 -286  2
3938500 2337500  1 16  7  -3.1  972 249  1.0 8  2.8  88    0    0 272 -286  2
3938500 2337500  1 16  8  -3.4  972 250  0.7 8  2.8  90    0    0 273 -286  2
3938500 2337500  1 16  9  -2.9  972 284  0.9 8  2.8  90    0    7 275 -288  2
3938500 2337500  1 16 10  -2.6  972 273  0.9 8  2.9  88    0   45 276 -294  2
3938500 2337500  1 16 11  -2.2  972  16  0.9 7  2.9  89    5   76 274 -302  2
3938500 2337500  1 16 12  -1.7  972 326  1.0 7  3.0  89    5  100 271 -308  2
3938500 2337500  1 16 13  -1.7  972 296  0.8 7  3.0  87   10  110 273 -312  2
3938500 2337500  1 16 14  -0.9  972  90  1.1 6  3.1  86   60   87 270 -315  2
3938500 2337500  1 16 15  -0.8  971  93  1.1 4  3.1  84  136   27 257 -316  2
3938500 2337500  1 16 16  -0.6  971 112  1.9 6  3.1  83   89   18 257 -317  2
3938500 2337500  1 16 17  -1.3  971 111  0.4 5  3.1  85   19    5 262 -317  2
3938500 2337500  1 16 18  -2.2  971 299  0.4 2  3.1  88    0    0 242 -316  2
3938500 2337500  1 16 19  -2.8  970 262  0.4 5  3.0  92    0    0 240 -315  2
3938500 2337500  1 16 20  -2.7  970 327  1.1 8  3.1  95    0    0 266 -314  2
3938500 2337500  1 16 21  -2.8  970 355  1.1 7  3.1  97    0    0 275 -314  2
3938500 2337500  1 16 22  -3.0  970 333  0.1 4  3.1  97    0    0 257 -314  2
3938500 2337500  1 16 23  -3.2  970 351  1.0 3  3.0  97    0    0 238 -314  2
3938500 2337500  1 16 24  -3.7  969 347  1.1 3  3.0  96    0    0 232 -314  2
3938500 2337500  1 17  1  -4.3  970 109  0.8 3  2.8  96    0    0 231 -314  2
3938500 2337500  1 17  2  -3.7  970 112  0.9 2  2.8  96    0    0 226 -314  2
3938500 2337500  1 17  3  -3.6  969 110  0.9 8  3.0  98    0    0 251 -314  2
3938500 2337500  1 17  4  -2.8  969 204  0.8 8  3.1  98    0    0 279 -314  2
3938500 2337500  1 17  5  -2.8  969 256  1.0 8  3.1  97    0    0 280 -315  2
3938500 2337500  1 17  6  -3.0  968 285  0.8 8  3.1  97    0    0 280 -315  2
3938500 2337500  1 17  7  -3.2  968 240  0.8 6  3.1  97    0    0 270 -316  2
3938500 2337500  1 17  8  -3.2  968 194  0.5 7  3.1  97    0    0 266 -316  2
3938500 2337500  1 17  9  -3.1  968 266  0.8 8  3.1  98    0   14 276 -316  2
3938500 2337500  1 17 10  -2.8  969 237  0.7 8  3.2  99    5   67 281 -317  2
3938500 2337500  1 17 11  -2.7  968  53  0.2 8  3.2  98    8  106 282 -317  2
3938500 2337500  1 17 12  -2.4  969  73  0.9 7  3.2  96    9  135 279 -319  2
3938500 2337500  1 17 13  -1.9  969 113  0.8 7  3.2  94   18  155 275 -324  2
3938500 2337500  1 17 14  -1.1  968  88  1.5 4  3.2  90  117  140 262 -327  2
3938500 2337500  1 17 15  -0.2  968 132  0.5 1  3.2  85  186   76 235 -326  2
3938500 2337500  1 17 16   0.1  967 111  0.7 4  3.2  82   96   56 237 -326  2
3938500 2337500  1 17 17  -0.7  967 117  0.9 4  3.2  83   24   19 252 -326  2
3938500 2337500  1 17 18  -1.6  968 109  1.0 5  3.2  87    0    0 254 -324  2
3938500 2337500  1 17 19  -2.0  968  99  1.8 3  3.2  91    0    0 248 -321  2
3938500 2337500  1 17 20  -2.5  968 110  1.5 3  3.2  96    0    0 237 -320  2
3938500 2337500  1 17 21  -2.5  969 100  1.8 5  3.2  98    0    0 246 -318  2
3938500 2337500  1 17 22  -2.4  969  58  1.6 6  3.2  95    0    0 260 -317  2
3938500 2337500  1 17 23  -2.5  969 330  0.9 7  3.1  95    0    0 270 -317  2
3938500 2337500  1 17 24  -2.4  969  73  1.2 8  3.2  95    0    0 279 -317  2
3938500 2337500  1 18  1  -2.1  970  54  0.9 7  3.2  95    0    0 279 -317  2
3938500 2337500  1 18  2  -1.9  969 242  0.9 7  3.2  95    0    0 274 -317  2
3938500 2337500  1 18  3  -2.0  969 196  1.1 7  3.2  94    0    0 274 -317  2
3938500 2337500  1 18  4  -1.6  969 156  1.0 3  3.3  95    0    0 254 -317  2
3938500 2337500  1 18  5  -1.6  969  43  1.1 7  3.4  96    0    0 254 -317  2
3938500 2337500  1 18  6  -1.4  969  83  0.9 5  3.5  98    0    0 265 -317  2
3938500 2337500  1 18  7  -1.1  969  99  1.1 8  3.6  98    0    0 270 -318  2
3938500 2337500  1 18  8  -0.6  969 110  1.1 8  3.7  98    0    0 287 -319  2
3938500 2337500  1 18  9  -0.3  969 105  2.1 8  3.8 100    0   15 287 -319  2
3938500 2337500  1 18 10   0.2  969   1  0.9 7  3.8  97    2   66 281 -320  2
3938500 2337500  1 18 11   0.7  969  39  0.7 6  3.8  93    4  117 271 -325  2
3938500 2337500  1 18 12   1.4  969  58  1.7 6  3.9  91   12  171 267 -331  2
3938500 2337500  1 18 13   2.0  968  33  1.1 7  4.0  88    2  141 273 -337  2
3938500 2337500  1 18 14   1.6  968  59  1.8 8  4.0  88    0   97 282 -341  2
3938500 2337500  1 18 15   1.9  968  46  1.1 8  4.0  88    0   91 286 -340  2
3938500 2337500  1 18 16   1.7  968  41  1.1 7  4.0  88   18   89 282 -335  2
3938500 2337500  1 18 17   0.9  968  62  1.0 5  3.9  89    6   27 268 -326  2
3938500 2337500  1 18 18   0.3  968  30  0.2 5  3.8  92    0    0 257 -319  2
3938500 2337500  1 18 19  -0.2  968  19  0.9 7  3.8  95    0    0 265 -317  2
3938500 2337500  1 18 20   0.1  968  46  0.8 7  3.8  96    0    0 279 -317  2
3938500 2337500  1 18 21   0.1  969  49  1.0 8  3.9  97    0    0 286 -315  2
3938500 2337500  1 18 22   0.2  969  45  1.0 7  3.9  98    0    0 281 -313  2
3938500 2337500  1 18 23   0.2  969  78  1.0 6  4.0  98    0    0 278 -312  2
3938500 2337500  1 18 24   0.2  968 118  1.0 5  4.0  98    0    0 278 -312  2
3938500 2337500  1 19  1  -0.0  975 158  1.1 3  3.9  99    0    0 223 -318  2
3938500 2337500  1 19  2  -0.3  975 189  1.3 2  3.8  98    0    0 222 -318  2
3938500 2337500  1 19  3  -0.6  975 203  1.2 0  3.8  98    0    0 210 -317  2
3938500 2337500  1 19  4  -0.9  975 188  1.2 1  3.7  98    0    0 202 -317  2
3938500 2337500  1 19  5  -0.8  974 204  0.9 3  3.7  99    0    0 199 -317  2
3938500 2337500  1 19  6  -1.1  974 218  0.8 6  3.6 100    0    0 228 -317  2
3938500 2337500  1 19  7  -0.5  975 225  1.2 7  3.7  99    0    0 266 -318  2
3938500 2337500  1 19  8  -0.7  975 318  0.5 7  3.7  99    0    0 273 -319  2
3938500 2337500  1 19  9  -0.7  975 321  0.9 7  3.7  99    8   10 274 -319  2
3938500 2337500  1 19 10  -0.3  976 340  1.1 7  3.8  99   68   21 277 -320  2
3938500 2337500  1 19 11  -0.6  976 346  0.9 7  3.8  99   80   56 280 -323  2
3938500 2337500  1 19 12  -0.5  976 350  1.0 7  3.8  99   28  107 281 -328  2
3938500 2337500  1 19 13   0.0  975  66  1.1 7  3.8  99   32  111 283 -334  2
3938500 2337500  1 19 14   0.4  975 350  0.9 6  4.0  99   56   94 279 -338  2
3938500 2337500  1 19 15   0.6  974  10  0.9 7  4.1  99   40   75 281 -338  2
3938500 2337500  1 19 16   0.5  974   8  1.0 7  4.1  99   36   36 288 -333  2
3938500 2337500  1 19 17   0.1  974   0  1.0 7  4.0  99    8   10 288 -325  2
3938500 2337500  1 19 18  -0.2  974 344  0.9 6  3.9 100    0    0 283 -319  2
3938500 2337500  1 19 19  -0.5  974 331  0.2 7  3.8 100    0    0 284 -317  2
3938500 2337500  1 19 20  -0.4  974 347  0.3 7  3.8 100    0    0 289 -315  2
3938500 2337500  1 19 21  -0.7  974 327  1.0 7  3.8  99    0    0 290 -312  2
3938500 2337500  1 19 22  -0.8  974 343  1.0 8  3.7  99    0    0 296 -312  2
3938500 2337500  1 19 23  -1.2  974 342  1.1 8  3.6  99    0    0 302 -312  2
3938500 2337500  1 19 24  -1.3  974 336  1.1 8  3.6  99    0    0 302 -311  2
3938500 2337500  1 20  1  -1.6  973 233  0.3 7  3.5 100    0    0 296 -309  2
3938500 2337500  1 20  2  -1.7  974 241  1.1 7  3.5 100    0    0 289 -308  2
3938500 2337500  1 20  3  -1.8  974 247  1.2 7  3.4  99    0    0 289 -306  2
3938500 2337500  1 20  4  -2.0  974 219  1.1 6  3.4  99    0    0 282 -304  2
3938500 2337500  1 20  5  -1.9  974 232  1.0 7  3.4  99    0    0 282 -303  2
3938500 2337500  1 20  6  -1.8  974 259  1.0 7  3.4  98    0    0 286 -300  2
3938500 2337500  1 20  7  -1.6  974 291  1.0 7  3.4  98    0    0 287 -299  2
3938500 2337500  1 20  8  -1.9  974 273  1.0 7  3.4  98    0    0 286 -298  2
3938500 2337500  1 20  9  -1.8  974 263  1.0 7  3.4  99   10    7 285 -297  2
3938500 2337500  1 20 10  -2.0  974 268  1.0 7  3.4  98   73   15 283 -300  2
3938500 2337500  1 20 11  -2.0  974 278  1.1 6  3.4  99   95   40 277 -306  2
3938500 2337500  1 20 12  -1.9  974 283  1.1 7  3.4 100   25  105 276 -313  2
3938500 2337500  1 20 13  -1.1  974 267  1.1 6  3.5  99   30  110 276 -319  2
3938500 2337500  1 20 14  -0.5  974 266  1.1 6  3.7  99   40   98 272 -325  2
3938500 2337500  1 20 15  -0.1  973 276  1.1 7  3.8  99   30   77 278 -327  2
3938500 2337500  1 20 16  -0.4  973 298  0.4 6  3.8  99   30   39 277 -323  2
3938500 2337500  1 20 17  -0.4  973 286  1.2 6  3.8  99   10    8 272 -319  2
3938500 2337500  1 20 18  -0.4  973 314  0.6 6  3.8  99    0    0 274 -317  2
3938500 2337500  1 20 19  -0.7  974 305  1.2 8  3.8  99    0    0 285 -315  2
3938500 2337500  1 20 20  -0.8  974 311  0.5 7  3.7  99    0    0 290 -312  2
3938500 2337500  1 20 21  -0.8  974 102  0.9 7  3.7  99    0    0 286 -310  2
3938500 2337500  1 20 22  -0.7  974  85  0.9 7  3.7  99    0    0 287 -309  2
3938500 2337500  1 20 23  -0.6  974  79  0.4 7  3.7 100    0    0 287 -307  2
3938500 2337500  1 20 24  -0.7  974  85  0.4 7  3.7  99    0    0 287 -305  2
3938500 2337500  1 21  1  -1.3  974  86  0.5 8  3.6  99    0    0 289 -302  2
3938500 2337500  1 21  2  -1.5  973  80  0.5 8  3.6 100    0    0 292 -300  2
3938500 2337500  1 21  3  -1.5  973  82  1.1 8  3.5  99    0    0 292 -298  2
3938500 2337500  1 21  4  -2.1  974 101  1.1 8  3.4  98    0    0 290 -298  2
3938500 2337500  1 21  5  -2.4  974 136  1.0 8  3.3  99    0    0 286 -300  2
3938500 2337500  1 21  6  -2.3  973 143  1.0 7  3.3 100    0    0 280 -300  2
3938500 2337500  1 21  7  -2.3  973 226  0.9 7  3.3  99    0    0 273 -297  2
3938500 2337500  1 21  8  -2.2  974 286  0.3 7  3.3  98    0    0 271 -295  2
3938500 2337500  1 21  9  -2.4  974 326  0.3 7  3.3  98    0   18 269 -293  2
3938500 2337500  1 21 10  -2.4  974 307  1.0 6  3.3  98    8   83 263 -295  2
3938500 2337500  1 21 11  -2.2  974 320  1.0 6  3.3  99    6  122 257 -303  2
3938500 2337500  1 21 12  -1.3  974 315  0.3 6  3.5 100    3  135 257 -312  2
3938500 2337500  1 21 13  -0.8  974 328  1.0 6  3.6 100    3  142 258 -319  2
3938500 2337500  1 21 14  -0.4  974 347  1.1 6  3.7  99    5  144 258 -325  2
3938500 2337500  1 21 15  -0.5  973 339  0.3 6  3.8  99   11  131 258 -327  2
3938500 2337500  1 21 16  -0.5  973 354  1.0 6  3.8 100    8   80 258 -323  2
3938500 2337500  1 21 17  -0.7  973  37  1.0 7  3.8 100    2   22 261 -319  2
3938500 2337500  1 21 18  -0.9  973  26  1.0 7  3.7 100    0    0 263 -317  2
3938500 2337500  1 21 19  -1.4  974  30  0.4 6  3.6 100    0    0 260 -315  2
3938500 2337500  1 21 20  -1.6  973 346  1.1 7  3.5 100    0    0 259 -311  2
3938500 2337500  1 21 21  -1.8  973  95  0.9 6  3.5 100    0    0 259 -309  2
3938500 2337500  1 21 22  -1.7  974  89  1.0 8  3.5 100    0    0 262 -307  2
3938500 2337500  1 21 23  -1.4  974 100  1.0 7  3.5 100    0    0 266 -305  2
3938500 2337500  1 21 24  -1.5  974 150  1.1 7  3.5  99    0    0 264 -302  2
3938500 2337500  1 22  1  -1.7  974 198  0.5 5  3.5  98    0    0 257 -302  2
3938500 2337500  1 22  2  -2.2  974 334  0.4 6  3.4  99    0    0 254 -301  2
3938500 2337500  1 22  3  -2.0  974 321  1.1 7  3.3  98    0    0 262 -299  2
3938500 2337500  1 22  4  -2.0  974 118  1.1 7  3.4  98    0    0 266 -298  2
3938500 2337500  1 22  5  -2.4  974  94  1.3 6  3.3  99    0    0 262 -297  2
3938500 2337500  1 22  6  -2.7  974  91  1.2 6  3.2  98    0    0 257 -297  2
3938500 2337500  1 22  7  -2.6  974  65  0.3 8  3.2  98    0    0 266 -298  2
