timestep;aFRR_neg_energy_EUR_MWh
18144000;-679.59
18144900;-679.46
18145800;-677.81
18146700;-679.1
18147600;-679.15
18148500;-679.05
18149400;-677.82
18150300;-678.69
18151200;-678.74
18152100;-678.29
18153000;-678.19
18153900;-678.1
18154800;-696.67
18155700;-705.13
18156600;-704.89
18157500;-705.66
18158400;-707.45
18159300;-707.59
18160200;-674.35
18161100;-695.61
18162000;-675.94
18162900;-702.87
18163800;-715.13
18164700;-713.23
18165600;-681.11
18166500;-674.71
18167400;-669.83
18168300;-669.93
18169200;-1023.96
18170100;-1043.67
18171000;-1075.67
18171900;-1118.55
18172800;-1117.54
18173700;-1118.53
18174600;-1121.07
18175500;-1122.81
18176400;-1118.51
18177300;-1119.27
18178200;-1119.43
18179100;-1122.72
18180000;-1115.91
18180900;-1118.63
18181800;-1118.63
18182700;-1119.86
18183600;-1099.87
18184500;-1102.45
18185400;-1103.94
18186300;-1124.8
18187200;-1121.71
18188100;-1123.26
18189000;-1123.98
18189900;-1123.34
18190800;-1122.65
18191700;-1121.89
18192600;-1121.15
18193500;-1119.9
18194400;-1140.19
18195300;-1136.79
18196200;-1118.07
18197100;-1115.29
18198000;-1011.67
18198900;-1020.29
18199800;-997.17
18200700;-948.47
18201600;-995.43
18202500;-996.66
18203400;-984.59
18204300;-984.81
18205200;-1002.7
18206100;-996.87
18207000;-996.16
18207900;-997.79
18208800;-1018.24
18209700;-924.68
18210600;-957.84
18211500;-954.97
18212400;-945.79
18213300;-892.46
18214200;-875.02
18215100;-878.43
18216000;-841.02
18216900;-828.44
18217800;-823.43
18218700;-818.36
18219600;-812.05
18220500;-844.87
18221400;-868.16
18222300;-812.49
18223200;-797.49
18224100;-794.45
18225000;-794.03
18225900;-789.35
18226800;-844.2
18227700;-860.7
18228600;-865.98
18229500;-861.29
18230400;-860.28
18231300;-859.01
18232200;-860.13
18233100;-858.01
18234000;-856.25
18234900;-829.89
18235800;-824.26
18236700;-825.6
18237600;-821.48
18238500;-784.73
18239400;-781.44
18240300;-782.77
18241200;-773.01
18242100;-743.4
18243000;-742
18243900;-742.33
18244800;-745.29
18245700;-748.25
18246600;-748.2
18247500;-747.69
18248400;-756.8
18249300;-733.82
18250200;-728.53
18251100;-765.46
18252000;-742.79
18252900;-780.7
18253800;-782.43
18254700;-742.81
18255600;-818.52
18256500;-880.59
18257400;-900.07
18258300;-906.72
18259200;-873.17
18260100;-927.5
18261000;-914.68
18261900;-913.73
18262800;-940.23
18263700;-942.72
18264600;-942.18
18265500;-940.21
18266400;-938.06
18267300;-936.83
18268200;-962.94
18269100;-939.61
18270000;-1134.53
18270900;-1134.57
18271800;-1159.76
18272700;-1142.45
18273600;-1198.72
18274500;-1091.81
18275400;-1090.34
18276300;-1195.69
18277200;-1092.98
18278100;-1092.4
18279000;-1091.67
18279900;-1195.14
18280800;-1091.19
18281700;-1090.68
18282600;-1090.82
18283500;-1089.43
18284400;-1025.77
18285300;-1005.14
18286200;-1003.62
18287100;-1002.61
18288000;-1022.91
18288900;-1005.38
18289800;-1005.07
18290700;-1004.15
18291600;-1009.76
18292500;-1015.2
18293400;-1015.74
18294300;-1017.99
18295200;-1027.51
18296100;-1031.87
18297000;-1031.51
18297900;-1031.11
18298800;-972.06
18299700;-904.6
18300600;-889.96
18301500;-888.75
18302400;-882.92
18303300;-882.37
18304200;-883.17
18305100;-879.97
18306000;-874.77
18306900;-872.97
18307800;-875.16
18308700;-869.29
18309600;-801.77
18310500;-825.82
18311400;-832.97
18312300;-826.09
18313200;-1151.86
18314100;-1141.6
18315000;-1144.54
18315900;-1141.79
18316800;-1157.11
18317700;-1165.38
18318600;-1193.54
18319500;-1198.55
18320400;-1191.29
18321300;-1180.16
18322200;-1190.63
18323100;-1184.49
18324000;-1217.71
18324900;-1186.69
18325800;-1183.71
18326700;-1188.99
18327600;-1240.46
18328500;-1188.14
18329400;-1171.03
18330300;-1189.33
18331200;-1178.52
18332100;-1181.99
18333000;-1180.66
18333900;-1178.5
18334800;-1187.19
18335700;-1196.8
18336600;-1250.19
18337500;-1185.87
18338400;-1187.6
18339300;-1242.13
18340200;-1185.19
18341100;-1179.13
18342000;-1413.01
18342900;-1368.85
18343800;-1474.95
18344700;-1351.17
18345600;-1480.94
18346500;-1586.5
18347400;-1548.67
18348300;-1604.65
18349200;-1616.46
18350100;-1611.61
18351000;-1617.88
18351900;-1615.83
18352800;-1611.27
18353700;-1614.44
18354600;-1606.03
18355500;-1612.58
18356400;-1470.27
18357300;-1470.51
18358200;-1472.19
18359100;-1469.59
18360000;-1573.16
18360900;-1471.33
18361800;-1470.83
18362700;-1469.83
18363600;-1572.4
18364500;-1571.43
18365400;-1532.79
18366300;-1557.2
18367200;-1570.91
18368100;-1566.56
18369000;-1566.94
18369900;-1461.64
18370800;-1516.44
18371700;-1441.08
18372600;-1431.72
18373500;-1378.83
18374400;-1447.17
18375300;-1431.64
18376200;-1431.76
18377100;-1389.43
18378000;-1435.29
18378900;-1442.32
18379800;-1375.43
18380700;-1373.86
18381600;-1441.36
18382500;-1395.6
18383400;-1389.38
18384300;-1385.19
18385200;-1312.06
18386100;-1282.93
18387000;-1220.01
18387900;-1271.42
18388800;-1274.73
18389700;-1215.51
18390600;-1263.89
18391500;-1270.58
18392400;-1268.11
18393300;-1268.81
18394200;-1211.58
18395100;-1200.91
18396000;-1181.79
18396900;-1212.97
18397800;-1216.98
18398700;-1212.39
18399600;-1195.92
18400500;-1188.94
18401400;-1240.21
18402300;-1241.15
18403200;-1239.99
18404100;-1241.8
18405000;-1238.63
18405900;-1193.24
18406800;-1290.68
18407700;-1299.79
18408600;-1299.46
18409500;-1302.98
18410400;-1304.09
18411300;-1303.78
18412200;-1301.94
18413100;-1303.88
18414000;-1302.37
18414900;-1333.9
18415800;-1294.88
18416700;-1313.14
18417600;-1320.8
18418500;-1327.87
18419400;-1269.17
18420300;-1249.46
18421200;-1254.21
18422100;-1265.16
18423000;-1269.8
18423900;-1249.56
18424800;-1334.47
18425700;-1282.44
18426600;-1275.78
18427500;-1274.69
18428400;-1197.98
18429300;-1263.88
18430200;-1325.88
18431100;-1322.77
18432000;-1300.09
18432900;-1294.03
18433800;-1264.48
18434700;-1283.31
18435600;-1404.26
18436500;-1541.01
18437400;-1546.94
18438300;-1574.86
18439200;-1572.84
18440100;-1575
18441000;-1579.98
18441900;-1585.85
18442800;-1268.2
18443700;-1153.13
18444600;-1148.36
18445500;-1145.23
18446400;-1145.8
18447300;-1148.73
18448200;-1148.84
18449100;-1125.66
18450000;-1118.46
18450900;-1119.5
18451800;-1122.67
18452700;-1204.04
18453600;-1179.34
18454500;-1178.88
18455400;-1175.58
18456300;-1076
18457200;-1342.88
18458100;-1449.03
18459000;-1424.51
18459900;-1420.65
18460800;-1404.74
18461700;-1374.82
18462600;-1366.17
18463500;-1365.03
18464400;-1357.72
18465300;-1347.65
18466200;-1347.91
18467100;-1349.11
18468000;-1352.68
18468900;-1354.13
18469800;-1355.25
18470700;-1361.26
18471600;-1229.24
18472500;-1201.39
18473400;-1202.21
18474300;-1200.46
18475200;-1205.52
18476100;-1205.67
18477000;-1205.63
18477900;-1202.6
18478800;-1203.92
18479700;-1204.96
18480600;-1149.45
18481500;-1199.3
18482400;-1174.61
18483300;-1176.51
18484200;-1175.02
18485100;-1172.7
18486000;-906.57
18486900;-832.4
18487800;-829.81
18488700;-857.29
18489600;-841.12
18490500;-842.01
18491400;-841.94
18492300;-872.87
18493200;-875.22
18494100;-853.69
18495000;-875.65
18495900;-879.1
18496800;-877.11
18497700;-879.11
18498600;-880.03
18499500;-880.28
18500400;-827.25
18501300;-845.01
18502200;-870.19
18503100;-873.77
18504000;-879.01
18504900;-866.59
18505800;-865.98
18506700;-864.68
18507600;-869.87
18508500;-879.79
18509400;-879.36
18510300;-843.68
18511200;-866.8
18512100;-863.38
18513000;-859.62
18513900;-858.4
18514800;-1263.49
18515700;-1324.15
18516600;-1331.62
18517500;-1269.54
18518400;-1250.73
18519300;-1302.92
18520200;-1319.96
18521100;-1313.59
18522000;-1320.52
18522900;-1321.08
18523800;-1334.52
18524700;-1326.28
18525600;-1323.39
18526500;-1308.83
18527400;-1394.13
18528300;-1459.59
18529200;-1384.09
18530100;-1379.39
18531000;-1379.75
18531900;-1405.91
18532800;-1377.12
18533700;-1382.75
18534600;-1461.73
18535500;-1431.59
18536400;-1422.38
18537300;-1423.04
18538200;-1421.38
18539100;-1527.07
18540000;-1431.04
18540900;-1380.81
18541800;-1375.11
18542700;-1375.33
18543600;-1375.43
18544500;-1325.29
18545400;-1342.47
18546300;-1354.58
18547200;-1438.63
18548100;-1453.64
18549000;-1339.31
18549900;-1327.27
18550800;-1330.72
18551700;-1289.09
18552600;-1285.06
18553500;-1284.6
18554400;-1318.02
18555300;-1333.69
18556200;-1338.45
18557100;-1340.18
18558000;-1239.21
18558900;-1164.25
18559800;-1157.23
18560700;-1153.86
18561600;-1163.66
18562500;-1163.65
18563400;-1164.8
18564300;-1159.86
18565200;-1164.19
18566100;-1164.33
18567000;-1164.03
18567900;-1164.28
18568800;-1135.7
18569700;-1139.3
18570600;-1155.97
18571500;-1130.54
18572400;-1061.02
18573300;-1065.88
18574200;-1045.48
18575100;-1018.15
18576000;-1038.46
18576900;-1039.29
18577800;-1042.21
18578700;-1040.25
18579600;-1006.96
18580500;-1032.05
18581400;-1037.81
18582300;-1038.63
18583200;-1034.69
18584100;-1034.99
18585000;-1036.07
18585900;-1037.84
18586800;-1271.67
18587700;-1285.14
18588600;-1288.25
18589500;-1292.15
18590400;-1292.88
18591300;-1293.65
18592200;-1293.31
18593100;-1295.81
18594000;-1295.14
18594900;-1302.04
18595800;-1301.47
18596700;-1295.5
18597600;-1295.08
18598500;-1296.59
18599400;-1295.55
18600300;-1291.43
18601200;-1351.12
18602100;-1375.21
18603000;-1395.32
18603900;-1329.3
18604800;-1393.2
18605700;-1394.83
18606600;-1397
18607500;-1384.18
18608400;-1379.76
18609300;-1382.16
18610200;-1383.06
18611100;-1382.99
18612000;-1377.83
18612900;-1428.13
18613800;-1423.96
18614700;-1424.33
18615600;-1313.67
18616500;-1305.81
18617400;-1329.68
18618300;-1303.17
18619200;-1410.99
18620100;-1410.88
18621000;-1410.94
18621900;-1302.71
18622800;-1302.06
18623700;-1300.89
18624600;-1300.37
18625500;-1407.98
18626400;-1407.95
18627300;-1405.74
18628200;-1300.21
18629100;-1299.08
18630000;-1336.46
18630900;-1623.76
18631800;-2608.31
18632700;-1300.75
18633600;-2610.91
18634500;-1286.37
18635400;-1280.89
18636300;-1279.75
18637200;-1283.98
18638100;-1285.27
18639000;-1284.18
18639900;-1284.32
18640800;-1286.96
18641700;-1297.38
18642600;-1299.26
18643500;-1303.29
18644400;-1154.45
18645300;-1144.35
18646200;-1144.54
18647100;-1144.93
18648000;-1146.97
18648900;-1135.17
18649800;-1132.87
18650700;-1141.32
18651600;-1141.85
18652500;-1142.5
18653400;-1142.9
18654300;-1137.68
18655200;-1126.79
18656100;-1116.29
18657000;-1117.35
18657900;-1113.83
18658800;-1290.09
18659700;-1332.15
18660600;-1338.35
18661500;-1341.22
18662400;-1342.71
18663300;-1344.95
18664200;-1345.9
18665100;-1341.44
18666000;-1345.97
18666900;-1348.53
18667800;-1340.19
18668700;-1341.04
18669600;-1332.89
18670500;-1338.48
18671400;-1338.78
18672300;-1339.87
18673200;-1480.94
18674100;-1591.53
18675000;-1589.51
18675900;-1590.18
18676800;-1593.2
18677700;-1593.17
18678600;-1597.57
18679500;-1598.03
18680400;-1603.12
18681300;-1608.74
18682200;-1604.21
18683100;-1605.16
18684000;-1640.23
18684900;-1634.48
18685800;-1659.85
18686700;-1666.36
18687600;-1373.66
18688500;-1286.38
18689400;-1328.78
18690300;-1335.86
18691200;-1333.44
18692100;-1322.12
18693000;-1330.32
18693900;-1332.14
18694800;-1336.28
18695700;-1336.26
18696600;-1335.5
18697500;-1333.85
18698400;-1332.3
18699300;-1332.5
18700200;-1331.38
18701100;-1329.46
18702000;-1447.44
18702900;-1455.07
18703800;-1477.74
18704700;-1488.84
18705600;-1504.64
18706500;-1500.61
18707400;-1490.11
18708300;-1509.78
18709200;-1515.31
18710100;-1513.35
18711000;-1513.78
18711900;-1572.73
18712800;-1571.22
18713700;-1525.28
18714600;-1524.37
18715500;-1464.26
18716400;-1398.95
18717300;-1449.39
18718200;-1396.4
18719100;-1397.5
18720000;-1397.56
18720900;-1398.38
18721800;-1397.51
18722700;-1394.74
18723600;-1400.09
18724500;-1402.38
18725400;-1401.39
18726300;-1401.31
18727200;-1402.63
18728100;-1404.93
18729000;-1406.59
18729900;-1405.79
18730800;-1304.93
18731700;-1296.46
18732600;-1291.35
18733500;-1291.68
18734400;-1301.96
18735300;-1301.7
18736200;-1301.43
18737100;-1294.46
18738000;-1300.76
18738900;-1299.93
18739800;-1299.74
18740700;-1294.68
18741600;-1269.17
18742500;-1264.3
18743400;-1261.4
18744300;-1256.28
18745200;-1036.92
18746100;-1037.95
18747000;-1040.93
18747900;-1036.09
18748800;-1031.44
18749700;-1031.48
18750600;-1031.14
18751500;-1030.2
18752400;-1024.27
18753300;-1024.12
18754200;-1025.89
18755100;-1024.28
18756000;-1022.32
18756900;-1021.54
18757800;-1022.56
18758700;-1023.14
18759600;-1186.64
18760500;-1211.09
18761400;-1211.96
18762300;-1212.26
18763200;-1188.81
18764100;-1188.7
18765000;-1195.3
18765900;-1195.16
18766800;-1201.82
18767700;-1214.34
18768600;-1223.31
18769500;-1231.25
18770400;-1266.92
18771300;-1237.13
18772200;-1227.87
18773100;-1225.21
18774000;-1387.94
18774900;-1428.39
18775800;-1497.57
18776700;-1587.9
18777600;-1493.65
18778500;-1456.35
18779400;-1447.54
18780300;-1416.23
18781200;-1412.29
18782100;-1533.25
18783000;-1611.17
18783900;-1613.01
18784800;-1611.29
18785700;-1483.55
18786600;-1413.72
18787500;-1413.76
18788400;-1252.62
18789300;-1258.51
18790200;-1264.4
18791100;-1351.45
18792000;-1414.49
18792900;-1425.43
18793800;-1446.48
18794700;-1343.66
18795600;-1348.75
18796500;-1356.77
18797400;-1363.91
18798300;-1477.36
18799200;-1376.34
18800100;-1368.9
18801000;-1366.94
18801900;-1357.24
18802800;-1546.34
18803700;-1543.86
18804600;-1538.49
18805500;-1465.87
18806400;-1533.25
18807300;-1465.46
18808200;-1460.96
18809100;-1461.66
18810000;-1466.53
18810900;-1438.38
18811800;-1432.7
18812700;-1429.02
18813600;-1391.79
18814500;-1383.04
18815400;-1370.54
18816300;-1353.15
18817200;-1223.19
18818100;-1221.54
18819000;-1218.02
18819900;-1214
18820800;-1183.89
18821700;-1183.99
18822600;-1180.38
18823500;-1176.04
18824400;-1172.52
18825300;-1175.58
18826200;-1173.53
18827100;-1167.12
18828000;-1165.93
18828900;-1164.99
18829800;-1200.51
18830700;-1196.02
18831600;-742
18832500;-753.37
18833400;-754.94
18834300;-761.46
18835200;-789.6
18836100;-794.06
18837000;-794.82
18837900;-794.29
18838800;-772.54
18839700;-778.21
18840600;-798.71
18841500;-801.67
18842400;-808.45
18843300;-814.47
18844200;-815.21
18845100;-815.05
18846000;-892.83
18846900;-883.93
18847800;-864.71
18848700;-861.87
18849600;-856.14
18850500;-859.63
18851400;-858.04
18852300;-858.88
18853200;-868.91
18854100;-878.9
18855000;-881.9
18855900;-843.97
18856800;-853.05
18857700;-850.6
18858600;-846.96
18859500;-841.65
18860400;-938.91
18861300;-963.76
18862200;-969.69
18863100;-982.6
18864000;-957.56
18864900;-970.44
18865800;-1047.35
18866700;-1071.39
18867600;-1069.43
18868500;-1074.42
18869400;-1081.71
18870300;-1087.1
18871200;-1090.97
18872100;-1081.36
18873000;-1045.36
18873900;-1038.42
18874800;-979.35
18875700;-965.78
18876600;-963.36
18877500;-964.59
18878400;-960.67
18879300;-963.33
18880200;-962.94
18881100;-962.32
18882000;-962.82
18882900;-962.58
18883800;-961.58
18884700;-1061.56
18885600;-1071.55
18886500;-1070.67
18887400;-1070.97
18888300;-967.48
18889200;-1185.57
18890100;-1210.45
18891000;-1180.59
18891900;-1174.28
18892800;-1176.11
18893700;-1176.55
18894600;-1176.16
18895500;-1177.21
18896400;-1183.34
18897300;-1140.82
18898200;-1133.71
18899100;-1135.21
18900000;-1113.07
18900900;-1114.99
18901800;-1114.78
18902700;-1115.38
18903600;-890.53
18904500;-847.88
18905400;-846.16
18906300;-846.13
18907200;-844.72
18908100;-826.58
18909000;-823.55
18909900;-820.94
18910800;-818.46
18911700;-816.38
18912600;-817.74
18913500;-810.03
18914400;-787.17
18915300;-788.29
18916200;-803.97
18917100;-800.04
18918000;-975.05
18918900;-993.18
18919800;-995.81
18920700;-1014.51
18921600;-1012.66
18922500;-1010.79
18923400;-1013.66
18924300;-1011.61
18925200;-1012.79
18926100;-1010.93
18927000;-1011.15
18927900;-1012.58
18928800;-1011.36
18929700;-1012.93
18930600;-1013.01
18931500;-1012.54
18932400;-1410.27
18933300;-1412.35
18934200;-1375.25
18935100;-1375.4
18936000;-1374.16
18936900;-1375.92
18937800;-1375.66
18938700;-1374.48
18939600;-1385.24
18940500;-1393.06
18941400;-1392.71
18942300;-1326.71
18943200;-1423.3
18944100;-1432.33
18945000;-1369.28
18945900;-1371.25
18946800;-1442.94
18947700;-1445.76
18948600;-1487.91
18949500;-1536.89
18950400;-1539.06
18951300;-1536.25
18952200;-1557.27
18953100;-1554.04
18954000;-1567.2
18954900;-1567.36
18955800;-1570.25
18956700;-1572.86
18957600;-1583.17
18958500;-1587.25
18959400;-1591.45
18960300;-1674.61
18961200;-1642.26
18962100;-1654.52
18963000;-1671.44
18963900;-1674.27
18964800;-1658.85
18965700;-1660.66
18966600;-1664.93
18967500;-1668.82
18968400;-1622.58
18969300;-1593.02
18970200;-1665.75
18971100;-1655.37
18972000;-1635.54
18972900;-1605.9
18973800;-1503.95
18974700;-1480.41
18975600;-1525.54
18976500;-1539.76
18977400;-1532.69
18978300;-1536.38
18979200;-1540.67
18980100;-1500.4
18981000;-1487.81
18981900;-1479.54
18982800;-1486.09
18983700;-1489.68
18984600;-1419.75
18985500;-1406.86
18986400;-1448.61
18987300;-1392.78
18988200;-1384.71
18989100;-1381.15
18990000;-1337.33
18990900;-1320.19
18991800;-1299.54
18992700;-1291.56
18993600;-1287.44
18994500;-1263.59
18995400;-1261.89
18996300;-1255.62
18997200;-1249.99
18998100;-1250.49
18999000;-1249.94
18999900;-1244.39
19000800;-1208.8
19001700;-1206.6
19002600;-1544.16
19003500;-1232.4
19004400;-804.47
19005300;-776.7
19006200;-776.39
19007100;-998.2
19008000;-776.36
19008900;-772.43
19009800;-772.01
19010700;-772.08
19011600;-771.22
19012500;-772
19013400;-771.73
19014300;-771.19
19015200;-771.99
19016100;-772.76
19017000;-772.44
19017900;-773.75
19018800;-1187.41
19019700;-1173.66
19020600;-1169.76
19021500;-1170.36
19022400;-1173.82
19023300;-1176.4
19024200;-1177.27
19025100;-1177.98
19026000;-1185.93
19026900;-1200.29
19027800;-1156.18
19028700;-1152.72
19029600;-1176.08
19030500;-1182.28
19031400;-1230.85
19032300;-1189.59
19033200;-1084.79
19034100;-1002.1
19035000;-990.14
19035900;-986.74
19036800;-1044.39
19037700;-1056.95
19038600;-1023.51
19039500;-1038.68
19040400;-1036.29
19041300;-1036.51
19042200;-1030.17
19043100;-1035.33
19044000;-1013.88
19044900;-1032.79
19045800;-1033.37
19046700;-1058.12
19047600;-1290.88
19048500;-1417.09
19049400;-1445.9
19050300;-1467.81
19051200;-1466.65
19052100;-1475.23
19053000;-1543.29
19053900;-1527.32
19054800;-1578.45
19055700;-1619.17
19056600;-1617.23
19057500;-1613.06
19058400;-1614.12
19059300;-1521.31
19060200;-1572.8
19061100;-1518.39
19062000;-1472.22
19062900;-1488.06
19063800;-1456.06
19064700;-1440.24
19065600;-1477.35
19066500;-1446.17
19067400;-1436.74
19068300;-1436.44
19069200;-2805.2
19070100;-3219.93
19071000;-3219.68
19071900;-3218
19072800;-3218.23
19073700;-3217.52
19074600;-3215.75
19075500;-3204.36
19076400;-1317.89
19077300;-1255.1
19078200;-1236.2
19079100;-1225.92
19080000;-1230.29
19080900;-1228.03
19081800;-1223.27
19082700;-1219.49
19083600;-1230.24
19084500;-1218.57
19085400;-1220.53
19086300;-1219.25
19087200;-1209.96
19088100;-1210.21
19089000;-1208.32
19089900;-1204.7
19090800;-796.07
19091700;-799.85
19092600;-771.45
19093500;-764.88
19094400;-798.68
19095300;-763.09
19096200;-778.35
19097100;-788.31
19098000;-795.86
19098900;-796.62
19099800;-791.63
19100700;-802.18
19101600;-796.43
19102500;-798.48
19103400;-796.33
19104300;-807.77
19105200;-1389.61
19106100;-1604.21
19107000;-1605.92
19107900;-1602.74
19108800;-1558.53
19109700;-1509.35
19110600;-1488.29
19111500;-1479.63
19112400;-1440.23
19113300;-1468.1
19114200;-1427.34
19115100;-1428.29
19116000;-1493.53
19116900;-1498.98
19117800;-1493.87
19118700;-1440.15
19119600;-1374.46
19120500;-1367.16
19121400;-1381.45
19122300;-1447.42
19123200;-1378.51
19124100;-1425.04
19125000;-1468.9
19125900;-1482.75
19126800;-1504.97
19127700;-1482.19
19128600;-1561.14
19129500;-1589.52
19130400;-1501.62
19131300;-1495.71
19132200;-1494.54
19133100;-1496.17
19134000;-1476.65
19134900;-1657.09
19135800;-1659.26
19136700;-1660.03
19137600;-1662.62
19138500;-1662.16
19139400;-1767.98
19140300;-1667.24
19141200;-1660.14
19142100;-1681.19
19143000;-1691.19
19143900;-1726.8
19144800;-1730.35
