timestep;aFRR_neg_cap_EUR_MW_h
14848200;1.41
14849100;1.41
14850000;1.41
14850900;1.41
14851800;1.41
14852700;1.41
14853600;1.41
14854500;1.41
14855400;1.41
14856300;1.41
14857200;1.41
14858100;1.41
14859000;1.41
14859900;1.41
14860800;3.56
14861700;3.56
14862600;3.56
14863500;3.56
14864400;3.56
14865300;3.56
14866200;3.56
14867100;3.56
14868000;3.56
14868900;3.56
14869800;3.56
14870700;3.56
14871600;3.56
14872500;3.56
14873400;3.56
14874300;3.56
14875200;3.39
14876100;3.39
14877000;3.39
14877900;3.39
14878800;3.39
14879700;3.39
14880600;3.39
14881500;3.39
14882400;3.39
14883300;3.39
14884200;3.39
14885100;3.39
14886000;3.39
14886900;3.39
14887800;3.39
14888700;3.39
14889600;18.61
14890500;18.61
14891400;18.61
14892300;18.61
14893200;18.61
14894100;18.61
14895000;18.61
14895900;18.61
14896800;18.61
14897700;18.61
14898600;18.61
14899500;18.61
14900400;18.61
14901300;18.61
14902200;18.61
14903100;18.61
14904000;29.42
14904900;29.42
14905800;29.42
14906700;29.42
14907600;29.42
14908500;29.42
14909400;29.42
14910300;29.42
14911200;29.42
14912100;29.42
14913000;29.42
14913900;29.42
14914800;29.42
14915700;29.42
14916600;29.42
14917500;29.42
14918400;11.24
14919300;11.24
14920200;11.24
14921100;11.24
14922000;11.24
14922900;11.24
14923800;11.24
14924700;11.24
14925600;11.24
14926500;11.24
14927400;11.24
14928300;11.24
14929200;11.24
14930100;11.24
14931000;11.24
14931900;11.24
14932800;1.39
14933700;1.39
14934600;1.39
14935500;1.39
14936400;1.39
14937300;1.39
14938200;1.39
14939100;1.39
14940000;1.39
14940900;1.39
14941800;1.39
14942700;1.39
14943600;1.39
14944500;1.39
14945400;1.39
14946300;1.39
14947200;4.03
14948100;4.03
14949000;4.03
14949900;4.03
14950800;4.03
14951700;4.03
14952600;4.03
14953500;4.03
14954400;4.03
14955300;4.03
14956200;4.03
14957100;4.03
14958000;4.03
14958900;4.03
14959800;4.03
14960700;4.03
14961600;4.24
14962500;4.24
14963400;4.24
14964300;4.24
14965200;4.24
14966100;4.24
14967000;4.24
14967900;4.24
14968800;4.24
14969700;4.24
14970600;4.24
14971500;4.24
14972400;4.24
14973300;4.24
14974200;4.24
14975100;4.24
14976000;25.01
14976900;25.01
14977800;25.01
14978700;25.01
14979600;25.01
14980500;25.01
14981400;25.01
14982300;25.01
14983200;25.01
14984100;25.01
14985000;25.01
14985900;25.01
14986800;25.01
14987700;25.01
14988600;25.01
14989500;25.01
14990400;49.27
14991300;49.27
14992200;49.27
14993100;49.27
14994000;49.27
14994900;49.27
14995800;49.27
14996700;49.27
14997600;49.27
14998500;49.27
14999400;49.27
15000300;49.27
15001200;49.27
15002100;49.27
15003000;49.27
15003900;49.27
15004800;18.18
15005700;18.18
15006600;18.18
15007500;18.18
15008400;18.18
15009300;18.18
15010200;18.18
15011100;18.18
15012000;18.18
15012900;18.18
15013800;18.18
15014700;18.18
15015600;18.18
15016500;18.18
15017400;18.18
15018300;18.18
15019200;1.38
15020100;1.38
15021000;1.38
15021900;1.38
15022800;1.38
15023700;1.38
15024600;1.38
15025500;1.38
15026400;1.38
15027300;1.38
15028200;1.38
15029100;1.38
15030000;1.38
15030900;1.38
15031800;1.38
15032700;1.38
15033600;4.38
15034500;4.38
15035400;4.38
15036300;4.38
15037200;4.38
15038100;4.38
15039000;4.38
15039900;4.38
15040800;4.38
15041700;4.38
15042600;4.38
15043500;4.38
15044400;4.38
15045300;4.38
15046200;4.38
15047100;4.38
15048000;5.21
15048900;5.21
15049800;5.21
15050700;5.21
15051600;5.21
15052500;5.21
15053400;5.21
15054300;5.21
15055200;5.21
15056100;5.21
15057000;5.21
15057900;5.21
15058800;5.21
15059700;5.21
15060600;5.21
15061500;5.21
15062400;28.42
15063300;28.42
15064200;28.42
15065100;28.42
15066000;28.42
15066900;28.42
15067800;28.42
15068700;28.42
15069600;28.42
15070500;28.42
15071400;28.42
15072300;28.42
15073200;28.42
15074100;28.42
15075000;28.42
15075900;28.42
15076800;52.7
15077700;52.7
15078600;52.7
15079500;52.7
15080400;52.7
15081300;52.7
15082200;52.7
15083100;52.7
15084000;52.7
15084900;52.7
15085800;52.7
15086700;52.7
15087600;52.7
15088500;52.7
15089400;52.7
15090300;52.7
15091200;18.95
15092100;18.95
15093000;18.95
15093900;18.95
15094800;18.95
15095700;18.95
15096600;18.95
15097500;18.95
15098400;18.95
15099300;18.95
15100200;18.95
15101100;18.95
15102000;18.95
15102900;18.95
15103800;18.95
15104700;18.95
15105600;1.29
15106500;1.29
15107400;1.29
15108300;1.29
15109200;1.29
15110100;1.29
15111000;1.29
15111900;1.29
15112800;1.29
15113700;1.29
15114600;1.29
15115500;1.29
15116400;1.29
15117300;1.29
15118200;1.29
15119100;1.29
15120000;3.88
15120900;3.88
15121800;3.88
15122700;3.88
15123600;3.88
15124500;3.88
15125400;3.88
15126300;3.88
15127200;3.88
15128100;3.88
15129000;3.88
15129900;3.88
15130800;3.88
15131700;3.88
15132600;3.88
15133500;3.88
15134400;4.4
15135300;4.4
15136200;4.4
15137100;4.4
15138000;4.4
15138900;4.4
15139800;4.4
15140700;4.4
15141600;4.4
15142500;4.4
15143400;4.4
15144300;4.4
15145200;4.4
15146100;4.4
15147000;4.4
15147900;4.4
15148800;21.42
15149700;21.42
15150600;21.42
15151500;21.42
15152400;21.42
15153300;21.42
15154200;21.42
15155100;21.42
15156000;21.42
15156900;21.42
15157800;21.42
15158700;21.42
15159600;21.42
15160500;21.42
15161400;21.42
15162300;21.42
15163200;37.04
15164100;37.04
15165000;37.04
15165900;37.04
15166800;37.04
15167700;37.04
15168600;37.04
15169500;37.04
15170400;37.04
15171300;37.04
15172200;37.04
15173100;37.04
15174000;37.04
15174900;37.04
15175800;37.04
15176700;37.04
15177600;13.37
15178500;13.37
15179400;13.37
15180300;13.37
15181200;13.37
15182100;13.37
15183000;13.37
15183900;13.37
15184800;13.37
15185700;13.37
15186600;13.37
15187500;13.37
15188400;13.37
15189300;13.37
15190200;13.37
15191100;13.37
15192000;1.21
15192900;1.21
15193800;1.21
15194700;1.21
15195600;1.21
15196500;1.21
15197400;1.21
15198300;1.21
15199200;1.21
15200100;1.21
15201000;1.21
15201900;1.21
15202800;1.21
15203700;1.21
15204600;1.21
15205500;1.21
15206400;3.57
15207300;3.57
15208200;3.57
15209100;3.57
15210000;3.57
15210900;3.57
15211800;3.57
15212700;3.57
15213600;3.57
15214500;3.57
15215400;3.57
15216300;3.57
15217200;3.57
15218100;3.57
15219000;3.57
15219900;3.57
15220800;3.83
15221700;3.83
15222600;3.83
15223500;3.83
15224400;3.83
15225300;3.83
15226200;3.83
15227100;3.83
15228000;3.83
15228900;3.83
15229800;3.83
15230700;3.83
15231600;3.83
15232500;3.83
15233400;3.83
15234300;3.83
15235200;20.8
15236100;20.8
15237000;20.8
15237900;20.8
15238800;20.8
15239700;20.8
15240600;20.8
15241500;20.8
15242400;20.8
15243300;20.8
15244200;20.8
15245100;20.8
15246000;20.8
15246900;20.8
15247800;20.8
15248700;20.8
15249600;37.56
15250500;37.56
15251400;37.56
15252300;37.56
15253200;37.56
15254100;37.56
15255000;37.56
15255900;37.56
15256800;37.56
15257700;37.56
15258600;37.56
15259500;37.56
15260400;37.56
15261300;37.56
15262200;37.56
15263100;37.56
15264000;12.85
15264900;12.85
15265800;12.85
15266700;12.85
15267600;12.85
15268500;12.85
15269400;12.85
15270300;12.85
15271200;12.85
15272100;12.85
15273000;12.85
15273900;12.85
15274800;12.85
15275700;12.85
15276600;12.85
15277500;12.85
15278400;1.17
15279300;1.17
15280200;1.17
15281100;1.17
15282000;1.17
15282900;1.17
15283800;1.17
15284700;1.17
15285600;1.17
15286500;1.17
15287400;1.17
15288300;1.17
15289200;1.17
15290100;1.17
15291000;1.17
15291900;1.17
15292800;3.3
15293700;3.3
15294600;3.3
15295500;3.3
15296400;3.3
15297300;3.3
15298200;3.3
15299100;3.3
15300000;3.3
15300900;3.3
15301800;3.3
15302700;3.3
15303600;3.3
15304500;3.3
15305400;3.3
15306300;3.3
15307200;3.46
15308100;3.46
15309000;3.46
15309900;3.46
15310800;3.46
15311700;3.46
15312600;3.46
15313500;3.46
15314400;3.46
15315300;3.46
15316200;3.46
15317100;3.46
15318000;3.46
15318900;3.46
15319800;3.46
15320700;3.46
15321600;21.05
15322500;21.05
15323400;21.05
15324300;21.05
15325200;21.05
15326100;21.05
15327000;21.05
15327900;21.05
15328800;21.05
15329700;21.05
15330600;21.05
15331500;21.05
15332400;21.05
15333300;21.05
15334200;21.05
15335100;21.05
15336000;36.4
15336900;36.4
15337800;36.4
15338700;36.4
15339600;36.4
15340500;36.4
15341400;36.4
15342300;36.4
15343200;36.4
15344100;36.4
15345000;36.4
15345900;36.4
15346800;36.4
15347700;36.4
15348600;36.4
15349500;36.4
15350400;11.66
15351300;11.66
15352200;11.66
15353100;11.66
15354000;11.66
15354900;11.66
15355800;11.66
15356700;11.66
15357600;11.66
15358500;11.66
15359400;11.66
15360300;11.66
15361200;11.66
15362100;11.66
15363000;11.66
15363900;11.66
15364800;1.09
15365700;1.09
15366600;1.09
15367500;1.09
15368400;1.09
15369300;1.09
15370200;1.09
15371100;1.09
15372000;1.09
15372900;1.09
15373800;1.09
15374700;1.09
15375600;1.09
15376500;1.09
15377400;1.09
15378300;1.09
15379200;3.88
15380100;3.88
15381000;3.88
15381900;3.88
15382800;3.88
15383700;3.88
15384600;3.88
15385500;3.88
15386400;3.88
15387300;3.88
15388200;3.88
15389100;3.88
15390000;3.88
15390900;3.88
15391800;3.88
15392700;3.88
15393600;3.63
15394500;3.63
15395400;3.63
15396300;3.63
15397200;3.63
15398100;3.63
15399000;3.63
15399900;3.63
15400800;3.63
15401700;3.63
15402600;3.63
15403500;3.63
15404400;3.63
15405300;3.63
15406200;3.63
15407100;3.63
15408000;21.71
15408900;21.71
15409800;21.71
15410700;21.71
15411600;21.71
15412500;21.71
15413400;21.71
15414300;21.71
15415200;21.71
15416100;21.71
15417000;21.71
15417900;21.71
15418800;21.71
15419700;21.71
15420600;21.71
15421500;21.71
15422400;34.72
15423300;34.72
15424200;34.72
15425100;34.72
15426000;34.72
15426900;34.72
15427800;34.72
15428700;34.72
15429600;34.72
15430500;34.72
15431400;34.72
15432300;34.72
15433200;34.72
15434100;34.72
15435000;34.72
15435900;34.72
15436800;10.76
15437700;10.76
15438600;10.76
15439500;10.76
15440400;10.76
15441300;10.76
15442200;10.76
15443100;10.76
15444000;10.76
15444900;10.76
15445800;10.76
15446700;10.76
15447600;10.76
15448500;10.76
15449400;10.76
15450300;10.76
15451200;1.09
15452100;1.09
15453000;1.09
15453900;1.09
15454800;1.09
15455700;1.09
15456600;1.09
15457500;1.09
15458400;1.09
15459300;1.09
15460200;1.09
15461100;1.09
15462000;1.09
15462900;1.09
15463800;1.09
15464700;1.09
15465600;4.87
15466500;4.87
15467400;4.87
15468300;4.87
15469200;4.87
15470100;4.87
15471000;4.87
15471900;4.87
15472800;4.87
15473700;4.87
15474600;4.87
15475500;4.87
15476400;4.87
15477300;4.87
15478200;4.87
15479100;4.87
15480000;3.96
15480900;3.96
15481800;3.96
15482700;3.96
15483600;3.96
15484500;3.96
15485400;3.96
15486300;3.96
15487200;3.96
15488100;3.96
15489000;3.96
15489900;3.96
15490800;3.96
15491700;3.96
15492600;3.96
15493500;3.96
15494400;22.13
15495300;22.13
15496200;22.13
15497100;22.13
15498000;22.13
15498900;22.13
15499800;22.13
15500700;22.13
15501600;22.13
15502500;22.13
15503400;22.13
15504300;22.13
15505200;22.13
15506100;22.13
15507000;22.13
15507900;22.13
15508800;43.94
15509700;43.94
15510600;43.94
15511500;43.94
15512400;43.94
15513300;43.94
15514200;43.94
15515100;43.94
15516000;43.94
15516900;43.94
15517800;43.94
15518700;43.94
15519600;43.94
15520500;43.94
15521400;43.94
15522300;43.94
15523200;16.3
15524100;16.3
15525000;16.3
15525900;16.3
15526800;16.3
15527700;16.3
15528600;16.3
15529500;16.3
15530400;16.3
15531300;16.3
15532200;16.3
15533100;16.3
15534000;16.3
15534900;16.3
15535800;16.3
15536700;16.3
15537600;1.12
15538500;1.12
15539400;1.12
15540300;1.12
15541200;1.12
15542100;1.12
15543000;1.12
15543900;1.12
15544800;1.12
15545700;1.12
15546600;1.12
15547500;1.12
15548400;1.12
15549300;1.12
15550200;1.12
15551100;1.12
15552000;4.61
15552900;4.61
15553800;4.61
15554700;4.61
15555600;4.61
15556500;4.61
15557400;4.61
15558300;4.61
15559200;4.61
15560100;4.61
15561000;4.61
15561900;4.61
15562800;4.61
15563700;4.61
15564600;4.61
15565500;4.61
15566400;4.17
15567300;4.17
15568200;4.17
15569100;4.17
15570000;4.17
15570900;4.17
15571800;4.17
15572700;4.17
15573600;4.17
15574500;4.17
15575400;4.17
15576300;4.17
15577200;4.17
15578100;4.17
15579000;4.17
15579900;4.17
15580800;25.51
15581700;25.51
15582600;25.51
15583500;25.51
15584400;25.51
15585300;25.51
15586200;25.51
15587100;25.51
15588000;25.51
15588900;25.51
15589800;25.51
15590700;25.51
15591600;25.51
15592500;25.51
15593400;25.51
15594300;25.51
15595200;51.59
15596100;51.59
15597000;51.59
15597900;51.59
15598800;51.59
15599700;51.59
15600600;51.59
15601500;51.59
15602400;51.59
15603300;51.59
15604200;51.59
15605100;51.59
15606000;51.59
15606900;51.59
15607800;51.59
15608700;51.59
15609600;17.9
15610500;17.9
15611400;17.9
15612300;17.9
15613200;17.9
15614100;17.9
15615000;17.9
15615900;17.9
15616800;17.9
15617700;17.9
15618600;17.9
15619500;17.9
15620400;17.9
15621300;17.9
15622200;17.9
15623100;17.9
15624000;1.02
15624900;1.02
15625800;1.02
15626700;1.02
15627600;1.02
15628500;1.02
15629400;1.02
15630300;1.02
15631200;1.02
15632100;1.02
15633000;1.02
15633900;1.02
15634800;1.02
15635700;1.02
15636600;1.02
15637500;1.02
15638400;4.61
15639300;4.61
15640200;4.61
15641100;4.61
15642000;4.61
15642900;4.61
15643800;4.61
15644700;4.61
15645600;4.61
15646500;4.61
15647400;4.61
15648300;4.61
15649200;4.61
15650100;4.61
15651000;4.61
15651900;4.61
15652800;5.01
15653700;5.01
15654600;5.01
15655500;5.01
15656400;5.01
15657300;5.01
15658200;5.01
15659100;5.01
15660000;5.01
15660900;5.01
15661800;5.01
15662700;5.01
15663600;5.01
15664500;5.01
15665400;5.01
15666300;5.01
15667200;27.34
15668100;27.34
15669000;27.34
15669900;27.34
15670800;27.34
15671700;27.34
15672600;27.34
15673500;27.34
15674400;27.34
15675300;27.34
15676200;27.34
15677100;27.34
15678000;27.34
15678900;27.34
15679800;27.34
15680700;27.34
15681600;53.57
15682500;53.57
15683400;53.57
15684300;53.57
15685200;53.57
15686100;53.57
15687000;53.57
15687900;53.57
15688800;53.57
15689700;53.57
15690600;53.57
15691500;53.57
15692400;53.57
15693300;53.57
15694200;53.57
15695100;53.57
15696000;20.5
15696900;20.5
15697800;20.5
15698700;20.5
15699600;20.5
15700500;20.5
15701400;20.5
15702300;20.5
15703200;20.5
15704100;20.5
15705000;20.5
15705900;20.5
15706800;20.5
15707700;20.5
15708600;20.5
15709500;20.5
15710400;1.11
15711300;1.11
15712200;1.11
15713100;1.11
15714000;1.11
15714900;1.11
15715800;1.11
15716700;1.11
15717600;1.11
15718500;1.11
15719400;1.11
15720300;1.11
15721200;1.11
15722100;1.11
15723000;1.11
15723900;1.11
15724800;4.12
15725700;4.12
15726600;4.12
15727500;4.12
15728400;4.12
15729300;4.12
15730200;4.12
15731100;4.12
15732000;4.12
15732900;4.12
15733800;4.12
15734700;4.12
15735600;4.12
15736500;4.12
15737400;4.12
15738300;4.12
15739200;4.42
15740100;4.42
15741000;4.42
15741900;4.42
15742800;4.42
15743700;4.42
15744600;4.42
15745500;4.42
15746400;4.42
15747300;4.42
15748200;4.42
15749100;4.42
15750000;4.42
15750900;4.42
15751800;4.42
15752700;4.42
15753600;20.52
15754500;20.52
15755400;20.52
15756300;20.52
15757200;20.52
15758100;20.52
15759000;20.52
15759900;20.52
15760800;20.52
15761700;20.52
15762600;20.52
15763500;20.52
15764400;20.52
15765300;20.52
15766200;20.52
15767100;20.52
15768000;36.98
15768900;36.98
15769800;36.98
15770700;36.98
15771600;36.98
15772500;36.98
15773400;36.98
15774300;36.98
15775200;36.98
15776100;36.98
15777000;36.98
15777900;36.98
15778800;36.98
15779700;36.98
15780600;36.98
15781500;36.98
15782400;15.43
15783300;15.43
15784200;15.43
15785100;15.43
15786000;15.43
15786900;15.43
15787800;15.43
15788700;15.43
15789600;15.43
15790500;15.43
15791400;15.43
15792300;15.43
15793200;15.43
15794100;15.43
15795000;15.43
15795900;15.43
15796800;1.2
15797700;1.2
15798600;1.2
15799500;1.2
15800400;1.2
15801300;1.2
15802200;1.2
15803100;1.2
15804000;1.2
15804900;1.2
15805800;1.2
15806700;1.2
15807600;1.2
15808500;1.2
15809400;1.2
15810300;1.2
15811200;3.85
15812100;3.85
15813000;3.85
15813900;3.85
15814800;3.85
15815700;3.85
15816600;3.85
15817500;3.85
15818400;3.85
15819300;3.85
15820200;3.85
15821100;3.85
15822000;3.85
15822900;3.85
15823800;3.85
15824700;3.85
15825600;4.01
15826500;4.01
15827400;4.01
15828300;4.01
15829200;4.01
15830100;4.01
15831000;4.01
15831900;4.01
15832800;4.01
15833700;4.01
15834600;4.01
15835500;4.01
15836400;4.01
15837300;4.01
15838200;4.01
15839100;4.01
15840000;23.3
15840900;23.3
15841800;23.3
15842700;23.3
15843600;23.3
15844500;23.3
15845400;23.3
15846300;23.3
15847200;23.3
15848100;23.3
15849000;23.3
15849900;23.3
15850800;23.3
15851700;23.3
15852600;23.3
15853500;23.3
15854400;30.41
15855300;30.41
15856200;30.41
15857100;30.41
15858000;30.41
15858900;30.41
15859800;30.41
15860700;30.41
15861600;30.41
15862500;30.41
15863400;30.41
15864300;30.41
15865200;30.41
15866100;30.41
15867000;30.41
15867900;30.41
15868800;12.85
15869700;12.85
15870600;12.85
15871500;12.85
15872400;12.85
15873300;12.85
15874200;12.85
15875100;12.85
15876000;12.85
15876900;12.85
15877800;12.85
15878700;12.85
15879600;12.85
15880500;12.85
15881400;12.85
15882300;12.85
15883200;1.26
15884100;1.26
15885000;1.26
15885900;1.26
15886800;1.26
15887700;1.26
15888600;1.26
15889500;1.26
15890400;1.26
15891300;1.26
15892200;1.26
15893100;1.26
15894000;1.26
15894900;1.26
15895800;1.26
15896700;1.26
15897600;3.68
15898500;3.68
15899400;3.68
15900300;3.68
15901200;3.68
15902100;3.68
15903000;3.68
15903900;3.68
15904800;3.68
15905700;3.68
15906600;3.68
15907500;3.68
15908400;3.68
15909300;3.68
15910200;3.68
15911100;3.68
15912000;3.77
15912900;3.77
15913800;3.77
15914700;3.77
15915600;3.77
15916500;3.77
15917400;3.77
15918300;3.77
15919200;3.77
15920100;3.77
15921000;3.77
15921900;3.77
15922800;3.77
15923700;3.77
15924600;3.77
15925500;3.77
15926400;22
15927300;22
15928200;22
15929100;22
15930000;22
15930900;22
15931800;22
15932700;22
15933600;22
15934500;22
15935400;22
15936300;22
15937200;22
15938100;22
15939000;22
15939900;22
15940800;27.11
15941700;27.11
15942600;27.11
15943500;27.11
15944400;27.11
15945300;27.11
15946200;27.11
15947100;27.11
15948000;27.11
15948900;27.11
15949800;27.11
15950700;27.11
15951600;27.11
15952500;27.11
15953400;27.11
15954300;27.11
15955200;10.69
15956100;10.69
15957000;10.69
15957900;10.69
15958800;10.69
15959700;10.69
15960600;10.69
15961500;10.69
15962400;10.69
15963300;10.69
15964200;10.69
15965100;10.69
15966000;10.69
15966900;10.69
15967800;10.69
15968700;10.69
15969600;1.25
15970500;1.25
15971400;1.25
15972300;1.25
15973200;1.25
15974100;1.25
15975000;1.25
15975900;1.25
15976800;1.25
15977700;1.25
15978600;1.25
15979500;1.25
15980400;1.25
15981300;1.25
15982200;1.25
15983100;1.25
15984000;4.2
15984900;4.2
15985800;4.2
15986700;4.2
15987600;4.2
15988500;4.2
15989400;4.2
15990300;4.2
15991200;4.2
15992100;4.2
15993000;4.2
15993900;4.2
15994800;4.2
15995700;4.2
15996600;4.2
15997500;4.2
15998400;4.84
15999300;4.84
16000200;4.84
16001100;4.84
16002000;4.84
16002900;4.84
16003800;4.84
16004700;4.84
16005600;4.84
16006500;4.84
16007400;4.84
16008300;4.84
16009200;4.84
16010100;4.84
16011000;4.84
16011900;4.84
16012800;23.62
16013700;23.62
16014600;23.62
16015500;23.62
16016400;23.62
16017300;23.62
16018200;23.62
16019100;23.62
16020000;23.62
16020900;23.62
16021800;23.62
16022700;23.62
16023600;23.62
16024500;23.62
16025400;23.62
16026300;23.62
16027200;44.47
16028100;44.47
16029000;44.47
16029900;44.47
16030800;44.47
16031700;44.47
16032600;44.47
16033500;44.47
16034400;44.47
16035300;44.47
16036200;44.47
16037100;44.47
16038000;44.47
16038900;44.47
16039800;44.47
16040700;44.47
16041600;20.05
16042500;20.05
16043400;20.05
16044300;20.05
16045200;20.05
16046100;20.05
16047000;20.05
16047900;20.05
16048800;20.05
16049700;20.05
16050600;20.05
16051500;20.05
16052400;20.05
16053300;20.05
16054200;20.05
16055100;20.05
16056000;1.44
16056900;1.44
16057800;1.44
16058700;1.44
16059600;1.44
16060500;1.44
16061400;1.44
16062300;1.44
16063200;1.44
16064100;1.44
16065000;1.44
16065900;1.44
16066800;1.44
16067700;1.44
16068600;1.44
16069500;1.44
16070400;4.39
16071300;4.39
16072200;4.39
16073100;4.39
16074000;4.39
16074900;4.39
16075800;4.39
16076700;4.39
16077600;4.39
16078500;4.39
16079400;4.39
16080300;4.39
16081200;4.39
16082100;4.39
16083000;4.39
16083900;4.39
16084800;4.91
16085700;4.91
16086600;4.91
16087500;4.91
