timestep;TWW Bedarf dezentral Booster;TWW Bedarf Vorerwärmung DLE (bis 40°C);TWW Bedarf dezentral DLE (40-56°C)
582300;45,71287994;65,99881421;35,19936758
583200;49,47160229;67,09156482;35,7821679
584100;54,65308831;69,90143601;37,28076587
585000;59,85805861;72,80326335;38,82840712
585900;49,8814434;61,33326721;32,71107585
586800;33,48830648;43,63071277;23,26971348
587700;27,7656606;39,54079244;21,08842263
588600;24,18777999;34,70084195;18,50711571
589500;39,23626702;54,70697605;29,17705389
590400;36,07160778;49,55545987;26,4295786
591300;30,67519434;44,17546161;23,56024619
592200;31,108113;42,47094474;22,65117053
593100;28,90518654;41,03980725;21,8878972
594000;22,25968922;38,64293883;20,60956738
594900;27,78238102;39,29471809;20,95718298
595800;33,62930648;50,49126418;26,92867423
596700;29,09317683;43,09271266;22,98278008
597600;41,63607339;51,1165368;27,26215296
598500;36,50662708;46,70094791;24,90717222
599400;36,87212625;44,83330196;23,91109438
600300;15,3677416;21,366938;11,39570027
601200;11,93843274;18,54252904;9,889348822
602100;11,99818055;18,33927817;9,780948356
603000;13,86247006;21,65379089;11,54868848
603900;16,03176489;25,57034513;13,6375174
604800;11,98296607;18,23954774;9,727758795
605700;9,458032001;15,63330063;8,337760333
606600;8,995673065;14,77622007;7,880650705
607500;9,268141028;15,34000811;8,181337658
608400;9,032676133;16,57044508;8,83757071
609300;9,331393482;18,44919284;9,839569514
610200;9,085523025;15,15921054;8,084912287
611100;8,985674589;14,56804085;7,769621785
612000;8,983245716;14,64298458;7,809591776
612900;9,064909305;14,84713911;7,918474189
613800;9,895776582;15,41972023;8,22385079
614700;9,460985908;15,25616616;8,136621952
615600;11,46184902;17,19362922;9,169935584
616500;13,41565937;19,17194725;10,22503853
617400;15,76662381;21,59970407;11,51984217
618300;17,69429802;23,56819108;12,56970191
619200;30,94364334;37,39972929;19,94652229
620100;27,59238361;33,99174417;18,12893022
621000;26,75648062;33,16536332;17,68819377
621900;47,06416465;54,32842328;28,97515908
622800;47,17258802;54,41217872;29,01982865
623700;31,00574671;37,45012333;19,97339911
624600;54,78869895;62,53089762;33,34981206
625500;51,79554457;59,27521721;31,61344918
626400;47,33513707;54,76675672;29,20893692
627300;57,12307486;65,82229391;35,10522342
628200;87,14959151;96,42414276;51,42620947
629100;65,25185288;74,94449473;39,97039719
630000;96,93572513;107,6409287;57,4084953
630900;87,79797063;97,6517708;52,08094443
631800;96,93872904;112,3051468;59,8960783
632700;55,564208;68,67295586;36,62557646
633600;51,49419817;64,58509414;34,44538354
634500;47,69066078;66,13453523;35,27175212
635400;57,77193301;72,53809918;38,68698623
636300;61,6594686;82,00226325;43,7345404
637200;70,20658945;94,76758436;50,54271166
638100;51,77333967;67,59823951;36,0523944
639000;58,4288058;85,87702284;45,80107885
639900;47,59570029;67,24983899;35,86658079
640800;50,4731869;70,34527304;37,51747896
641700;39,99320943;61,30949515;32,69839741
642600;38,29559646;50,56886706;26,97006243
643500;31,97460822;53,5091738;28,53822603
644400;30,84712862;41,15131843;21,94736983
645300;31,42286122;45,06092985;24,03249592
646200;29,68455746;49,22537439;26,25353301
647100;30,77090875;47,24517811;25,19742832
648000;22,17643056;36,74752755;19,59868136
648900;24,13252439;36,8893424;19,67431595
649800;18,67563268;30,85782595;16,45750718
650700;19,0092649;29,51978762;15,74388673
651600;14,26380682;30,80240227;16,42794788
652500;13,04147135;30,08466505;16,04515469
653400;12,94522149;29,74305516;15,86296275
654300;11,51568688;30,77585659;16,41379018
655200;12,51184349;25,3292581;13,50893765
656100;12,41226262;27,19787617;14,50553396
657000;12,19840699;27,2343043;14,5249623
657900;12,96903351;27,66240241;14,75328129
658800;14,81270939;36,2293768;19,3223343
659700;12,81387746;23,11177983;12,32628257
660600;16,0626998;29,63828487;15,80708527
661500;20,13628856;38,07212563;20,30513367
662400;14,88346382;27,61793569;14,7295657
663300;30,95563321;45,70214207;24,37447577
664200;34,95689417;51,43031971;27,42950385
665100;22,37715482;34,45974273;18,37852946
666000;45,45060621;63,72160036;33,98485352
666900;50,08627849;69,22938869;36,92234064
667800;32,38934206;48,03007866;25,61604195
668700;54,87366748;75,57014598;40,30407785
669600;68,80243181;87,28871292;46,55398023
670500;42,83921589;57,55812034;30,69766418
671400;74,68860258;88,29844388;47,0925034
672300;86,69631644;99,798013;53,22560693
673200;68,61313532;80,32967437;42,842493
674100;83,13407127;97,3905598;51,94163189
675000;76,36734645;89,21885583;47,58338978
675900;77,90016511;95,10361166;50,72192622
676800;61,60281804;76,23086118;40,65645929
677700;66,7522392;81,86931315;43,66363368
678600;57,55898378;70,10722151;37,39051814
679500;53,9175653;67,17312542;35,82566689
680400;45,21650337;62,62857147;33,40190479
681300;51,91328688;64,50705982;34,40376524
682200;28,87245997;45,52123775;24,27799347
683100;21,42597999;35,08190743;18,71035063
684000;17,1077562;25,48897361;13,59411926
684900;11,41990628;20,46580182;10,91509431
685800;17,89864869;25,00952068;13,33841103
686700;13,75109986;19,64932972;10,47964252
687600;12,99948446;19,47509187;10,38671567
688500;10,94589561;17,13525494;9,138802635
689400;11,80218129;19,20176798;10,24094292
690300;11,21772519;20,28845843;10,82051116
691200;11,99328865;18,0276918;9,614768962
692100;10,89179005;16,4540222;8,775478508
693000;9,999486275;15,50245922;8,26797825
693900;9,363512408;14,92569112;7,960368596
694800;9,063958556;16,09345367;8,58317529
695700;9,435880695;18,23634427;9,726050277
696600;9,258509949;14,73878239;7,860683941
697500;9,199570565;14,66669498;7,822237322
698400;9,029033472;14,4885152;7,727208107
699300;9,064909305;14,613706;7,793976534
700200;9,895776582;15,39816283;8,212353508
701100;9,460985908;15,14917101;8,079557872
702000;11,46184902;17,03581071;9,085765712
702900;13,41565937;19,07172943;10,17158903
703800;15,76662381;21,65034714;11,54685181
704700;17,69429802;24,90866177;13,28461961
705600;30,94364334;37,91997875;20,22398866
706500;27,59238361;35,37262779;18,86540149
707400;26,75648062;36,63824815;19,54039901
708300;47,06416465;62,09331174;33,11643293
709200;47,17258802;60,8601329;32,45873755
710100;31,00574671;47,95519882;25,57610604
711000;54,78869895;71,99266482;38,3960879
711900;51,79554457;68,92358393;36,75924476
712800;47,33513707;77,39100646;41,27520344
713700;57,12307486;72,49916965;38,66622381
714600;87,14959151;109,5204144;58,41088771
715500;65,25185288;93,69534052;49,97084828
716400;96,93572513;115,3414921;61,51546247
717300;87,79797063;110,6707412;59,0243953
718200;96,93872904;120,4845386;64,25842057
719100;55,564208;75,75029989;40,40015994
720000;51,49419817;74,12854424;39,53522359
720900;47,69066078;70,96804184;37,84962232
721800;57,77193301;85,0219562;45,34504331
722700;61,6594686;93,49615228;49,86461455
723600;70,20658945;96,05738871;51,23060731
724500;51,77333967;76,80858006;40,96457603
725400;58,4288058;82,16008479;43,81871189
726300;47,59570029;69,70440133;37,17568071
727200;50,4731869;73,96551883;39,44827671
728100;39,99320943;69,79911539;37,22619487
729000;38,29559646;58,5167055;31,2089096
729900;31,97460822;53,88460821;28,73845771
730800;30,84712862;49,86700654;26,59573682
731700;31,42286122;52,79285632;28,15619004
732600;29,68455746;47,23940577;25,19434974
733500;30,77090875;50,73980509;27,06122938
734400;22,17643056;39,40077489;21,01374661
735300;24,13252439;40,79971036;21,75984553
736200;18,67563268;34,58516534;18,44542152
737100;19,0092649;36,01180048;19,20629359
738000;14,26380682;30,0374458;16,0199711
738900;13,04147135;28,95987369;15,44526597
739800;12,94522149;28,48034265;15,18951608
740700;11,51568688;27,07673106;14,44092323
741600;12,51184349;27,73890715;14,79408382
742500;12,41226262;28,02684276;14,94764947
743400;12,19840699;27,68510135;14,76538739
744300;12,96903351;28,05779353;14,96415655
745200;14,81270939;29,74041677;15,86155561
746100;12,81387746;27,46511779;14,64806282
747000;16,0626998;30,99932288;16,5329722
747900;20,13628856;34,23390286;18,25808153
748800;14,88346382;29,0294753;15,48238683
749700;30,95563321;48,4363545;25,8327224
750600;34,95689417;48,89337536;26,07646686
751500;22,37715482;37,82197649;20,17172079
752400;45,45060621;65,37024642;34,86413143
753300;50,08627849;62,72480701;33,45323041
754200;32,38934206;56,89784228;30,34551588
755100;54,87366748;73,87146842;39,39811649
756000;68,80243181;85,49663878;45,59820735
756900;42,83921589;75,46248076;40,2466564
757800;74,68860258;93,72553649;49,98695279
758700;86,69631644;109,5849295;58,44529572
759600;68,61313532;101,4485948;54,10591722
760500;83,13407127;100,9997493;53,86653296
761400;76,36734645;96,81513213;51,63473714
762300;77,90016511;106,5611905;56,83263494
763200;61,60281804;74,67257692;39,82537436
764100;66,7522392;87,11787243;46,46286529
765000;57,55898378;75,19563325;40,10433773
765900;53,9175653;64,77183171;34,54497691
766800;45,21650337;62,28740123;33,21994732
767700;51,91328688;61,50738769;32,8039401
768600;28,87245997;37,67674199;20,0942624
769500;21,42597999;34,39731849;18,34523653
770400;17,1077562;24,29346652;12,95651548
771300;11,41990628;18,07452616;9,639747284
772200;17,89864869;33,00952116;17,60507795
773100;13,75109986;21,22880022;11,32202679
774000;12,99948446;20,71157818;11,04617503
774900;10,94589561;20,41661881;10,88886336
775800;11,80218129;18,09359797;9,649918918
776700;11,21772519;17,21816618;9,183021962
777600;11,99328865;21,534597;11,4851184
778500;10,89179005;17,53574319;9,352396367
779400;9,999486275;15,95255638;8,508030068
780300;9,363512408;14,93686093;7,966325827
781200;9,063958556;14,52500547;7,746669581
782100;9,435880695;15,14570427;8,077708942
783000;9,258509949;14,83216108;7,910485909
783900;9,199570565;14,90274571;7,948131045
784800;9,029033472;14,4885152;7,727208107
785700;9,064909305;14,55145927;7,760778277
786600;9,895776582;15,39410174;8,210187593
787500;9,460985908;15,17193458;8,091698442
788400;11,46184902;17,13424364;9,138263277
789300;13,41565937;19,17451482;10,2264079
790200;15,76662381;21,65034714;11,54685181
791100;17,69429802;24,90866177;13,28461961
792000;30,94364334;37,91997875;20,22398866
792900;27,59238361;35,37262779;18,86540149
793800;26,75648062;36,63824815;19,54039901
794700;47,06416465;62,09331174;33,11643293
795600;47,17258802;60,8601329;32,45873755
796500;31,00574671;47,95519882;25,57610604
797400;54,78869895;71,99266482;38,3960879
798300;51,79554457;68,92358393;36,75924476
799200;47,33513707;77,39100646;41,27520344
800100;57,12307486;72,49916965;38,66622381
801000;87,14959151;109,5204144;58,41088771
801900;65,25185288;93,69534052;49,97084828
802800;96,93572513;115,3414921;61,51546247
803700;87,79797063;110,6707412;59,0243953
804600;96,93872904;120,4845386;64,25842057
805500;55,564208;75,75029989;40,40015994
806400;51,49419817;74,12854424;39,53522359
807300;47,69066078;70,96804184;37,84962232
808200;57,77193301;85,0219562;45,34504331
809100;61,6594686;93,49615228;49,86461455
810000;70,20658945;96,05738871;51,23060731
810900;51,77333967;76,80858006;40,96457603
811800;58,4288058;82,16008479;43,81871189
812700;47,59570029;69,70440133;37,17568071
813600;50,4731869;73,96551883;39,44827671
814500;39,99320943;69,79911539;37,22619487
815400;38,29559646;58,5167055;31,2089096
816300;31,97460822;53,88460821;28,73845771
817200;30,84712862;49,86700654;26,59573682
818100;31,42286122;52,79285632;28,15619004
819000;29,68455746;47,23940577;25,19434974
819900;30,77090875;50,73980509;27,06122938
820800;22,17643056;39,40077489;21,01374661
821700;24,13252439;40,79971036;21,75984553
822600;18,67563268;34,58516534;18,44542152
823500;19,0092649;36,01180048;19,20629359
824400;14,26380682;30,0374458;16,0199711
825300;13,04147135;28,95987369;15,44526597
826200;12,94522149;28,48034265;15,18951608
827100;11,51568688;27,07673106;14,44092323
828000;12,51184349;27,73890715;14,79408382
828900;12,41226262;28,02684276;14,94764947
829800;12,19840699;27,68510135;14,76538739
830700;12,96903351;28,05779353;14,96415655
831600;14,81270939;29,74041677;15,86155561
832500;12,81387746;27,46511779;14,64806282
833400;16,0626998;30,99932288;16,5329722
834300;20,13628856;34,23390286;18,25808153
835200;14,88346382;29,0294753;15,48238683
836100;30,95563321;48,4363545;25,8327224
837000;34,95689417;48,89337536;26,07646686
837900;22,37715482;37,82197649;20,17172079
838800;45,45060621;65,37024642;34,86413143
839700;50,08627849;62,72480701;33,45323041
840600;32,38934206;56,89784228;30,34551588
841500;54,87366748;73,87146842;39,39811649
842400;68,80243181;85,49663878;45,59820735
843300;42,83921589;75,46248076;40,2466564
844200;74,68860258;93,72553649;49,98695279
845100;86,69631644;109,5849295;58,44529572
846000;68,61313532;101,4485948;54,10591722
846900;83,13407127;100,9997493;53,86653296
847800;76,36734645;96,81513213;51,63473714
848700;77,90016511;106,5611905;56,83263494
849600;61,60281804;74,67257692;39,82537436
850500;66,7522392;87,11787243;46,46286529
851400;57,55898378;75,19563325;40,10433773
852300;53,9175653;64,77183171;34,54497691
853200;45,21650337;62,28740123;33,21994732
854100;51,91328688;61,50738769;32,8039401
855000;28,87245997;37,67674199;20,0942624
855900;21,42597999;34,39731849;18,34523653
856800;17,1077562;24,29346652;12,95651548
857700;11,41990628;18,07452616;9,639747284
858600;17,89864869;33,00952116;17,60507795
859500;13,75109986;21,22880022;11,32202679
860400;12,99948446;20,71157818;11,04617503
861300;10,94589561;20,41661881;10,88886336
862200;11,80218129;18,09359797;9,649918918
863100;11,21772519;17,21816618;9,183021962
864000;11,99328865;21,534597;11,4851184
864900;10,89179005;17,53574319;9,352396367
865800;9,999486275;15,95255638;8,508030068
866700;9,363512408;14,93686093;7,966325827
867600;9,063958556;14,52500547;7,746669581
868500;9,435880695;15,14570427;8,077708942
869400;9,258509949;14,83216108;7,910485909
870300;9,199570565;14,90274571;7,948131045
871200;9,029033472;14,4885152;7,727208107
872100;9,064909305;14,55145927;7,760778277
873000;9,895776582;15,39410174;8,210187593
873900;9,460985908;15,17193458;8,091698442
874800;11,46184902;17,13424364;9,138263277
875700;13,41565937;19,17451482;10,2264079
876600;15,76662381;21,65034714;11,54685181
877500;17,69429802;24,90866177;13,28461961
878400;30,94364334;37,91997875;20,22398866
879300;27,59238361;35,37262779;18,86540149
880200;26,75648062;36,63824815;19,54039901
881100;47,06416465;62,09331174;33,11643293
882000;47,17258802;60,8601329;32,45873755
882900;31,00574671;47,95519882;25,57610604
883800;54,78869895;71,99266482;38,3960879
884700;51,79554457;68,92358393;36,75924476
885600;47,33513707;77,39100646;41,27520344
886500;57,12307486;72,49916965;38,66622381
887400;87,14959151;109,5204144;58,41088771
888300;65,25185288;93,69534052;49,97084828
889200;96,93572513;115,3414921;61,51546247
890100;87,79797063;110,6707412;59,0243953
891000;96,93872904;120,4845386;64,25842057
891900;55,564208;75,75029989;40,40015994
892800;51,49419817;74,12854424;39,53522359
893700;47,69066078;70,96804184;37,84962232
894600;57,77193301;85,0219562;45,34504331
895500;61,6594686;93,49615228;49,86461455
896400;70,20658945;96,05738871;51,23060731
897300;51,77333967;76,80858006;40,96457603
898200;58,4288058;82,16008479;43,81871189
899100;47,59570029;69,70440133;37,17568071
900000;50,4731869;73,96551883;39,44827671
900900;39,99320943;69,79911539;37,22619487
901800;38,29559646;58,5167055;31,2089096
902700;31,97460822;53,88460821;28,73845771
903600;30,84712862;49,86700654;26,59573682
904500;31,42286122;52,79285632;28,15619004
905400;29,68455746;47,23940577;25,19434974
906300;30,77090875;50,73980509;27,06122938
907200;22,17643056;39,40077489;21,01374661
908100;24,13252439;40,79971036;21,75984553
909000;18,67563268;34,58516534;18,44542152
909900;19,0092649;36,01180048;19,20629359
910800;14,26380682;30,0374458;16,0199711
911700;13,04147135;28,95987369;15,44526597
912600;12,94522149;28,48034265;15,18951608
913500;11,51568688;27,07673106;14,44092323
914400;12,51184349;27,73890715;14,79408382
915300;12,41226262;28,02684276;14,94764947
916200;12,19840699;27,68510135;14,76538739
917100;12,96903351;28,05779353;14,96415655
918000;14,81270939;29,74041677;15,86155561
918900;12,81387746;27,46511779;14,64806282
919800;16,0626998;30,99932288;16,5329722
920700;20,13628856;34,23390286;18,25808153
921600;14,88346382;29,0294753;15,48238683
922500;30,95563321;48,4363545;25,8327224
923400;34,95689417;48,89337536;26,07646686
924300;22,37715482;37,82197649;20,17172079
925200;45,45060621;65,37024642;34,86413143
926100;50,08627849;62,72480701;33,45323041
927000;32,38934206;56,89784228;30,34551588
927900;54,87366748;73,87146842;39,39811649
928800;68,80243181;85,49663878;45,59820735
929700;42,83921589;75,46248076;40,2466564
930600;74,68860258;93,72553649;49,98695279
931500;86,69631644;109,5849295;58,44529572
932400;68,61313532;101,4485948;54,10591722
933300;83,13407127;100,9997493;53,86653296
934200;76,36734645;96,81513213;51,63473714
935100;77,90016511;106,5611905;56,83263494
936000;61,60281804;74,67257692;39,82537436
936900;66,7522392;87,11787243;46,46286529
937800;57,55898378;75,19563325;40,10433773
938700;53,9175653;64,77183171;34,54497691
939600;45,21650337;62,28740123;33,21994732
940500;51,91328688;61,50738769;32,8039401
941400;28,87245997;37,67674199;20,0942624
942300;21,42597999;34,39731849;18,34523653
943200;17,1077562;24,29346652;12,95651548
944100;11,41990628;18,07452616;9,639747284
945000;17,89864869;33,00952116;17,60507795
945900;13,75109986;21,22880022;11,32202679
946800;12,99948446;20,71157818;11,04617503
947700;10,94589561;20,41661881;10,88886336
948600;11,80218129;18,09359797;9,649918918
