timestep;amb_temp;wind_speed;beam_irr;diffuse_irr;long_wave_irr
18057600;18.8;1.2;0;0;374
18061200;19;2.5;0;0;375
18064800;19.1;2.4;0;0;367
18068400;18.7;2.5;0;0;363
18072000;18.2;1.7;0;0;367
18075600;18.2;2.3;1;30;371
18079200;18.3;3.2;21;98;355
18082800;18.9;3.6;21;162;352
18086400;20.2;4.3;63;251;366
18090000;20.7;3.8;45;296;370
18093600;22.7;5;92;355;376
18097200;22.9;3.6;243;405;377
18100800;24.1;4.8;260;412;372
18104400;23.1;5.6;69;356;372
18108000;20.9;4.9;10;259;381
18111600;22.3;4.1;80;287;390
18115200;22.7;4.5;30;209;389
18118800;21.6;5.3;22;147;377
18122400;20.6;3.5;23;91;373
18126000;18.6;4.2;3;21;381
18129600;17.4;3.6;0;0;385
18133200;16.5;3.2;0;0;383
18136800;16.1;2.4;0;0;381
18140400;15.8;1.7;0;0;380
18144000;15.4;1.1;0;0;316
18147600;15;0.8;0;0;311
18151200;14.7;0.6;0;0;308
18154800;14.4;0.7;0;0;305
18158400;14.6;0.8;0;0;300
18162000;14.2;1.1;4;32;297
18165600;15.4;0.6;76;96;296
18169200;16.6;0.9;220;131;292
18172800;18.7;1;376;149;297
18176400;20.4;1.5;502;168;305
18180000;22.8;1.1;624;167;320
18183600;23.9;1;689;173;333
18187200;26;1;741;156;341
18190800;26.6;1;726;149;346
18194400;27.2;1.3;669;135;348
18198000;28;0.9;538;140;347
18201600;27.8;1.1;383;137;350
18205200;27.1;0.7;245;115;351
18208800;25.9;0.5;108;83;346
18212400;21.9;0.6;16;30;341
18216000;19.3;1.2;0;0;339
18219600;19.4;1.5;0;0;331
18223200;18.7;1.3;0;0;325
18226800;18.4;1.4;0;0;325
18230400;17.4;1.9;0;0;329
18234000;17.8;1.4;0;0;331
18237600;16.9;1.3;0;0;324
18241200;15;0.5;0;0;316
18244800;15.3;0.8;0;0;317
18248400;15.3;0.3;1;30;322
18252000;16.5;1.3;8;99;325
18255600;17.6;0.5;5;151;334
18259200;19.1;1.2;13;236;349
18262800;21;2.6;33;333;357
18266400;21;4.7;23;350;362
18270000;21.9;4;1;256;373
18273600;22.4;3.4;17;342;376
18277200;22.7;2.4;14;332;374
18280800;22.1;3.1;22;324;374
18284400;21.2;3.5;0;179;370
18288000;20.3;1.6;0;143;361
18291600;18.7;2.3;0;93;358
18295200;17.5;2.2;0;34;365
18298800;16.7;0.8;0;4;368
18302400;16.1;1.6;0;0;367
18306000;15.7;1.8;0;0;367
18309600;15.4;1.3;0;0;368
18313200;14.8;1.7;0;0;366
18316800;12.4;2.7;0;0;361
18320400;11.8;2;0;0;361
18324000;11.2;3.1;0;0;359
18327600;11.2;2.4;0;0;358
18331200;11.2;2.3;0;0;358
18334800;11.4;2.3;0;9;358
18338400;11.6;2.2;0;31;354
18342000;12;2.9;0;61;350
18345600;12.1;2.9;0;92;351
18349200;12.4;2.3;0;126;357
18352800;13.5;2.4;0;171;360
18356400;13.9;2.1;0;189;359
18360000;14.5;1.9;0;205;361
18363600;14.8;2.6;0;177;362
18367200;15.2;3;0;190;358
18370800;16.2;3;99;244;353
18374400;17.2;2.3;211;163;351
18378000;16.4;1.9;164;101;352
18381600;15.4;2;47;66;350
18385200;14.9;1.8;1;15;352
18388800;14.2;1.6;0;0;358
18392400;13.9;1.7;0;0;364
18396000;13.8;1.7;0;0;366
18399600;13.8;1.6;0;0;366
18403200;13.8;1.3;0;0;365
18406800;13.7;2.1;0;0;363
18410400;13.7;1.5;0;0;365
18414000;13.6;1.1;0;0;370
18417600;13.6;0.7;0;0;371
18421200;13.7;1;0;11;374
18424800;14;0.9;0;35;371
18428400;14.3;0.6;0;63;372
18432000;14.6;0.6;0;88;378
18435600;14.7;1.1;0;129;375
18439200;15.4;1;0;182;372
18442800;16.5;0.6;21;250;376
18446400;17.3;1.4;55;250;379
18450000;17.4;1;0;202;383
18453600;17;1;0;145;386
18457200;16.7;1.5;0;88;384
18460800;17;1;0;105;383
18464400;17;1.1;0;93;377
18468000;16.9;1.2;12;54;368
18471600;16.6;1.3;13;7;370
18475200;16.2;1;0;0;375
18478800;15.9;2.2;0;0;373
18482400;15.7;0.7;0;0;371
18486000;15.1;0.4;0;0;356
18489600;14.6;0.6;0;0;339
18493200;14.8;0.2;0;0;338
18496800;14.9;0.6;0;0;348
18500400;15.2;0.8;0;0;357
18504000;15.1;0.9;0;0;362
18507600;14.9;0.5;0;3;361
18511200;15.5;0.9;0;43;361
18514800;16.4;0.9;8;141;368
18518400;17;0.9;24;235;365
18522000;17.9;0.9;42;311;362
18525600;19.1;0.7;116;393;365
18529200;20.6;1;251;421;366
18532800;22.7;1.3;443;366;365
18536400;24;1;452;342;370
18540000;24.2;1;285;365;372
18543600;25;0.7;220;316;370
18547200;24.9;0.7;210;232;371
18550800;25.2;1.4;195;150;366
18554400;22.8;1.1;71;89;362
18558000;21.3;1;6;23;360
18561600;19.1;0.8;0;0;355
18565200;18.3;1.6;0;0;344
18568800;17.8;1.1;0;0;339
18572400;15.9;1.4;0;0;329
18576000;15.6;1.9;0;0;317
18579600;15.7;1;0;0;317
18583200;14.9;0.7;0;0;313
18586800;14.7;1.8;0;0;307
18590400;14.4;1;0;0;310
18594000;14.4;1.4;0;11;318
18597600;15.9;0.9;53;83;329
18601200;17.1;1;222;112;331
18604800;19.7;1;378;128;331
18608400;21.2;1.1;514;140;339
18612000;22.7;1.4;631;142;347
18615600;24.5;1.4;715;136;356
18619200;26.1;1.4;744;132;365
18622800;27.8;0.9;725;126;370
18626400;28.5;1.4;634;131;375
18630000;28.5;0;521;126;377
18633600;28.4;1.5;369;121;376
18637200;27.5;0.8;184;114;382
18640800;26.1;0.9;87;70;384
18644400;24.7;1.4;13;22;379
18648000;21.8;1.5;0;0;370
18651600;20;1.4;0;0;358
18655200;19.3;1.3;0;0;347
18658800;19.1;0.3;0;0;336
18662400;18.6;0.4;0;0;329
18666000;17.8;0.2;0;0;326
18669600;17.8;0.7;0;0;322
18673200;17.1;1.5;0;0;321
18676800;17;0.5;0;0;322
18680400;16.7;1.1;4;18;324
18684000;17.8;0.2;61;80;326
18687600;19.9;1.1;40;165;343
18691200;20.6;0.2;174;222;352
18694800;21.6;0.6;519;128;345
18698400;25.5;0.9;648;123;350
18702000;26.3;0.6;738;112;356
18705600;28.6;0.9;764;109;359
18709200;29.6;1.8;729;112;365
18712800;30.3;1.4;649;112;376
18716400;30.6;2;531;112;382
18720000;30.4;1.3;386;107;383
18723600;28.2;1.4;192;107;383
18727200;27.3;1.5;31;78;390
18730800;25.2;1.3;0;14;386
18734400;22.8;1.3;0;0;369
18738000;22;1.1;0;0;368
18741600;20.9;1.5;0;0;369
18745200;20.2;1.4;0;0;361
18748800;20.6;1.8;0;0;366
18752400;20.9;0.1;0;0;373
18756000;20.5;2.2;0;0;368
18759600;19.7;1;0;0;370
18763200;19.3;1.7;0;0;372
18766800;19.3;1.3;6;17;377
18770400;19.2;2.1;28;74;371
18774000;19.7;1.3;55;140;361
18777600;18.9;0.5;70;205;361
18781200;19.1;1;0;167;376
18784800;19.7;1;0;147;392
18788400;21.4;1.1;23;291;397
18792000;21.5;1.1;6;260;395
18795600;22.6;0.4;32;275;389
18799200;23.6;1;148;258;387
18802800;24;0.9;341;141;382
18806400;23.1;1.7;32;175;380
18810000;19.9;1;0;36;387
18813600;19.1;0.3;0;18;389
18817200;18.8;1;0;13;384
18820800;18;0.2;0;0;378
18824400;18.1;0.8;0;0;376
18828000;17.9;0.3;0;0;372
18831600;17.1;1.2;0;0;350
18835200;16.8;0.7;0;0;329
18838800;16.3;0.5;0;0;332
18842400;16.7;0.5;0;0;339
18846000;16.3;0.9;0;0;347
18849600;16.6;0.7;0;0;351
18853200;16.8;0.8;0;2;357
18856800;17.1;1.1;0;43;365
18860400;18.1;0.8;29;155;370
18864000;19.3;2;143;220;369
18867600;21;1.2;401;182;359
18871200;22.8;1.5;631;108;357
18874800;24.5;1.4;465;253;368
18878400;24.3;1.2;88;353;381
18882000;24.7;2.4;26;292;390
18885600;25.2;1.3;67;297;395
18889200;25.4;1.1;35;232;392
18892800;24.8;1;0;126;389
18896400;23.9;0.8;0;68;393
18900000;23.1;0.7;0;51;392
18903600;21.8;1.2;7;17;382
18907200;20.8;1.1;0;0;375
18910800;19.9;1.3;0;0;376
18914400;19.4;1;0;0;377
18918000;19;1;0;0;368
18921600;18.9;0.3;0;0;364
18925200;18.5;0.4;0;0;366
18928800;18.1;0.5;0;0;364
18932400;18.1;0.9;0;0;368
18936000;17.8;1.1;0;0;372
18939600;17.8;1.7;0;11;372
18943200;17.9;1.1;0;40;372
18946800;18.3;1.6;0;27;375
18950400;18.2;1;0;101;380
18954000;18.3;1.5;7;239;377
18957600;18.7;1.2;31;324;372
18961200;20;1.8;231;403;363
18964800;20.7;1.6;235;411;363
18968400;19.9;1.3;5;232;377
18972000;19.4;2.6;0;66;386
18975600;18.1;2.1;0;68;384
18979200;18.5;2.4;0;135;382
18982800;19.3;1.7;28;146;377
18986400;18.5;1.6;2;59;377
18990000;18.2;1.4;0;8;372
18993600;17;0.6;0;0;356
18997200;16.4;0.8;0;0;348
19000800;16;0.4;0;0;346
19004400;15.8;0.5;0;0;341
19008000;15.5;1.4;0;0;340
19011600;16.1;1.6;0;0;355
19015200;15.9;1;0;0;370
19018800;16.2;0.9;0;0;381
19022400;15.3;0.5;0;0;380
19026000;15;0.4;0;9;371
19029600;15.4;0.7;4;74;367
19033200;15.9;1;28;159;374
19036800;16.6;0.6;57;240;382
19040400;18;1.3;146;306;374
19044000;19.5;1;366;290;358
19047600;21.4;1.5;641;179;353
19051200;23.2;2.3;696;159;357
19054800;25.1;2.3;685;148;363
19058400;25.7;2.7;614;142;365
19062000;25.5;2.1;500;136;363
19065600;26.4;1.1;352;128;363
19069200;26.3;1;202;108;363
19072800;24.8;1.9;72;70;357
19076400;21.6;1.4;7;19;345
19080000;19.1;1.7;0;0;336
19083600;19.3;1.9;0;0;331
19087200;18.1;1.1;0;0;330
19090800;16.8;2;0;0;324
19094400;15.8;1;0;0;320
19098000;15.3;3.2;0;0;317
19101600;14.1;1.6;0;0;314
19105200;12.9;1.2;0;0;311
19108800;12.7;1.1;0;0;310
19112400;13.8;1;2;15;315
19116000;14.7;0.7;71;73;313
19119600;16.3;1.3;207;105;314
19123200;19.3;1.4;363;119;319
19126800;20.8;2.3;462;152;327
19130400;23;1.9;572;159;335
19134000;25.4;1.3;653;154;345
19137600;27.1;0;673;155;354
19141200;28;1.7;645;154;361
19144800;28.2;2.4;598;131;362
19148400;28.2;2.5;497;116;361
19152000;28.3;1.7;358;107;362
19155600;27.5;2.2;216;91;362
19159200;25.7;2.6;79;61;354
19162800;23.3;3;8;17;344
19166400;21.4;2.8;0;0;336
19170000;20.4;2.7;0;0;330
19173600;18.8;1.5;0;0;325
19177200;17.9;2.3;0;0;320
19180800;17.1;1.8;0;0;317
19184400;16;3.1;0;0;314
19188000;15.4;1.7;0;0;310
19191600;14.9;1.2;0;0;307
19195200;14.1;1.6;0;0;304
19198800;14.1;1.1;2;15;302
19202400;15;1.5;73;68;302
19206000;16.7;1.5;220;91;304
19209600;18.6;1.3;379;99;309
19213200;20.6;0.9;496;117;316
19216800;22.7;1.2;610;117;325
19220400;24.7;1.5;659;133;336
19224000;26.3;1.8;682;132;347
19227600;27.9;0.2;676;117;355
19231200;29.4;1.1;627;97;362
19234800;30;1.9;526;84;365
19238400;29.8;2.8;378;83;364
19242000;28.8;2.1;228;74;360
19245600;27;2.4;81;54;354
19249200;24.5;1.9;8;16;352
19252800;22.7;1.7;0;0;347
19256400;21.1;1.4;0;0;343
19260000;20.3;1.7;0;0;339
19263600;19.7;1.9;0;0;328
19267200;19.4;2;0;0;395
19270800;19.2;1.9;0;0;387
19274400;19.2;1.7;0;0;385
19278000;18.9;1.2;0;0;388
19281600;19.1;1.3;0;0;388
19285200;18.8;0.7;0;7;387
19288800;19.3;0.7;0;49;383
19292400;19.8;0.7;3;120;379
19296000;20.6;1.5;3;170;382
19299600;21.4;1.4;8;238;385
19303200;22.5;1.5;54;340;390
19306800;24.6;2;239;401;387
19310400;25.5;2.7;321;392;378
19314000;26.8;2.5;341;371;375
19317600;27.8;1.7;165;354;381
19321200;27.4;2.3;208;296;385
19324800;26.7;2.2;144;230;386
19328400;26;2;113;150;385
19332000;24.6;1.6;62;82;372
19335600;23.1;1.5;5;16;360
19339200;22.2;1.2;0;0;365
19342800;20.8;1.7;0;0;367
19346400;20.1;1.3;0;0;360
19350000;19.7;0.7;0;0;353
19353600;19;1.5;0;0;343
19357200;18.2;1.4;0;0;329
19360800;17.7;1.8;0;0;323
19364400;17.7;1.1;0;0;321
19368000;17.4;1;0;0;332
19371600;17.3;1.1;0;10;348
19375200;18.2;0.8;24;84;344
19378800;19.9;0.9;48;170;344
19382400;21.6;1.4;152;257;352
19386000;22.9;1.7;354;280;346
19389600;24.8;1.6;444;313;347
19393200;27;1.3;507;329;359
19396800;28.2;2.9;495;348;372
19400400;28.7;0.9;484;333;378
19404000;29.3;2.4;382;327;381
19407600;27.5;2.4;14;220;390
19411200;20.7;5;0;42;386
19414800;17.6;6.5;0;44;376
19418400;15.8;5.3;0;34;373
19422000;14.8;5.1;0;1;367
19425600;14.8;4.8;0;0;362
19429200;15.2;2.4;0;0;362
19432800;15.5;2.2;0;0;364
19436400;15.7;2.5;0;0;361
19440000;15.4;2;0;0;354
19443600;15.5;1.6;0;0;342
19447200;15.2;2.1;0;0;329
19450800;14.9;1.4;0;0;326
19454400;14.6;1.8;0;0;336
19458000;15.4;2.7;0;11;349
19461600;15.6;3.1;71;56;343
19465200;17.2;3.4;71;131;342
19468800;17.8;4.3;38;201;364
19472400;19.3;4.1;210;241;372
19476000;20.1;7.1;231;282;367
19479600;19.8;4.7;46;301;373
19483200;19.1;4.4;0;217;378
19486800;21.5;4.2;316;275;370
19490400;19;4.9;105;275;361
19494000;20.6;4.5;116;230;362
19497600;22.1;4.8;253;131;363
19501200;18.6;2.9;124;104;358
19504800;17.7;4.1;60;47;354
19508400;17.5;3.2;7;13;361
19512000;15.5;2.8;0;0;365
19515600;14.3;2.2;0;0;360
19519200;14;2.4;0;0;357
19522800;14.2;2.7;0;0;352
19526400;14.7;3;0;0;346
19530000;14.7;3.1;0;0;352
19533600;14.5;2.9;0;0;362
19537200;14.3;3.4;0;0;356
19540800;14.6;3.1;0;0;352
19544400;14.7;4.2;0;2;352
19548000;15.1;4.8;0;36;362
19551600;15.6;4.6;14;131;363
19555200;16;5;0;147;360
19558800;15.9;5.5;0;185;365
19562400;16.7;5.8;2;225;366
19566000;17.3;5.5;0;147;369
19569600;17.6;5.2;0;218;368
19573200;17.7;5.8;0;106;369
19576800;17.8;5;0;86;378
19580400;17.7;5.4;0;77;383
19584000;17.6;4.7;0;82;384
19587600;17.5;3.7;0;69;385
19591200;17;3.1;1;44;379
19594800;16.7;3.9;0;7;379
19598400;16.6;3.6;0;0;383
19602000;16.5;3.3;0;0;379
19605600;16.2;3.4;0;0;374
19609200;16.2;2.7;0;0;372
19612800;16.3;2.8;0;0;366
19616400;16.2;1.6;0;0;364
19620000;16.1;1.3;0;0;371
19623600;16.1;1.1;0;0;373
19627200;15.8;0.9;0;0;372
19630800;15.6;1.2;0;4;366
19634400;15.9;0.9;15;71;355
19638000;17.3;0.8;125;147;343
19641600;19.2;1.4;257;195;333
19645200;19.8;1.9;277;271;334
19648800;21;1.9;367;300;342
19652400;22.1;2.2;477;291;343
19656000;22.4;2.4;548;265;343
19659600;23;1.8;575;230;345
19663200;24.6;1.6;531;206;345
19666800;24.6;2.1;426;188;347
19670400;24.2;1.8;304;158;351
19674000;23.6;1.5;165;120;351
19677600;22;1.4;54;65;347
19681200;19.7;1.2;4;12;343
19684800;17.4;2;0;0;342
19688400;16.8;1.5;0;0;332
19692000;15.5;1.3;0;0;319
19695600;14.8;1.5;0;0;318
19699200;14.6;2;0;0;314
19702800;14.1;2;0;0;310
19706400;13.4;1.2;0;0;305
19710000;13.1;1.4;0;0;302
19713600;12.7;1;0;0;307
19717200;13;1.2;0;4;314
19720800;14;1.1;33;65;318
19724400;16.1;0.2;143;119;321
19728000;17.3;0.7;22;194;333
19731600;18.4;0.5;63;265;346
19735200;21;1;368;254;353
19738800;22.2;1.3;531;209;357
19742400;24.4;2.1;349;306;367
19746000;24.9;4.5;163;319;374
19749600;23.8;3.7;12;233;376
19753200;20;2.2;0;88;373
19756800;19.5;1.3;0;85;372
19760400;19.5;1.1;0;52;377
19764000;19.3;0;0;38;372
19767600;18.4;1.4;0;4;366
19771200;17.4;1.1;0;0;366
19774800;17.6;1;0;0;357
19778400;17.7;1.2;0;0;353
19782000;17.5;0.7;0;0;361
19785600;17;1;0;0;368
19789200;16.9;1.1;0;0;372
19792800;16.4;0.9;0;0;362
19796400;16.3;0.8;0;0;345
19800000;16.3;0.8;0;0;343
19803600;16.6;1.3;0;1;356
19807200;17.5;1;0;22;369
19810800;18.3;1.1;99;91;366
19814400;19.9;2.1;133;148;354
19818000;20.1;2.8;31;218;359
19821600;20.7;1.7;3;213;372
19825200;21.1;1.8;25;250;379
19828800;21.2;1.6;7;236;377
19832400;21;1.7;3;212;378
19836000;22.1;1.5;27;221;384
19839600;23.7;1.9;357;83;380
19843200;23.5;1.9;215;84;374
19846800;22.8;1.8;156;55;375
19850400;21.2;2.4;5;42;377
19854000;19.8;3.3;0;7;377
19857600;18.6;1.7;0;0;372
19861200;18;0.7;0;0;359
19864800;17.1;1.4;0;0;348
19868400;17;1.3;0;0;350
19872000;17.2;2.3;0;0;353
19875600;17.8;2;0;0;360
19879200;17.3;0;0;0;374
19882800;16.7;0.8;0;0;367
19886400;16.7;0.8;0;0;354
19890000;16.9;1.6;0;5;355
19893600;17.2;1.2;29;67;350
19897200;18.7;1.4;92;141;346
19900800;21.3;1;242;182;348
19904400;22.3;0.3;424;181;351
19908000;24.4;0.8;552;181;358
19911600;25.2;2;553;221;365
19915200;26.4;0.8;559;230;373
19918800;28;3.1;612;179;379
19922400;29.1;1.7;562;160;382
19926000;29.1;0.5;450;152;379
19929600;28.6;1.6;317;132;375
19933200;27.4;1.1;176;103;371
19936800;25.7;1.6;56;59;369
19940400;22.6;2;2;10;365
19944000;21.2;2.4;0;0;362
19947600;19.7;2.1;0;0;361
19951200;20;2.8;0;0;357
19954800;19.6;1.9;0;0;355
19958400;19.3;2.8;0;0;351
19962000;19.6;4.1;0;0;348
19965600;19;3.2;0;0;358
19969200;18.3;2.1;0;0;374
19972800;18.6;2;0;0;382
19976400;18.7;1.6;0;2;381
19980000;18.8;1.6;0;29;381
19983600;18.8;1.4;1;99;372
19987200;19.7;1.4;11;201;366
19990800;21;1.6;47;310;372
19994400;21.9;1.7;88;393;374
19998000;22.7;1.7;89;415;378
20001600;23.4;1.8;10;287;381
20005200;23.1;2.5;10;271;378
20008800;21.9;2.1;0;131;382
20012400;21.5;2.4;0;82;385
20016000;19.6;2.3;0;66;380
20019600;17.3;2.4;0;48;373
20023200;16.9;1.6;1;44;367
20026800;16.6;1.3;1;9;365
20030400;16.5;1.8;0;0;369
20034000;16.5;1.4;0;0;369
20037600;16.6;1.3;0;0;373
20041200;16.8;0.7;0;0;378
20044800;16.8;0;0;0;380
20048400;16.5;1.6;0;0;380
20052000;16.6;1.3;0;0;381
20055600;16.3;2.4;0;0;379
20059200;16.1;1.7;0;0;377
20062800;16.1;1.4;0;0;374
20066400;16.4;0.8;0;17;372
20070000;17.3;1.5;7;105;369
20073600;17.5;2;20;173;361
20077200;19.2;3.4;87;237;360
20080800;20.1;3.1;191;264;361
20084400;17.4;3.7;2;225;367
20088000;17.2;1.4;0;84;376
20091600;17.8;3.1;0;90;378
20095200;18.1;4.1;0;105;374
20098800;19.7;0.9;98;207;363
20102400;21;2.7;366;72;352
20106000;20.6;1.6;218;52;345
20109600;19.6;1.6;55;31;341
20113200;18.4;1.7;1;8;340
20116800;17.6;1.8;0;0;346
20120400;16.8;2.1;0;0;354
20124000;17.5;2.4;0;0;357
20127600;18.2;2.7;0;0;358
20131200;19.5;2.8;0;0;385
20134800;20.3;2.5;0;0;377
20138400;20.8;2.2;0;0;365
20142000;19.8;1.9;0;0;353
20145600;19.2;2.4;0;0;354
20149200;16.9;2.3;0;1;368
20152800;16.6;3.6;20;60;373
20156400;16.9;2.1;136;112;359
20160000;18.6;2.4;164;185;352
20163600;20.4;1.2;302;210;359
20167200;21.9;1.9;578;123;362
20170800;23.5;2;663;115;361
20174400;24.2;1.9;410;273;365
20178000;22.9;1.9;111;302;372
20181600;23.9;1.8;143;281;379
20185200;22.4;1.1;1;143;376
20188800;20.6;2.3;43;165;373
20192400;19.3;2.5;5;83;374
20196000;17.6;1.7;0;14;373
20199600;16.8;1.7;0;0;369
20203200;15.9;2.7;0;0;365
20206800;15.4;2;0;0;365
20210400;15.1;2.2;0;0;367
20214000;15.1;1.7;0;0;368
20217600;15;2.5;0;0;366
20221200;14.5;2.4;0;0;348
20224800;14.1;1.4;0;0;329
20228400;14.2;2;0;0;330
20232000;14.5;2.2;0;0;340
20235600;14.2;1.4;0;5;343
20239200;14.1;2;30;60;337
20242800;15.4;1.7;129;124;330
20246400;16.3;1;213;186;336
20250000;18.1;1.9;256;249;346
20253600;19.7;1.9;394;259;353
20257200;20.7;2.1;362;312;358
20260800;20.3;1.2;179;302;359
20264400;21.2;1.2;437;273;356
20268000;22.2;1.4;472;199;352
20271600;22.7;1.8;351;187;350
20275200;22;1.9;263;144;353
20278800;21.7;0.6;152;104;357
20282400;20.4;1.1;38;52;365
20286000;19;1.2;0;5;363
20289600;17.4;1.9;0;0;351
20293200;16.3;2.2;0;0;335
20296800;15.8;1.7;0;0;325
20300400;15.5;2;0;0;328
20304000;14.9;1.9;0;0;322
20307600;14.7;2.4;0;0;313
20311200;14;2;0;0;307
20314800;13.6;1.7;0;0;301
20318400;13.4;1.1;0;0;303
20322000;13.4;1;0;3;313
20325600;13.9;1.1;16;53;326
20329200;15;1.6;45;119;326
20332800;15.8;2.4;52;180;325
20336400;16.8;2.1;146;227;329
20340000;18.7;1.3;598;79;328
20343600;20.9;2.2;712;62;329
20347200;23;2.4;735;64;336
20350800;24.2;2.1;654;94;343
20354400;25.2;2;614;69;347
20358000;25.8;1.4;508;67;351
20361600;24.9;2;349;75;349
20365200;25.1;1.7;192;60;345
20368800;22.9;1.3;51;38;343
20372400;21.1;1.2;1;6;336
20376000;19.2;2.1;0;0;325
20379600;18.2;1.1;0;0;317
20383200;17.7;1.7;0;0;315
20386800;16.8;1.1;0;0;312
20390400;16.2;1.7;0;0;310
20394000;15.8;1.3;0;0;308
20397600;15.2;1.1;0;0;306
20401200;14.5;1.6;0;0;302
20404800;15;1.3;0;0;300
20408400;14;0.6;0;3;297
20412000;14.6;0.5;39;53;297
20415600;16.1;0.8;172;89;298
20419200;18.1;1.4;337;98;302
20422800;19.6;1.1;486;100;310
20426400;22.3;1.2;600;105;319
20430000;23.6;1.4;687;100;328
20433600;25;1.6;712;90;339
20437200;26.9;2.7;666;97;349
20440800;25.8;1.7;598;91;348
20444400;27.3;2;485;87;346
20448000;27;2.1;334;86;348
20451600;27.2;1.2;173;76;346
20455200;26.1;2.2;46;42;346
20458800;23.2;2;0;6;342
20462400;20.6;1.2;0;0;329
20466000;18.6;1.6;0;0;317
20469600;17.8;0.9;0;0;312
20473200;16.4;0.2;0;0;312
20476800;15.7;1.1;0;0;305
20480400;15.2;1.2;0;0;297
20484000;14.9;1.1;0;0;298
20487600;14.3;0.9;0;0;300
20491200;13.9;0.8;0;0;295
20494800;13.8;1;0;3;295
20498400;14.2;1.2;36;54;298
20502000;15.7;1.8;160;96;298
20505600;18;1.4;316;113;302
20509200;20.1;1.2;472;114;314
20512800;22.4;1;601;109;327
20516400;24.3;1.8;673;109;336
20520000;25.3;1.9;683;114;342
20523600;26.3;1.3;643;118;344
20527200;27.1;2;561;117;342
20530800;27.5;2;457;107;339
20534400;26.8;1.3;315;98;340
20538000;26.5;1.2;163;81;340
20541600;24.8;1.3;43;43;334
20545200;21.9;1.5;0;5;325
20548800;19.5;1.3;0;0;319
20552400;18.5;1.9;0;0;312
20556000;18.3;1.9;0;0;304
20559600;17.2;1.2;0;0;299
20563200;16.4;2.9;0;0;298
20566800;15.1;2;0;0;292
20570400;14.3;2;0;0;284
20574000;13.8;1.7;0;0;280
20577600;12.9;1;0;0;278
20581200;12.7;1.8;0;2;280
20584800;13.6;1.7;38;52;288
20588400;15.2;0.9;162;92;289
20592000;17.8;2.7;313;109;292
20595600;20.2;1.8;448;120;316
20599200;22.3;1.6;535;138;338
20602800;24.8;1.3;564;162;350
20606400;26.2;2;588;159;365
20610000;27.2;1.9;581;142;374
20613600;28.1;1.1;515;131;368
20617200;28.2;2.7;419;114;362
20620800;27.6;1.2;275;106;374
20624400;27;1.5;126;84;390
20628000;25.6;1.8;33;39;391
20631600;22.9;2.3;0;4;385
20635200;21.1;1.1;0;0;378
20638800;20.4;2.1;0;0;362
20642400;19.1;2.1;0;0;347
20646000;18.6;1.8;0;0;351
20649600;18.1;2.6;0;0;353
20653200;17.1;2.4;0;0;346
20656800;16.8;1.4;0;0;346
20660400;16.5;3.6;0;0;349
20664000;17.2;1.2;0;0;354
20667600;16.8;1.2;0;1;359
20671200;17;3;0;16;363
20674800;16.6;0.9;0;25;375
20678400;16.1;2.8;0;46;381
20682000;15.8;1.5;0;56;382
20685600;15.9;2.2;0;68;383
20689200;15.8;1.4;0;116;379
20692800;16.9;2.5;0;165;377
20696400;16.7;2.3;0;118;381
20700000;16.3;1.4;0;91;378
20703600;16.6;2.2;0;115;372
20707200;16.2;1.5;0;76;374
20710800;16.3;1.6;0;60;371
20714400;15.9;1.5;7;31;370
20718000;15.6;2.2;0;1;370
20721600;15.5;2;0;0;368
20725200;15.4;1.4;0;0;364
20728800;15.2;1.3;0;0;359
20732400;14.9;2.1;0;0;350
20736000;14.4;2.3;0;0;343
20739600;14.5;1.9;0;0;350
20743200;14.6;2.7;0;0;350
20746800;14;2;0;0;341
20750400;13.7;1.3;0;0;334
20754000;13.6;2.2;0;0;337
20757600;13.5;1.9;21;52;341
20761200;14.8;2;122;103;335
20764800;15.8;2;204;152;331
20768400;17.3;2;287;193;337
20772000;17.8;2.6;137;288;346
20775600;18.9;2;185;315;350
20779200;20.2;2.1;383;252;345
20782800;21.5;2;496;178;339
20786400;22.4;1.9;398;187;338
20790000;21.7;1.6;410;106;337
20793600;21;2.1;297;84;332
20797200;20.7;1.2;155;69;324
20800800;19.6;1.1;33;36;325
20804400;17.5;1;0;2;331
20808000;16.3;1.3;0;0;330
20811600;15.5;0.8;0;0;325
20815200;14.8;1.9;0;0;316
20818800;14.3;1.2;0;0;317
20822400;14;1.5;0;0;325
20826000;13.6;0.8;0;0;330
20829600;13;1;0;0;323
20833200;13;1;0;0;315
20836800;12.4;1.7;0;0;309
20840400;12.4;1.8;0;0;304
20844000;12.4;0.3;18;56;293
20847600;13.6;0.3;73;128;290
20851200;15.4;1.3;133;198;301
20854800;17.5;1.2;237;244;320
20858400;18.7;1.2;299;284;333
20862000;19.7;1.2;403;278;337
20865600;21.7;1.8;437;272;342
20869200;23;2;457;242;343
20872800;23.3;1.7;438;201;339
20876400;23;2.4;350;174;333
20880000;22.4;0.8;211;152;333
20883600;22.3;1;77;106;340
20887200;20.6;0.8;19;38;345
20890800;18.9;1;0;1;343
20894400;17.4;0.9;0;0;337
20898000;16.1;0;0;0;324
20901600;15.3;1.2;0;0;313
20905200;14.4;0.8;0;0;313
20908800;14.5;1.9;0;0;319
20912400;14.5;0.8;0;0;327
20916000;14.4;0.9;0;0;333
20919600;14.1;0.8;0;0;335
