timestep;val_ambient_temperature;val_beam_irr_normal;val_beam_irr_hor;val_diffuse_irr_hor;val_global_irr_hor;val_long_wave_irr;val_wind_speed
4872600;4.5;112;31;111;142;292.6019733;0.96024
4873500;4.7;112;31;111;142;292.8519733;0.98524
4874400;5;33.4;13;141;154;293.3086289;1.010268889
4875300;5.3;33.4;13;141;154;294.0557289;1.03524
4876200;5.7;33.4;13;141;154;294.8057289;1.06024
4877100;6.1;33.4;13;141;154;295.5557289;1.08524
4878000;6.4;183;85;174;259;295.8971422;1.161793333
4878900;6.8;183;85;174;259;295.6480267;1.311204444
4879800;7.1;183;85;174;259;295.3980267;1.461204444
4880700;7.4;183;85;174;259;295.1480267;1.611204444
4881600;7.7;683;341;50;391;294.7942511;1.638206667
4882500;8;683;341;50;391;294.2960533;1.488795556
4883400;8.2;683;341;50;391;293.7960533;1.338795556
4884300;8.5;683;341;50;391;293.2960533;1.188795556
4885200;8.6;687;338;69;407;294.4404333;1.182353333
4886100;8.6;687;338;69;407;297.9271556;1.381493333
4887000;8.6;687;338;69;407;301.4271556;1.581493333
4887900;8.6;687;338;69;407;304.9271556;1.781493333
4888800;8.6;208;92;136;228;307.5143778;1.889731111
4889700;8.5;208;92;136;228;308.7598222;1.86476
4890600;8.4;208;92;136;228;310.0098222;1.83976
4891500;8.3;208;92;136;228;311.2598222;1.81476
4892400;8.2;42.7;15;105;120;310.9710867;1.727915556
4893300;8.2;42.7;15;105;120;308.4806933;1.553746667
4894200;8.2;42.7;15;105;120;305.9806933;1.378746667
4895100;8.2;42.7;15;105;120;303.4806933;1.203746667
4896000;8.2;158;36;60;96;302.2057489;1.110268889
4896900;8.1;158;36;60;96;302.7039467;1.13524
4897800;8;158;36;60;96;303.2039467;1.16024
4898700;7.9;158;36;60;96;303.7039467;1.18524
4899600;7.8;498;30;11;41;304.0978133;1.160926667
4900500;7.6;498;30;11;41;304.3519733;1.059422222
4901400;7.5;498;30;11;41;304.59376;0.962497778
4902300;7.4;498;30;11;41;304.8519733;0.859422222
4903200;7.2;0;0;0;0;304.425;0.828766667
4904100;7;0;0;0;0;302.94;0.903
4905000;6.7;0;0;0;0;301.44;0.978
4905900;6.5;0;0;0;0;299.94;1.053
4906800;6.3;0;0;0;0;298.7022;1.1
4907700;6.1;0;0;0;0;296.97;1.1
4908600;5.9;0;0;0;0;295.22;1.1
4909500;5.7;0;0;0;0;293.47;1.1
4910400;5.6;0;0;0;0;292.255;1.1
4911300;5.5;0;0;0;0;293.74;1.1
4912200;5.4;0;0;0;0;295.24;1.1
4913100;5.3;0;0;0;0;296.74;1.1
4914000;5.2;0;0;0;0;298.4253;1.1173
4914900;5.2;0;0;0;0;300.9;1.216
4915800;5.2;0;0;0;0;303.4;1.316
4916700;5.2;0;0;0;0;305.9;1.416
4917600;5.2;0;0;0;0;307.745;1.4827
4918500;5.1;0;0;0;0;306.26;1.384
4919400;5;0;0;0;0;304.76;1.284
4920300;5;0;0;0;0;303.26;1.184
4921200;4.9;0;0;0;0;301.745;1.1
4922100;4.8;0;0;0;0;300.26;1.1
4923000;4.7;0;0;0;0;298.76;1.1
4923900;4.7;0;0;0;0;297.26;1.1
4924800;4.6;0;0;0;0;296.0428;1.1
4925700;4.6;0;0;0;0;296.29;1.1
4926600;4.6;0;0;0;0;296.54;1.1
4927500;4.6;0;0;0;0;296.79;1.1
4928400;4.6;0;0;0;0;297.255;1.069933333
4929300;4.6;0;0;0;0;298.74;0.897
4930200;4.7;0;0;0;0;300.24;0.722
4931100;4.7;0;0;0;0;301.74;0.547
4932000;4.7;0;0;0;0;302.9572;0.430066667
4932900;4.6;0;0;0;0;302.71;0.603
4933800;4.4;0;0;0;0;302.46;0.778
4934700;4.3;0;0;0;0;302.21;0.953
4935600;4.2;0;0;0;0;301.7022;1.1
4936500;4.1;0;0;0;0;299.97;1.1
4937400;4;0;0;0;0;298.22;1.1
4938300;4;0;0;0;0;296.47;1.1
4939200;3.9;0;0;0;0;294.5328;1.1255
4940100;3.8;0;0;0;0;291.81;1.274
4941000;3.6;0;0;0;0;289.06;1.424
4941900;3.5;0;0;0;0;286.31;1.574
4942800;3.4;0;0;0;0;282.8525;1.6745
4943700;3.3;0;0;0;0;276.17;1.526
4944600;3.2;0;0;0;0;269.42;1.376
4945500;3.2;0;0;0;0;262.67;1.226
4946400;3.1;0;0;0;0;257.5528;1.130066667
4947300;3;0;0;0;0;260.77;1.303
4948200;2.9;0;0;0;0;264.02;1.478
4949100;2.8;0;0;0;0;267.27;1.653
4950000;2.7;67.9;3;17;20;271.4025;1.7663
4950900;2.8;67.9;3;17;20;279.57;1.568
4951800;2.9;67.9;3;17;20;287.82;1.368
4952700;3;67.9;3;17;20;296.07;1.168
4953600;3.2;124;17;86;103;303.0958667;1.009633333
4954500;3.4;124;17;86;103;303.3433333;1.034333333
4955400;3.7;124;17;86;103;303.5972133;1.059733333
4956300;4;124;17;86;103;303.8519733;1.08524
4957200;4.2;74.4;21;155;176;302.5595667;1.089731111
4958100;4.3;74.4;21;155;176;299.0728444;1.06476
4959000;4.4;74.4;21;155;176;295.5728444;1.03976
4959900;4.5;74.4;21;155;176;292.0728444;1.01476
4960800;4.7;48.2;19;199;218;290.5143778;1.072084444
4961700;5.1;48.2;19;199;218;291.7598222;1.246253333
4962600;5.4;48.2;19;199;218;293.0098222;1.421253333
4963500;5.7;48.2;19;199;218;294.2598222;1.596253333
4964400;5.9;63.8;30;242;272;295.9260556;1.7
4965300;6;63.8;30;242;272;298.1673333;1.7
4966200;6.1;63.8;30;242;272;300.4173333;1.7
4967100;6.2;63.8;30;242;272;302.6673333;1.7
4968000;6.4;145;73;281;354;301.1189756;1.638206667
4968900;7;145;73;281;354;294.1460267;1.488795556
4969800;7.5;145;73;281;354;287.1460267;1.338795556
4970700;8.1;145;73;281;354;280.1460267;1.188795556
4971600;8.6;531;264;253;517;273.3246911;1.120537778
4972500;9;531;264;253;517;266.8499733;1.17048
4973400;9.4;531;264;253;517;260.3499733;1.22048
4974300;9.8;531;264;253;517;253.8499733;1.27048
4975200;10.1;631;282;211;493;249.3825733;1.372084444
4976100;10.2;631;282;211;493;247.8883956;1.546253333
4977000;10.4;631;282;211;493;246.3883956;1.721253333
4977900;10.6;631;282;211;493;244.8883956;1.896253333
4978800;10.6;597;213;170;383;244.5143778;1.917646667
4979700;10.5;597;213;170;383;245.7598222;1.718506667
4980600;10.4;597;213;170;383;247.0098222;1.518506667
4981500;10.3;597;213;170;383;248.2598222;1.318506667
4982400;10.1;473;110;109;219;249.8231978;1.2
4983300;10;473;110;109;219;251.81536;1.2
4984200;9.8;473;110;109;219;253.81536;1.2
4985100;9.6;473;110;109;219;255.81536;1.2
4986000;9.3;343;23;34;57;257.4116778;1.210268889
4986900;8.7;343;23;34;57;258.4075111;1.23524
4987800;8.1;343;23;34;57;259.3750311;1.259377778
4988700;7.5;343;23;34;57;260.4075111;1.28524
4989600;7.1;0;0;0;0;261;1.309633333
4990500;6.9;0;0;0;0;261;1.334333333
4991400;6.6;0;0;0;0;261;1.359333333
4992300;6.4;0;0;0;0;261;1.384333333
4993200;6.1;0;0;0;0;260.7022;1.404566667
4994100;5.9;0;0;0;0;258.97;1.429
4995000;5.6;0;0;0;0;257.22;1.454
4995900;5.3;0;0;0;0;255.47;1.479
4996800;5;0;0;0;0;253.5328;1.5
4997700;4.8;0;0;0;0;250.81;1.5
4998600;4.6;0;0;0;0;248.06;1.5
4999500;4.4;0;0;0;0;245.31;1.5
5000400;4.2;0;0;0;0;242.7878;1.495433333
5001300;4;0;0;0;0;241.55;1.471
5002200;3.8;0;0;0;0;240.3;1.446
5003100;3.6;0;0;0;0;239.05;1.421
5004000;3.5;0;0;0;0;237.9153;1.3918
5004900;3.4;0;0;0;0;237.42;1.342
5005800;3.3;0;0;0;0;236.92;1.292
5006700;3.2;0;0;0;0;236.42;1.242
5007600;3.1;0;0;0;0;237.8278;1.2
5008500;3;0;0;0;0;248.47;1.2
5009400;2.9;0;0;0;0;259.22;1.2
5010300;2.9;0;0;0;0;269.97;1.2
5011200;2.8;0;0;0;0;278.745;1.2
5012100;2.7;0;0;0;0;277.26;1.2
5013000;2.6;0;0;0;0;275.76;1.2
5013900;2.5;0;0;0;0;274.26;1.2
5014800;2.4;0;0;0;0;273.3397;1.2
5015700;2.3;0;0;0;0;275.32;1.2
5016600;2.3;0;0;0;0;277.32;1.2
5017500;2.2;0;0;0;0;279.32;1.2
5018400;2.2;0;0;0;0;281.3397;1.204566667
5019300;2.2;0;0;0;0;283.32;1.229
5020200;2.1;0;0;0;0;285.32;1.254
5021100;2.1;0;0;0;0;287.32;1.279
5022000;2.1;0;0;0;0;289.2122;1.3
5022900;2.2;0;0;0;0;290.45;1.3
5023800;2.2;0;0;0;0;291.7;1.3
5024700;2.3;0;0;0;0;292.95;1.3
5025600;2.3;0;0;0;0;293.8725;1.304566667
5026500;2.4;0;0;0;0;293.13;1.329
5027400;2.5;0;0;0;0;292.38;1.354
5028300;2.5;0;0;0;0;291.63;1.379
5029200;2.6;0;0;0;0;291.0428;1.412766667
5030100;2.7;0;0;0;0;291.29;1.487
5031000;2.7;0;0;0;0;291.54;1.562
5031900;2.8;0;0;0;0;291.79;1.637
5032800;2.8;0;0;0;0;292.2122;1.712766667
5033700;2.9;0;0;0;0;293.45;1.787
5034600;3.1;0;0;0;0;294.7;1.862
5035500;3.2;0;0;0;0;295.95;1.937
5036400;3.3;0;0;3;3;297.0428;2.046433333
5037300;3.4;0;0;3;3;297.29;2.319
5038200;3.6;0;0;3;3;297.54;2.594
5039100;3.7;0;0;3;3;297.79;2.869
5040000;3.8;7;1;64;65;297.7125;3.128733333
5040900;3.9;7;1;64;65;296.97;3.203
5041800;4;7;1;64;65;296.22;3.278
5042700;4.1;7;1;64;65;295.47;3.353
5043600;4.1;0;0;98;98;295.0958667;3.380866667
5044500;4.3;0;0;98;98;295.3433333;3.331333333
5045400;4.4;0;0;98;98;295.5933333;3.281333333
5046300;4.5;0;0;98;98;295.8433333;3.231333333
5047200;4.7;0;0;74;74;296.575;3.219133333
5048100;4.9;0;0;74;74;298.06;3.268666667
5049000;5.2;0;0;74;74;299.56;3.318666667
5049900;5.5;0;0;74;74;301.1116044;3.37048
5050800;5.6;0;0;100;100;302.0978133;3.458722222
5051700;5.5;0;0;100;100;302.3472133;3.608355556
5052600;5.5;0;0;100;100;302.59984;3.75996
5053500;5.4;0;0;100;100;302.84376;3.906257778
5054400;5.4;0;0;84;84;302.8989956;4.05036
5055300;5.3;0;0;84;84;302.65624;4.17188
5056200;5.2;0;0;84;84;302.4007467;4.29976
5057100;5.1;0;0;84;84;302.15624;4.42188
5058000;5.1;0;0;71;71;301.7067356;4.509833333
5058900;4.9;0;0;71;71;300.97;4.534333333
5059800;4.8;0;0;71;71;300.2084356;4.559733333
5060700;4.7;0;0;71;71;299.47;4.584333333
5061600;4.6;0;0;61;61;299;4.523366667
5062500;4.6;0;0;61;61;299;4.325333333
5063400;4.6;0;0;61;61;299;4.122351111
5064300;4.6;0;0;61;61;299;3.925333333
5065200;4.6;0;0;67;67;298.425;3.8
5066100;4.6;0;0;67;67;296.9169422;3.8
5067000;4.7;0;0;67;67;295.44;3.8
5067900;4.7;0;0;67;67;293.9168533;3.8
5068800;4.7;8.4;2;72;74;292.9041333;3.723366667
5069700;4.7;8.4;2;72;74;292.6507467;3.520666667
5070600;4.6;8.4;2;72;74;292.4066667;3.325333333
5071500;4.6;8.4;2;72;74;292.1507467;3.120666667
5072400;4.6;27;2;17;19;292.2875;2.990366667
5073300;4.6;27;2;17;19;293.03;2.965666667
5074200;4.5;27;2;17;19;293.78;2.940666667
5075100;4.5;27;2;17;19;294.53;2.915666667
5076000;4.5;0;0;0;0;294.8083667;2.909633333
5076900;4.5;0;0;0;0;294.3133333;2.934333333
5077800;4.4;0;0;0;0;293.8133333;2.959333333
5078700;4.4;0;0;0;0;293.3133333;2.984333333
5079600;4.4;0;0;0;0;292.9153;3
5080500;4.4;0;0;0;0;292.42;3
5081400;4.3;0;0;0;0;291.92;3
5082300;4.3;0;0;0;0;291.42;3
5083200;4.3;0;0;0;0;290.9572;2.953566667
5084100;4.3;0;0;0;0;290.71;2.681
5085000;4.2;0;0;0;0;290.46;2.406
5085900;4.2;0;0;0;0;290.21;2.131
5086800;4.2;0;0;0;0;289.745;1.904566667
5087700;4.2;0;0;0;0;288.26;1.929
5088600;4.2;0;0;0;0;286.76;1.954
5089500;4.2;0;0;0;0;285.26;1.979
5090400;4.2;0;0;0;0;283.7878;1.979066667
5091300;4.2;0;0;0;0;282.55;1.855
5092200;4.3;0;0;0;0;281.3;1.73
5093100;4.3;0;0;0;0;280.05;1.605
5094000;4.3;0;0;0;0;279.255;1.5173
5094900;4.2;0;0;0;0;280.74;1.616
5095800;4.2;0;0;0;0;282.24;1.716
5096700;4.1;0;0;0;0;283.74;1.816
5097600;4.1;0;0;0;0;285.0428;1.9337
5098500;4.1;0;0;0;0;285.29;2.132
5099400;4.2;0;0;0;0;285.54;2.332
5100300;4.2;0;0;0;0;285.79;2.532
5101200;4.2;0;0;0;0;285.745;2.712766667
5102100;4;0;0;0;0;284.26;2.787
5103000;3.8;0;0;0;0;282.76;2.862
5103900;3.6;0;0;0;0;281.26;2.937
5104800;3.5;0;0;0;0;279.745;2.987233333
5105700;3.4;0;0;0;0;278.26;2.913
5106600;3.3;0;0;0;0;276.76;2.838
5107500;3.2;0;0;0;0;275.26;2.763
5108400;3.1;0;0;0;0;274.1275;2.6663
5109300;3;0;0;0;0;274.87;2.468
5110200;3;0;0;0;0;275.62;2.268
5111100;2.9;0;0;0;0;276.37;2.068
5112000;2.9;0;0;0;0;277.2122;1.869933333
5112900;2.9;0;0;0;0;278.45;1.697
5113800;2.9;0;0;0;0;279.7;1.522
5114700;2.9;0;0;0;0;280.95;1.347
5115600;2.9;0;0;0;0;282.0428;1.246433333
5116500;2.9;0;0;0;0;282.29;1.519
5117400;2.9;0;0;0;0;282.54;1.794
5118300;2.9;0;0;0;0;282.79;2.069
5119200;2.9;0;0;0;0;283;2.3765
5120100;2.8;0;0;0;0;283;2.822
5121000;2.7;0;0;0;0;283;3.272
5121900;2.7;0;0;0;0;283;3.722
5122800;2.6;0;0;14;14;283.0428;4.104566667
5123700;2.6;0;0;14;14;283.29;4.129
5124600;2.6;0;0;14;14;283.54;4.154
5125500;2.6;0;0;14;14;283.79;4.179
5126400;2.6;0;0;73;73;283.8083667;4.238366667
5127300;2.7;0;0;73;73;283.3133333;4.337333333
5128200;2.8;0;0;73;73;282.8133333;4.437333333
5129100;2.9;0;0;73;73;282.3133333;4.537333333
5130000;3.1;20.4;6;154;160;281.9041333;4.523366667
5130900;3.3;20.4;6;154;160;281.6480267;4.318506667
5131800;3.5;20.4;6;154;160;281.3980267;4.118506667
5132700;3.7;20.4;6;154;160;281.1480267;3.918506667
5133600;4;66.5;27;226;253;279.4565178;3.717646667
5134500;4.6;66.5;27;226;253;275.7210622;3.518506667
5135400;5.2;66.5;27;226;253;271.9710622;3.318506667
5136300;5.8;66.5;27;226;253;268.2210622;3.118506667
5137200;6.3;453;218;257;475;263.3246911;2.969171111
5138100;6.6;453;218;257;475;256.8499733;2.894471111
5139000;6.8;453;218;257;475;250.3499733;2.819471111
5139900;7.1;453;218;257;475;243.8499733;2.744471111
5140800;7.4;693;358;209;567;239.8971422;2.977833333
5141700;7.8;693;358;209;567;239.6480267;3.6502
5142600;8.3;693;358;209;567;239.3980267;4.3252
5143500;8.7;693;358;209;567;239.1480267;5.0002
5144400;9;454;231;255;486;239.8231978;5.472084444
5145300;9.1;454;231;255;486;241.81536;5.646253333
5146200;9.2;454;231;255;486;243.81536;5.821253333
5147100;9.3;454;231;255;486;245.81536;5.996253333
5148000;9.3;538;246;198;444;246.3825733;6.120537778
5148900;9.2;538;246;198;444;244.8883956;6.17048
5149800;9.1;538;246;198;444;243.3883956;6.22048
5150700;9;538;246;198;444;241.8883956;6.27048
5151600;8.8;531;195;147;342;240.3825733;6.238206667
5152500;8.5;531;195;147;342;238.8883956;6.088795556
5153400;8.2;531;195;147;342;237.3883956;5.938795556
5154300;8;531;195;147;342;235.8883956;5.788795556
5155200;7.6;375;91;102;193;236.3377333;5.730795556
5156100;7.2;375;91;102;193;239.5748444;5.805528889
5157000;6.7;375;91;102;193;242.8248444;5.880528889
5157900;6.3;375;91;102;193;246.0748444;5.955528889
5158800;5.9;161;13;33;46;248.9260556;5.948666667
5159700;5.5;161;13;33;46;251.09;5.828333333
5160600;5.2;161;13;33;46;253.34;5.703333333
5161500;4.8;161;13;33;46;255.59;5.578333333
5162400;4.5;0;0;0;0;256.7125;5.528766667
5163300;4.3;0;0;0;0;255.97;5.603
5164200;4.1;0;0;0;0;255.22;5.678
5165100;3.8;0;0;0;0;254.47;5.753
5166000;3.7;0;0;0;0;254.0847;5.7663
5166900;3.4;0;0;0;0;254.58;5.568
5167800;3.2;0;0;0;0;255.08;5.368
5168700;3;0;0;0;0;255.58;5.168
5169600;2.8;0;0;0;0;256.2978;5.0255
5170500;2.6;0;0;0;0;258.03;5.174
5171400;2.5;0;0;0;0;259.78;5.324
5172300;2.3;0;0;0;0;261.53;5.474
5173200;2.2;0;0;0;0;263.51;5.5317
5174100;2.1;0;0;0;0;266.48;5.136
5175000;1.9;0;0;0;0;269.48;4.736
5175900;1.8;0;0;0;0;272.48;4.336
5176800;1.7;0;0;0;0;275.3397;4.0082
5177700;1.7;0;0;0;0;277.32;4.058
5178600;1.7;0;0;0;0;279.32;4.108
5179500;1.7;0;0;0;0;281.32;4.158
5180400;1.7;0;0;0;0;283.0428;4.195433333
5181300;1.7;0;0;0;0;283.29;4.171
5182200;1.6;0;0;0;0;283.54;4.146
5183100;1.6;0;0;0;0;283.79;4.121
5184000;1.6;0;0;0;0;284.0428;4.1
5184900;1.5;0;0;0;0;284.29;4.1
5185800;1.4;0;0;0;0;284.54;4.1
5186700;1.4;0;0;0;0;284.79;4.1
5187600;1.3;0;0;0;0;285;4.1337
5188500;1.2;0;0;0;0;285;4.332
5189400;1.1;0;0;0;0;285;4.532
5190300;1.1;0;0;0;0;285;4.732
5191200;1;0;0;0;0;284.7878;4.895433333
5192100;0.9;0;0;0;0;283.55;4.871
5193000;0.7;0;0;0;0;282.3;4.846
5193900;0.6;0;0;0;0;281.05;4.821
5194800;0.5;0;0;0;0;279.745;4.812766667
5195700;0.3;0;0;0;0;278.26;4.887
5196600;0.2;0;0;0;0;276.76;4.962
5197500;0.03;0;0;0;0;275.26;5.037
5198400;-0.1;0;0;0;0;273.5747;5.095433333
5199300;-0.2;0;0;0;0;271.1;5.071
5200200;-0.3;0;0;0;0;268.6;5.046
5201100;-0.3;0;0;0;0;266.1;5.021
5202000;-0.4;0;0;0;0;263.0228;4.987233333
5202900;-0.4;0;0;0;0;257.33;4.913
5203800;-0.4;0;0;0;0;251.58;4.838
5204700;-0.4;0;0;0;0;245.83;4.763
5205600;-0.4;0;0;0;0;240.4053;4.7082
5206500;-0.3;0;0;0;0;236.94;4.758
5207400;-0.2;0;0;0;0;233.44;4.808
5208300;-0.1;0;0;0;0;229.94;4.858
5209200;0.04;316;13;31;44;226.6603;4.938266667
5210100;0.3;316;13;31;44;224.68;5.161
5211000;0.5;316;13;31;44;222.68;5.386
5211900;0.8;316;13;31;44;220.68;5.611
5212800;1.1;675;105;79;184;218.1375;5.876633333
5213700;1.5;675;105;79;184;215.8752;6.077746667
5214600;1.9;675;105;79;184;213.5826667;6.281493333
5215500;2.3;675;105;79;184;211.3326667;6.481493333
5216400;2.7;790;237;104;341;210.3086289;6.630795556
5217300;3.1;790;237;104;341;211.0557289;6.705528889
5218200;3.5;790;237;104;341;211.8057289;6.780528889
5219100;3.9;790;237;104;341;212.5557289;6.855528889
5220000;4.3;871;359;114;473;213.5143778;6.951333333
5220900;4.6;871;359;114;473;214.7598222;7.076155556
5221800;4.9;871;359;114;473;216.0098222;7.201155556
5222700;5.1;871;359;114;473;217.2598222;7.326155556
5223600;5.4;896;437;122;559;218.3086289;7.327915556
5224500;5.7;896;437;122;559;219.0557289;7.153746667
5225400;6;896;437;122;559;219.8057289;6.978746667
5226300;6.3;896;437;122;559;220.5557289;6.803746667
5227200;6.5;881;460;130;590;221;6.813126667
5228100;6.6;881;460;130;590;221;7.087213333
5229000;6.6;881;460;130;590;221;7.362213333
5229900;6.7;881;460;130;590;221;7.637213333
5230800;6.8;813;418;136;554;220.8971422;7.738206667
5231700;7;813;418;136;554;220.6480267;7.588795556
5232600;7.2;813;418;136;554;220.3980267;7.438795556
5233500;7.4;813;418;136;554;220.1480267;7.288795556
5234400;7.5;791;366;119;485;220.4116778;7.189731111
5235300;7.5;791;366;119;485;221.4075111;7.16476
5236200;7.5;791;366;119;485;222.4075111;7.13976
5237100;7.5;791;366;119;485;223.4075111;7.11476
5238000;7.4;692;258;106;364;223.8971422;7.089731111
5238900;7;692;258;106;364;223.6480267;7.06476
5239800;6.7;692;258;106;364;223.3980267;7.03976
5240700;6.4;692;258;106;364;223.1480267;7.01476
5241600;6.1;512;127;82;209;223.1028578;6.938206667
5242500;5.7;512;127;82;209;223.3519733;6.788795556
5243400;5.4;512;127;82;209;223.6019733;6.638795556
5244300;5;512;127;82;209;223.8519733;6.488795556
5245200;4.7;242;21;32;53;224.2057489;6.317646667
5246100;4.5;242;21;32;53;224.6876089;6.124906667
5247000;4.2;242;21;32;53;225.1866667;5.925333333
5247900;4;242;21;32;53;225.6866667;5.725333333
5248800;3.7;0;0;0;0;225.9041333;5.494633333
5249700;3.6;0;0;0;0;225.6566667;5.222333333
5250600;3.4;0;0;0;0;225.4066667;4.947333333
5251500;3.3;0;0;0;0;225.1566667;4.672333333
5252400;3.2;0;0;0;0;224.9572;4.512766667
5253300;3.1;0;0;0;0;224.71;4.587
5254200;2.9;0;0;0;0;224.46;4.662
5255100;2.8;0;0;0;0;224.21;4.737
5256000;2.7;0;0;0;0;223.9153;4.8
5256900;2.5;0;0;0;0;223.42;4.8
5257800;2.3;0;0;0;0;222.92;4.8
5258700;2.1;0;0;0;0;222.42;4.8
5259600;1.9;0;0;0;0;221.8725;4.7918
5260500;1.8;0;0;0;0;221.13;4.742
5261400;1.6;0;0;0;0;220.38;4.692
5262300;1.5;0;0;0;0;219.63;4.642
5263200;1.4;0;0;0;0;218.9153;4.595433333
5264100;1.2;0;0;0;0;218.42;4.571
5265000;1;0;0;0;0;217.92;4.546
5265900;0.8;0;0;0;0;217.42;4.521
5266800;0.7;0;0;0;0;217;4.4572
5267700;0.5;0;0;0;0;217;4.21
5268600;0.4;0;0;0;0;217;3.96
5269500;0.2;0;0;0;0;217;3.71
5270400;0.1;0;0;0;0;216.9153;3.5082
5271300;-0.02;0;0;0;0;216.42;3.558
5272200;-0.1;0;0;0;0;215.92;3.608
5273100;-0.2;0;0;0;0;215.42;3.658
5274000;-0.3;0;0;0;0;214.8725;3.653566667
5274900;-0.5;0;0;0;0;214.13;3.381
5275800;-0.6;0;0;0;0;213.38;3.106
5276700;-0.8;0;0;0;0;212.63;2.831
5277600;-0.9;0;0;0;0;212;2.6
5278500;-1;0;0;0;0;212;2.6
5279400;-1.1;0;0;0;0;212;2.6
5280300;-1.1;0;0;0;0;212;2.6
5281200;-1.2;0;0;0;0;211.7878;2.6
5282100;-1.3;0;0;0;0;210.55;2.6
5283000;-1.4;0;0;0;0;209.3;2.6
5283900;-1.4;0;0;0;0;208.05;2.6
5284800;-1.5;0;0;0;0;207.4672;2.5827
5285700;-1.6;0;0;0;0;210.19;2.484
5286600;-1.7;0;0;0;0;212.94;2.384
5287500;-1.7;0;0;0;0;215.69;2.284
5288400;-1.8;0;0;0;0;219.3178;2.1918
5289300;-1.9;0;0;0;0;226.99;2.142
5290200;-1.9;0;0;0;0;234.74;2.092
5291100;-2;0;0;0;0;242.49;2.042
5292000;-2;0;0;0;0;249.7222;2.0082
5292900;-1.9;0;0;0;0;253.93;2.058
5293800;-1.9;0;0;0;0;258.18;2.108
5294700;-1.8;0;0;0;0;262.43;2.158
5295600;-1.7;241;11;32;43;265.4053;2.1918
5296500;-1.4;241;11;32;43;261.94;2.142
5297400;-1;241;11;32;43;258.44;2.092
5298300;-0.7;241;11;32;43;254.94;2.042
5299200;-0.3;507;82;93;175;250.85;2
5300100;0.1;507;82;93;175;247.8749067;2
5301000;0.4;507;82;93;175;244.7769378;2
5301900;0.8;507;82;93;175;241.7769378;2
5302800;1.1;575;176;142;318;240.3086289;2.030828889
5303700;1.4;575;176;142;318;241.0557289;2.105528889
5304600;1.7;575;176;142;318;241.8057289;2.180528889
5305500;2;575;176;142;318;242.5557289;2.255528889
5306400;2.2;634;265;173;438;243.2057489;2.279462222
5307300;2.3;634;265;173;438;243.7039467;2.22952
5308200;2.4;634;265;173;438;244.2039467;2.17952
5309100;2.5;634;265;173;438;244.7039467;2.12952
5310000;2.8;685;338;184;522;244.6913711;2.151333333
5310900;3.1;685;338;184;522;243.9442711;2.276155556
5311800;3.5;685;338;184;522;243.1942711;2.401155556
5312700;3.9;685;338;184;522;242.4442711;2.526155556
5313600;4.2;674;356;195;551;241.8971422;2.702857778
5314500;4.6;674;356;195;551;241.6480267;2.951973333
5315400;4.9;674;356;195;551;241.3980267;3.201973333
5316300;5.2;674;356;195;551;241.1480267;3.451973333
5317200;5.4;674;350;181;531;241.1028578;3.641255556
5318100;5.5;674;350;181;531;241.3519733;3.740577778
5319000;5.5;674;350;181;531;241.6019733;3.840577778
5319900;5.6;674;350;181;531;241.8519733;3.940577778
5320800;5.7;679;318;149;467;242.1028578;3.948666667
5321700;5.8;679;318;149;467;242.3519733;3.823844444
5322600;6;679;318;149;467;242.6019733;3.698844444
5323500;6.2;679;318;149;467;242.8519733;3.573844444
5324400;6.3;585;221;126;347;243.1028578;3.458744444
5325300;6.2;585;221;126;347;243.3519733;3.359422222
5326200;6.1;585;221;126;347;243.6019733;3.259422222
5327100;6;585;221;126;347;243.8519733;3.159422222
5328000;5.8;439;111;91;202;244.3086289;3.151333333
5328900;5.4;439;111;91;202;245.0557289;3.276155556
5329800;5;439;111;91;202;245.8057289;3.401155556
5330700;4.6;439;111;91;202;246.5557289;3.526155556
5331600;4.3;215;20;34;54;246.4856222;3.476582222
5332500;4;215;20;34;54;245.28112;3.18776
5333400;3.7;215;20;34;54;244.0333333;2.888
5334300;3.5;215;20;34;54;242.7833333;2.588
5335200;3.3;0;0;0;0;241.2333667;2.524633333
5336100;3.3;0;0;0;0;239.2533333;2.846333333
5337000;3.2;0;0;0;0;237.2533333;3.171333333
5337900;3.2;0;0;0;0;235.2533333;3.496333333
5338800;3.2;0;0;0;0;234.2122;3.704566667
5339700;3;0;0;0;0;235.45;3.729
5340600;2.9;0;0;0;0;236.7;3.754
5341500;2.7;0;0;0;0;237.95;3.779
5342400;2.6;0;0;0;0;238.4472;3.7918
5343300;2.3;0;0;0;0;235.23;3.742
5344200;2.1;0;0;0;0;231.98;3.692
5345100;1.9;0;0;0;0;228.73;3.642
5346000;1.7;0;0;0;0;225.49;3.5745
5346900;1.7;0;0;0;0;222.52;3.426
5347800;1.6;0;0;0;0;219.52;3.276
5348700;1.6;0;0;0;0;216.52;3.126
5349600;1.6;0;0;0;0;214.2978;3.020933333
5350500;1.5;0;0;0;0;216.03;3.145
5351400;1.4;0;0;0;0;217.78;3.27
5352300;1.4;0;0;0;0;219.53;3.395
5353200;1.3;0;0;0;0;221.2122;3.4918
5354100;1.1;0;0;0;0;222.45;3.442
5355000;0.9;0;0;0;0;223.7;3.392
5355900;0.7;0;0;0;0;224.95;3.342
5356800;0.6;0;0;0;0;226.1275;3.287233333
5357700;0.5;0;0;0;0;226.87;3.213
