timestep;val_ambient_temperature;val_beam_irr_normal;val_beam_irr_hor;val_diffuse_irr_hor;val_global_irr_hor;val_long_wave_irr;val_wind_speed;val_beam_irr_in_plane
8125200;5.7;0;0;0;0;294;2.2;0.0
8128800;5.6;0;0;0;0;301;1.5;0.0
8132400;5.4;0;0;0;0;303;1.5;0.0
8136000;4.9;0;0;0;0;306;2.3;0.0
8139600;4.4;0;0;0;0;308;2.7;0.0
8143200;4.1;0;0;7;7;309;2.2;-0.1
8146800;4;0;0;32;32;310;2.7;-0.6
8150400;3.7;0;0;55;55;304;2.9;-1.1
8154000;2.7;0;0;82;82;303;2.5;-1.6
8157600;1.9;0;0;101;101;306;1.9;-2.2
8161200;1.3;0;0;123;123;297;1;-3.8
8164800;1.6;0;0;114;114;298;2.7;-2.9
8168400;1.5;0;0;102;102;304;2.2;-2.0
8172000;0.9;0;0;87;87;299;1.5;-1.7
8175600;0.9;0;0;81;81;298;1.7;-1.6
8179200;0.9;0;0;56;56;301;1.6;-1.1
8182800;1.1;0;0;25;25;299;2.1;-0.5
8186400;1.1;0;0;4;4;297;1.8;-0.1
8190000;0.8;0;0;0;0;293;1.6;0.0
8193600;0.5;0;0;0;0;289;1.2;0.0
8197200;0.6;0;0;0;0;284;0.9;0.0
8200800;0.6;0;0;0;0;283;1;0.0
8204400;0.5;0;0;0;0;282;0.6;0.0
8208000;0.4;0;0;0;0;276;0.4;0.0
8211600;0.5;0;0;0;0;280;0.5;0.0
8215200;0.6;0;0;0;0;280;0.7;0.0
8218800;0.7;0;0;0;0;276;0.3;0.0
8222400;0.6;0;0;0;0;276;1.1;0.0
8226000;0.1;0;0;0;0;275;1.6;0.0
8229600;0.4;37.65;2;30;32;267;1.6;-2.3
8233200;1.3;225.985;58;101;159;250;1.7;60.4
8236800;2.3;408.405;172;155;327;240;1.2;219.0
8240400;4.3;725.198;406;132;538;231;2.1;529.4
8244000;6.2;792.574;527;136;663;228;2.4;698.8
8247600;5.7;746.931;545;171;716;230;2.2;745.5
8251200;7.8;413.455;310;295;605;242;3.5;462.8
8254800;7.2;233.436;169;304;473;261;2.7;266.2
8258400;8.9;510.76;334;224;558;267;2;465.5
8262000;8.7;718.408;391;120;511;255;3.1;506.1
8265600;7.3;651.849;262;101;363;243;2.7;317.7
8269200;6.8;396.349;93;79;172;240;1.7;91.5
8272800;5;313.024;12;20;32;240;3.1;-1.9
8276400;4;0;0;0;0;239;2.2;0.0
8280000;3;0;0;0;0;231;2.1;0.0
8283600;2.1;0;0;0;0;225;1.8;0.0
8287200;2.3;0;0;0;0;223;1.7;0.0
8290800;2.8;0;0;0;0;218;1.8;0.0
8294400;3.5;0;0;0;0;293;1.9;0.0
8298000;3.9;0;0;0;0;295;2.1;0.0
8301600;4.2;0;0;0;0;293;2.3;0.0
8305200;3.6;0;0;0;0;292;2.3;0.0
8308800;3.6;0;0;0;0;291;2.3;0.0
8312400;2.9;0;0;0;0;290;2.2;0.0
8316000;2.7;0;0;18;18;287;2.2;-0.4
8319600;2.6;0;0;53;53;282;2.8;-1.0
8323200;2.4;0;0;116;116;275;2.3;-5.4
8326800;3.1;0;0;134;134;275;3.5;-5.9
8330400;3.5;0;0;126;126;281;2.1;-4.3
8334000;4.4;0;0;159;159;283;2.9;-7.4
8337600;5.4;0;0;206;206;287;2.8;-13.4
8341200;5.2;2.747;2;224;226;288;3.6;5.0
8344800;5.8;3.04;2;196;198;285;3.6;3.6
8348400;5.7;0;0;116;116;292;3.2;-3.2
8352000;5.8;4.927;2;129;131;291;2.7;1.6
8355600;5.3;29.312;7;95;102;281;2.7;5.9
8359200;4.8;0;0;21;21;280;2.6;-0.4
8362800;4.3;0;0;0;0;279;2.4;0.0
8366400;3.2;0;0;0;0;263;0.8;0.0
8370000;2.2;0;0;0;0;251;1.9;0.0
8373600;1.4;0;0;0;0;249;1.7;0.0
8377200;1.3;0;0;0;0;234;2.5;0.0
8380800;1.2;0;0;0;0;219;3.4;0.0
8384400;1.1;0;0;0;0;220;3.7;0.0
8388000;1;0;0;0;0;220;3.4;0.0
8391600;1;0;0;0;0;221;2;0.0
8395200;1.2;0;0;0;0;223;0.9;0.0
8398800;0.4;0;0;0;0;228;3.8;0.0
8402400;1;419.93;31;39;70;232;1.8;2.9
8406000;2.2;562.678;151;82;233;225;2.6;149.8
8409600;4.8;731.271;316;97;413;219;3.8;376.6
8413200;6.9;806.682;460;109;569;230;3.3;580.3
8416800;8.2;862.546;582;110;692;241;3.9;753.9
8420400;9.2;878.292;649;113;762;249;3;843.5
8424000;10.2;838.421;636;130;766;268;2.3;842.5
8427600;11.1;764.664;560;152;712;286;2.2;744.2
8431200;12;799.081;529;124;653;279;2.9;687.1
8434800;12.6;807.702;446;102;548;268;2.1;558.4
8438400;12.1;663.613;272;102;374;277;2.1;321.0
8442000;11.1;510.404;124;75;199;289;2.6;116.0
8445600;9.7;299.701;15;27;42;296;1.9;-2.3
8449200;8.3;0;0;0;0;289;2.7;0.0
8452800;6.8;0;0;0;0;268;1.8;0.0
8456400;5.9;0;0;0;0;256;0.9;0.0
8460000;4.7;0;0;0;0;254;0.9;0.0
8463600;3.7;0;0;0;0;246;0.3;0.0
8467200;3;0;0;0;0;235;0.9;0.0
8470800;2.2;0;0;0;0;229;0.8;0.0
8474400;1.4;0;0;0;0;226;0.9;0.0
8478000;0.3;0;0;0;0;227;0.9;0.0
8481600;0.3;0;0;0;0;233;1;0.0
8485200;0;0;0;0;0;232;1.8;0.0
8488800;0.4;388.524;32;40;72;227;1.7;2.3
8492400;2.2;576.387;158;81;239;225;0.9;154.0
8496000;4.9;742.815;325;97;422;225;1;382.8
8499600;6.9;855.143;492;96;588;231;1;612.7
8503200;9.6;912.347;620;90;710;237;1.2;785.8
8506800;11.2;926.72;689;94;783;245;2;885.2
8510400;13;911.027;695;105;800;250;2.6;898.3
8514000;15.4;837.796;617;128;745;261;2.8;807.4
8517600;15.4;858.886;572;110;682;269;2.9;733.3
8521200;15.2;789.449;439;109;548;268;2.3;545.6
8524800;14.7;703.242;291;98;389;275;2.3;337.9
8528400;14;360.254;89;87;176;282;2.3;81.3
8532000;12.6;41.886;1;21;22;281;2.3;-1.4
8535600;10.4;0;0;0;0;276;2.2;0.0
8539200;8.4;0;0;0;0;268;2.3;0.0
8542800;7.9;0;0;0;0;258;2.4;0.0
8546400;6.5;0;0;0;0;247;1.8;0.0
8550000;5.3;0;0;0;0;246;1.5;0.0
8553600;4.4;0;0;0;0;245;2.1;0.0
8557200;3.6;0;0;0;0;242;1.4;0.0
8560800;2.6;0;0;0;0;235;1.2;0.0
8564400;2;0;0;0;0;229;1.4;0.0
8568000;1.4;0;0;0;0;232;1.2;0.0
8571600;1.2;0;0;0;0;235;1.5;0.0
8575200;1.4;155.064;14;47;61;230;1.1;-3.3
8578800;3.2;253.735;71;125;196;235;1.6;68.3
8582400;5.5;424.509;188;181;369;247;1.1;228.5
8586000;7.9;478.993;278;228;506;262;1.5;365.6
8589600;9;596.211;408;234;642;279;1.5;546.2
8593200;10.8;594.945;445;259;704;290;2.1;609.6
8596800;12.6;569.661;437;275;712;296;1.3;606.2
8600400;14.6;560.425;415;265;680;305;2;571.4
8604000;16.2;447.829;300;267;567;304;1.4;414.6
8607600;16.7;492.909;276;204;480;302;3.5;356.6
8611200;15.9;497.985;208;144;352;312;2.4;243.0
8614800;15;254.859;64;98;162;321;3.4;56.4
8618400;13.2;198.359;8;28;36;322;2.5;-4.0
8622000;11.8;0;0;0;0;318;2.5;0.0
8625600;10.6;0;0;0;0;316;1.6;0.0
8629200;9.7;0;0;0;0;302;1.5;0.0
8632800;8.6;0;0;0;0;286;2.2;0.0
8636400;8.1;0;0;0;0;293;1.5;0.0
8640000;7.5;0;0;0;0;301;2.3;0.0
8643600;7.1;0;0;0;0;297;1.7;0.0
8647200;6.5;0;0;0;0;295;1.1;0.0
8650800;6.2;0;0;0;0;299;1.5;0.0
8654400;6.1;0;0;0;0;302;1.6;0.0
8658000;5.2;0;0;0;0;304;0.8;0.0
8661600;5.2;30.686;3;46;49;303;0.8;-2.8
8665200;6.2;199.682;57;144;201;296;1.6;53.3
8668800;7.7;328.022;147;224;371;290;1.6;179.6
8672400;9.2;430.503;252;278;530;293;1.7;330.1
8676000;11.6;496.362;342;313;655;294;1.9;471.3
8679600;12.2;207.339;156;391;547;300;1.4;242.8
8683200;13.7;318.938;246;397;643;310;2.1;371.9
8686800;16.5;292.811;218;382;600;322;1.3;330.0
8690400;15.3;106.862;72;319;391;338;1.3;110.1
8694000;15.6;138.357;78;269;347;339;2;113.0
8697600;15.3;92.52;39;187;226;328;2;47.2
8701200;14.5;109.736;28;107;135;317;2.4;23.2
8704800;13.2;78.744;4;30;34;319;2.5;-3.6
8708400;11.1;0;0;0;0;323;1.5;0.0
8712000;10.2;0;0;0;0;318;0.3;0.0
8715600;9.6;0;0;0;0;311;1;0.0
8719200;9.3;0;0;0;0;304;1.6;0.0
8722800;8.8;0;0;0;0;307;1.7;0.0
8726400;8.4;0;0;0;0;305;1.6;0.0
8730000;7.7;0;0;0;0;301;0.9;0.0
8733600;7.8;0;0;0;0;304;0.9;0.0
8737200;7.4;0;0;0;0;308;0.9;0.0
8740800;7.7;0;0;0;0;313;1.7;0.0
8744400;7.1;0;0;0;0;312;1;0.0
8748000;7.3;0;0;19;19;314;0.3;-0.4
8751600;7.3;0;0;58;58;314;1.1;-1.1
8755200;7.5;0;0;84;84;316;1.2;-1.8
8758800;7.6;0;0;117;117;318;0.5;-3.9
8762400;7.8;0;0;147;147;319;1.5;-6.4
8766000;8;0;0;121;121;321;1.4;-3.7
8769600;8.9;0;0;219;219;324;1.5;-15.3
8773200;9.3;5.344;4;202;206;327;2.8;5.6
8776800;9.7;0;0;128;128;328;3.5;-3.8
8780400;10.3;169.154;96;140;236;318;2.8;125.2
8784000;10.5;331.494;141;63;204;307;2.2;160.7
8787600;10.7;138.908;36;62;98;307;2.8;30.1
8791200;10.9;203.134;12;18;30;308;2;-3.1
8794800;9.6;0;0;1;1;307;1.4;0.0
8798400;8.8;0;0;0;0;304;1.3;0.0
8802000;7.7;0;0;0;0;296;2.3;0.0
8805600;7.3;0;0;0;0;289;1.5;0.0
8809200;7.3;0;0;0;0;294;1.4;0.0
8812800;7.1;0;0;0;0;306;1.7;0.0
8816400;6.6;0;0;0;0;310;1;0.0
8820000;6.5;0;0;0;0;309;1.8;0.0
8823600;7.3;0;0;0;0;310;3;0.0
8827200;5.5;0;0;0;0;314;2.2;0.0
8830800;5.6;0;0;0;0;317;2.5;0.0
8834400;5.6;0;0;14;14;301;2.8;-0.3
8838000;5.2;0;0;37;37;289;5.7;-0.7
8841600;4.1;0;0;68;68;303;5.2;-1.3
8845200;4.4;0;0;104;104;314;5.3;-2.7
8848800;5.4;7.161;5;244;249;310;5.6;9.0
8852400;6.1;10.512;8;280;288;308;4.5;15.2
8856000;6.8;198.846;155;410;565;292;4.8;242.9
8859600;9.4;490.474;369;344;713;274;5.6;514.1
8863200;10.1;460.844;314;312;626;272;3.4;418.2
8866800;11.1;383.364;219;268;487;264;4.8;280.3
8870400;11;300.611;129;200;329;262;4.8;149.1
8874000;10.4;277.42;73;118;191;262;4.5;59.4
8877600;9.9;286.895;19;39;58;264;3.6;-4.3
8881200;9.3;0;0;1;1;282;3.3;0.0
8884800;8.6;0;0;0;0;297;1.8;0.0
8888400;7.9;0;0;0;0;294;2;0.0
8892000;7;0;0;0;0;286;2;0.0
8895600;6;0;0;0;0;290;2.5;0.0
8899200;5.7;0;0;0;0;293;1.5;0.0
8902800;5.7;0;0;0;0;287;2.3;0.0
8906400;6.2;0;0;0;0;289;2.2;0.0
8910000;6.4;0;0;0;0;300;2.8;0.0
8913600;5.9;0;0;0;0;305;2.8;0.0
8917200;5.8;0;0;0;0;306;2;0.0
8920800;5.7;0;0;17;17;306;2.6;-0.3
8924400;5.2;0;0;47;47;305;2;-0.9
8928000;4.7;0;0;77;77;304;2.2;-1.5
8931600;5;0;0;138;138;303;1.6;-6.1
8935200;5.8;0;0;162;162;299;1.7;-8.2
8938800;6.2;0;0;139;139;300;2.8;-5.3
8942400;6.5;0;0;126;126;304;1.5;-3.9
8946000;7.3;0;0;180;180;304;2.2;-9.5
8949600;8.2;39.412;27;302;329;299;4.2;50.3
8953200;9.3;52.179;30;257;287;293;2;45.7
8956800;8.9;64.685;28;198;226;297;2.3;33.7
8960400;8.5;123.558;33;125;158;299;0.7;24.7
8964000;7.9;13.757;1;28;29;298;0.8;-1.0
8967600;7.5;0;0;1;1;302;1.6;0.0
8971200;7;0;0;0;0;308;2.5;0.0
8974800;6.3;0;0;0;0;292;1.6;0.0
8978400;6.2;0;0;0;0;277;2.4;0.0
8982000;6.3;0;0;0;0;276;3.1;0.0
8985600;5.9;0;0;0;0;280;1.2;0.0
8989200;5.7;0;0;0;0;290;1.2;0.0
8992800;6.3;0;0;0;0;303;1.4;0.0
8996400;5.6;0;0;0;0;298;1.9;0.0
9000000;5.3;0;0;0;0;285;0.6;0.0
9003600;5.4;0;0;2;2;291;1.8;0.0
9007200;5.5;48.053;6;52;58;291;1.8;-2.3
9010800;6.4;130.162;40;135;175;287;1.9;34.2
9014400;8.5;253.956;119;213;332;292;1.9;140.4
9018000;10.4;575.588;348;205;553;290;0.9;429.0
9021600;13.1;718.425;508;191;699;294;1;645.4
9025200;15;735.615;566;203;769;307;1.5;733.6
9028800;16.4;862.294;679;156;835;300;1.6;863.1
9032400;15.9;821.128;624;166;790;283;3.4;790.2
9036000;17.2;845.014;582;140;722;272;2.7;717.9
9039600;17.4;784.668;454;135;589;274;3.1;540.0
9043200;17.5;597.836;261;129;390;281;1.3;283.9
9046800;16.8;332.116;90;101;191;289;1;70.6
9050400;16;355.84;28;37;65;288;1;-2.7
9054000;13.1;0;0;0;0;285;1.2;0.0
9057600;12;0;0;0;0;293;1.2;0.0
9061200;11;0;0;0;0;291;1.2;0.0
9064800;10.3;0;0;0;0;284;1.9;0.0
9068400;9.5;0;0;0;0;301;1.3;0.0
9072000;9.5;0;0;0;0;320;1.2;0.0
9075600;9.5;0;0;0;0;326;1.8;0.0
9079200;9.3;0;0;0;0;332;3.3;0.0
9082800;8.3;0;0;0;0;330;0.8;0.0
9086400;7.8;0;0;0;0;323;1.8;0.0
9090000;7.1;0;0;4;4;304;1.7;-0.1
9093600;7.9;541.436;71;35;106;287;2;11.9
9097200;9.3;694.192;217;62;279;279;1.9;189.7
9100800;10.7;451.932;214;80;294;286;3.5;237.3
9104400;10;13.131;8;188;196;307;4.4;9.0
9108000;8;0;0;127;127;318;6.4;-4.4
9111600;8;0;0;97;97;318;4.1;-2.0
9115200;8.4;0;0;104;104;322;2.8;-2.3
9118800;8.5;0;0;87;87;321;2.9;-1.7
9122400;8.7;0;0;97;97;321;3.1;-1.9
9126000;9.2;0;0;72;72;318;3.1;-1.4
9129600;9.1;0;0;85;85;313;2.9;-1.7
9133200;9;0;0;42;42;311;2;-0.8
9136800;8.5;0;0;9;9;309;3;-0.2
9140400;7.2;0;0;0;0;297;3;0.0
9144000;6.2;0;0;0;0;278;2.4;0.0
9147600;5.7;0;0;0;0;257;1.8;0.0
9151200;4.8;0;0;0;0;247;2.1;0.0
9154800;5.1;0;0;0;0;255;2.7;0.0
9158400;4.9;0;0;0;0;263;1.9;0.0
9162000;4.4;0;0;0;0;253;1.9;0.0
9165600;4.1;0;0;0;0;240;2;0.0
9169200;3.3;0;0;0;0;236;1.8;0.0
9172800;3.1;0;0;0;0;234;1.2;0.0
9176400;2.7;0;0;4;4;237;1.8;-0.1
9180000;3.5;276.876;38;75;113;249;1.7;-2.3
9183600;5.6;421.644;134;153;287;254;1.6;114.0
9187200;7.8;487.055;233;219;452;254;1.9;260.7
9190800;10.9;281.855;173;315;488;278;2;227.4
9194400;11.2;82.434;59;344;403;303;4;92.1
9198000;12.2;102.889;80;384;464;307;3;125.9
9201600;15.2;266.627;212;411;623;312;1.6;317.2
9205200;15.2;183.762;141;388;529;319;1;211.4
9208800;17.5;311.813;217;344;561;322;1.3;295.7
9212400;17.3;237.305;139;283;422;328;1.7;174.9
9216000;17;90.115;40;192;232;330;1.7;43.6
9219600;15.3;100.464;28;117;145;329;1.6;18.7
9223200;14.1;0;0;19;19;330;1.4;-0.4
9226800;12.7;0;0;3;3;331;1.1;-0.1
9230400;11.9;0;0;0;0;327;1.1;0.0
9234000;11;0;0;0;0;324;1.3;0.0
9237600;9.9;0;0;0;0;321;1.7;0.0
9241200;10.2;0;0;0;0;315;1.7;0.0
9244800;10.1;0;0;0;0;317;1.4;0.0
9248400;9.1;0;0;0;0;317;2.7;0.0
9252000;8.2;0;0;0;0;310;2.9;0.0
9255600;7.8;0;0;0;0;306;2.9;0.0
9259200;8.4;0;0;0;0;310;2.8;0.0
9262800;8.8;0;0;3;3;317;3.2;-0.1
9266400;8.8;467.836;67;51;118;315;4.7;8.6
9270000;9.5;486.161;157;100;257;295;2.3;133.0
9273600;10.5;62.089;30;189;219;274;4.1;34.0
9277200;10.4;0;0;117;117;304;4.1;-3.8
9280800;10.1;0;0;139;139;335;3;-5.6
9284400;10.5;0;0;153;153;336;3.2;-6.8
9288000;10.4;0;0;120;120;338;3.9;-3.5
9291600;9.9;0;0;104;104;328;3.2;-2.1
9295200;9.5;0;0;86;86;328;2.3;-1.7
9298800;8.9;0;0;65;65;334;2.1;-1.3
9302400;8.2;0;0;55;55;333;2.8;-1.1
9306000;8;0;0;40;40;322;1.9;-0.8
9309600;7.7;0;0;15;15;321;2.3;-0.3
9313200;7.4;0;0;0;0;328;1.7;0.0
9316800;6.8;0;0;0;0;325;1.7;0.0
9320400;6.6;0;0;0;0;324;1.9;0.0
9324000;6.5;0;0;0;0;316;1.9;0.0
9327600;6.2;0;0;0;0;316;1.9;0.0
9331200;6;0;0;0;0;325;1.9;0.0
9334800;6;0;0;0;0;325;1.8;0.0
9338400;5.9;0;0;0;0;326;1.7;0.0
9342000;6;0;0;0;0;327;1.7;0.0
9345600;6.1;0;0;0;0;327;1.6;0.0
9349200;6;0;0;2;2;327;0.9;0.0
9352800;6.1;0;0;28;28;326;1;-0.6
9356400;6.3;0;0;50;50;326;0.9;-1.0
9360000;6.8;0;0;76;76;328;1.7;-1.5
9363600;7;0;0;108;108;329;0.8;-3.0
9367200;7.4;0;0;163;163;324;0.9;-8.3
9370800;8.3;0;0;233;233;321;0.3;-18.0
9374400;9.1;1.246;1;250;251;323;0.9;3.5
9378000;9.4;9.039;7;247;254;327;1.1;10.4
9381600;9.6;34.144;24;242;266;325;1.2;37.1
9385200;9.9;1.687;1;161;162;320;1.2;-0.1
9388800;9.9;0;0;83;83;323;2.7;-1.6
9392400;9.6;0;0;36;36;326;1.1;-0.7
9396000;9.6;0;0;25;25;325;1.1;-0.5
9399600;9.2;0;0;0;0;326;1.1;0.0
9403200;8.7;0;0;0;0;323;1;0.0
9406800;8.3;0;0;0;0;322;0.9;0.0
9410400;8.1;0;0;0;0;322;1.2;0.0
9414000;8;0;0;0;0;320;1;0.0
9417600;7.7;0;0;0;0;319;1.4;0.0
9421200;7.2;0;0;0;0;319;1.2;0.0
9424800;6.7;0;0;0;0;318;1.3;0.0
9428400;6.5;0;0;0;0;318;1.4;0.0
9432000;6.1;0;0;0;0;314;1.3;0.0
9435600;5.7;0;0;1;1;308;1.4;0.0
9439200;6.2;0;0;18;18;315;1.3;-0.4
9442800;6.8;6.007;2;107;109;317;1.5;-0.5
9446400;7.8;184.763;91;227;318;309;1.7;101.0
9450000;9.4;228.062;143;295;438;306;3.1;178.9
9453600;10.9;260.948;190;344;534;312;3.2;260.9
9457200;12.1;330.723;261;361;622;317;3.1;357.2
9460800;14;241.889;195;385;580;322;2.3;272.8
9464400;15.8;231.39;180;364;544;334;3.4;248.3
9468000;14.2;92.026;65;317;382;344;3;91.6
9471600;14.6;139.227;83;270;353;337;1.4;106.6
9475200;15;219.997;100;196;296;320;2;103.6
9478800;13.8;234.456;68;118;186;309;2;46.2
9482400;13.5;19.088;2;36;38;323;2;-1.4
9486000;13;0;0;0;0;334;1.2;0.0
9489600;10.1;0;0;0;0;319;1.9;0.0
9493200;9.3;0;0;0;0;298;1.6;0.0
9496800;8.9;0;0;0;0;287;1;0.0
9500400;8;0;0;0;0;270;0.9;0.0
9504000;6.9;0;0;0;0;245;1.1;0.0
9507600;6.1;0;0;0;0;240;1.7;0.0
9511200;5.8;0;0;0;0;248;0.9;0.0
9514800;4.9;0;0;0;0;245;0.9;0.0
9518400;4.6;0;0;0;0;236;1;0.0
9522000;4.7;0;0;8;8;235;1.1;-0.2
9525600;4.7;293.152;47;68;115;240;1.1;0.2
9529200;6.4;476.518;161;122;283;236;1;130.6
9532800;9.1;613.583;305;155;460;231;1;322.6
9536400;10.6;704.92;445;172;617;239;1.9;517.1
9540000;13.5;767.659;562;177;739;248;2.1;681.6
9543600;14.9;803.358;637;177;814;256;2.2;781.7
9547200;16.8;807.701;654;178;832;265;2;806.7
9550800;18.9;769.203;601;186;787;273;2.4;743.0
9554400;18.6;797.54;566;153;719;278;2.3;676.3
9558000;19;728.908;437;147;584;279;2.2;496.2
9561600;19.1;646.238;296;128;424;287;2.1;299.3
9565200;18.7;534.486;157;95;252;293;2.1;110.6
9568800;17.6;365.27;40;47;87;295;1.3;-4.0
9572400;15;0;0;7;7;298;1.3;-0.1
9576000;12.9;0;0;0;0;298;1.9;0.0
9579600;12;0;0;0;0;293;1.9;0.0
9583200;11.2;0;0;0;0;286;1.4;0.0
9586800;10;0;0;0;0;296;2;0.0
9590400;9.3;0;0;0;0;310;1.2;0.0
9594000;9;0;0;0;0;313;1.9;0.0
9597600;8.4;0;0;0;0;318;1.9;0.0
9601200;8;0;0;0;0;307;1.1;0.0
9604800;7.8;0;0;0;0;294;1.2;0.0
9608400;7.3;0;0;8;8;286;1.5;-0.2
9612000;8;229.21;38;70;108;272;1.8;0.0
9615600;8.8;493.168;169;116;285;262;2;135.5
9619200;12.2;659.945;331;134;465;270;1.4;345.5
9622800;14.5;742.775;472;147;619;283;1.4;541.2
9626400;16.7;774.456;570;161;731;293;1.7;684.6
9630000;18.4;787.104;627;170;797;309;1.4;764.9
9633600;21.5;723.078;588;203;791;326;1.5;734.3
9637200;21.9;649.939;510;224;734;341;1.3;637.2
9640800;22.2;810.668;578;132;710;329;2.1;679.7
9644400;22.4;764.685;461;125;586;313;2.2;516.5
9648000;23.1;652.248;301;117;418;325;1.4;300.7
9651600;22.5;571.597;170;85;255;335;1.4;118.2
9655200;19.9;324.204;37;45;82;333;1.1;-5.1
9658800;18.4;0;0;4;4;332;1.2;-0.1
9662400;16.4;0;0;0;0;322;1.1;0.0
9666000;14.8;0;0;0;0;301;1.2;0.0
9669600;13;0;0;0;0;286;1.2;0.0
9673200;12.9;0;0;0;0;295;1.8;0.0
9676800;12.4;0;0;0;0;302;1.7;0.0
9680400;11.5;0;0;0;0;296;1;0.0
9684000;10.8;0;0;0;0;299;0.9;0.0
9687600;10.8;0;0;0;0;284;0.9;0.0
9691200;10.1;0;0;0;0;264;1.1;0.0
9694800;9;0;0;10;10;272;1.8;-0.2
9698400;9.8;321.389;55;74;129;282;1;1.1
9702000;11.8;529.628;184;126;310;274;0.9;145.7
9705600;14.7;648.282;328;157;485;268;0.9;340.1
9709200;17.1;730.197;467;174;641;274;0.9;534.1
9712800;18.3;797.481;590;178;768;282;1.8;705.4
9716400;20.6;818.557;655;182;837;297;1.3;794.4
9720000;22.6;811.895;663;186;849;316;2.1;809.2
9723600;24.4;772.852;609;192;801;325;1.3;744.3
9727200;25.3;776.266;556;173;729;326;2.5;658.5
9730800;25.7;740.737;449;155;604;328;2.9;501.8
9734400;25.3;658.223;306;133;439;324;2.1;302.6
9738000;23.6;468.361;141;105;246;325;1.4;94.6
9741600;20.8;379.291;45;49;94;334;0.6;-4.3
9745200;17.8;0;0;8;8;333;2.4;-0.2
9748800;15.9;0;0;0;0;321;1.7;0.0
9752400;15.7;0;0;0;0;303;1.9;0.0
9756000;15.5;0;0;0;0;293;1.7;0.0
9759600;13.9;0;0;0;0;295;1.2;0.0
9763200;12.8;0;0;0;0;284;1.1;0.0
9766800;12.2;0;0;0;0;274;1.9;0.0
9770400;11.2;0;0;0;0;286;1.9;0.0
9774000;10.3;0;0;0;0;298;2.7;0.0
9777600;11.3;0;0;0;0;308;2.1;0.0
9781200;9.9;59.299;3;13;16;306;1;-1.6
9784800;10.5;584.016;103;55;158;282;1;15.6
9788400;13;761.233;268;68;336;276;0.9;212.8
9792000;15.5;307.682;157;173;330;298;1.1;162.8
9795600;16.5;17.092;11;240;251;329;1.3;12.8
9799200;16.4;0;0;185;185;347;2;-11.1
9802800;17.4;0;0;166;166;351;2.2;-8.3
9806400;16.9;0;0;176;176;356;0.8;-9.2
9810000;17.2;0;0;192;192;358;1.4;-11.0
9813600;18.1;15.289;11;252;263;355;2.1;13.9
9817200;19.5;21.333;13;216;229;354;2;13.7
9820800;19.8;76.881;36;177;213;350;2.1;34.5
9824400;20.2;88.626;27;111;138;344;1.7;14.5
9828000;17.1;0;0;26;26;350;4.6;-0.5
9831600;14.9;0;0;1;1;349;4;0.0
9835200;14.3;0;0;0;0;339;3.9;0.0
9838800;14.1;0;0;0;0;338;4.1;0.0
9842400;13.5;0;0;0;0;336;4.1;0.0
9846000;12.8;0;0;0;0;340;4.1;0.0
9849600;10.5;0;0;0;0;336;4;0.0
9853200;8.7;0;0;0;0;330;4.4;0.0
9856800;8.2;0;0;0;0;334;4.7;0.0
9860400;7.8;0;0;0;0;333;4.5;0.0
9864000;7.1;0;0;0;0;325;3.9;0.0
9867600;6.5;0;0;3;3;316;3.8;-0.1
9871200;6.3;0;0;25;25;321;3;-0.5
9874800;6.7;0;0;91;91;328;2.3;-3.4
9878400;7.6;320.701;165;94;259;325;3.1;169.1
9882000;8.2;123.55;80;204;284;316;3.1;95.6
9885600;9.3;33.456;25;248;273;320;3.2;36.8
9889200;10;0;0;229;229;329;3.2;-17.3
9892800;10;0;0;173;173;333;2.3;-8.8
9896400;10.5;0;0;153;153;335;2.1;-6.3
9900000;10.6;0;0;167;167;330;2.3;-7.9
9903600;11.1;0;0;141;141;332;2.8;-5.4
9907200;10.9;0;0;113;113;334;1.4;-3.6
9910800;10.3;0;0;82;82;334;1.9;-2.4
9914400;9.4;0;0;30;30;334;1.9;-0.6
9918000;8.9;0;0;3;3;327;2.4;-0.1
9921600;8.8;0;0;0;0;331;0.5;0.0
9925200;8.6;0;0;0;0;320;0.8;0.0
9928800;8.1;0;0;0;0;305;1;0.0
9932400;7.8;0;0;0;0;313;0.8;0.0
9936000;7.4;0;0;0;0;318;1;0.0
9939600;6.9;0;0;0;0;302;1.6;0.0
9943200;6.2;0;0;0;0;282;1.1;0.0
9946800;6.4;0;0;0;0;296;1.8;0.0
9950400;6.2;0;0;0;0;321;0.3;0.0
9954000;6;0;0;10;10;320;1.1;-0.2
9957600;5.8;32.172;6;76;82;313;1.1;-4.4
9961200;6.3;47.079;17;157;174;317;1.2;9.2
9964800;7.2;113.758;59;250;309;320;1.2;61.0
9968400;9.2;405.303;264;294;558;310;2.7;305.8
9972000;12;792.432;595;202;797;298;2;701.1
9975600;15;840.172;681;196;877;288;1.9;818.8
9979200;16.1;836.089;691;200;891;290;1.4;836.4
9982800;17.6;812.496;648;200;848;294;2.1;777.1
9986400;18;815.751;592;180;772;298;1.5;686.8
9990000;17.9;776.281;478;164;642;304;1.5;521.5
9993600;18.7;703.34;334;142;476;303;0.7;319.7
9997200;18.5;580.596;181;110;291;301;1.2;116.3
10000800;17.3;394.929;52;59;111;297;1.4;-6.4
10004400;15.1;68.093;2;9;11;290;1.4;-1.9
