timestep;Wetterdaten.Mittlere Aussentemperatur (Tamb) [°C];Wetterdaten.Normale Direktstrahlung  (Bn) [W/m²];Wetterdaten.Diffusstrahlung, Jahressumme (Dh) [W/m²];Wetterdaten.Globalstrahlung, Jahressumme (Gh) [W/m²];Wetterdaten.Wärmestrahlung (Lh) [W/m²];Wetterdaten.Windgeschwindigkeit (Vwnd) [m/s];Kollektor.Mitteltemperatur [°C];Kollektor.Durchsatz [l/h];Kollektor.Wärmeverlust (Qhl) [W];Kollektor.Einstrahlung in Kollektorebene (Esol) [W];Kollektor.Kollektorfeldertrag (Qsol) [W];Kollektor.Betriebstemperatur [°C];Kollektor.Austrittstemperatur [°C];Rohr 6.Temperatur [°C];Rohr 6.Wärmekapazität des Fluids [J/(l*K)];Rohr 16.Temperatur [°C];Rohr 16.Wärmekapazität des Fluids [J/(l*K)];Kollektor.Diffusstrahlung nach IAM [W];Kollektor.Globalstrahlung nach IAM  [W];Kollektor.Direktstrahlung nach IAM [W];Kollektor.Einstrahlung auf Kollektor [W/m²]
28530000;3,4;0,0;0,0;0,0;315,0;2,6;9,116841666666668;66,6;99,198225;0,0;-99,198225;9,116841666666668;8,720358333333333;10,0;4200,855;8,720358333333333;4200,398;0,0;0,0;0,0;0,0
28533600;3,8;0,0;0,0;0,0;308,0;2,9;9,148374999999998;66,6;94,47459166666667;0,0;-94,47459166666667;9,148374999999998;8,776708333333334;10,0;4200,855;8,776666666666667;4200,398;0,0;0,0;0,0;0,0
28537200;3,9;0,0;0,0;0,0;307,0;2,1;9,166775;66,6;93,92666666666666;0,0;-93,92666666666666;9,166775;8,790133333333333;10,0;4200,855;8,790333333333333;4200,4018166666665;0,0;0,0;0,0;0,0
28540800;3,9;17,017;30,0;31,0;311,0;3,4;9,922733333333335;66,59999999999998;165,60833333333332;185,789;20,180225;9,922733333333335;10,046149999999999;10,0;4200,855;10,046216666666666;4200,798;134,383;165,107;30,724000000000004;37,18599999999999
28544400;3,9;10,063;72,0;74,0;299,0;2,6;10,744883333333334;66,59999999999998;217,58726666666666;345,93600000000004;128,3492;10,744883333333334;11,46115;10,0;4200,855;11,461216666666669;4201,0801833333335;289,07900000000006;318,53;29,450999999999997;71,741
28548000;4,4;0,0;73,0;73,0;294,0;2,6;10,736000000000002;66,59999999999998;194,52952499999998;287,3229999999999;92,79354166666667;10,736000000000002;11,242925;10,0;4200,855;11,242925;4201,084;261,44;261,44;0,0;58,882999999999996
28551600;5,0;0,0;80,0;80,0;301,0;3,3;10,863508333333332;66,59999999999998;191,0801833333333;315,82;124,73955833333332;10,863508333333332;11,552175;10,0;4200,855;11,552225;4201,0801833333335;287,378;287,378;0,0;64,72499999999998
28555200;6,0;37,258;154,0;167,0;292,0;3,1;13,316158333333332;66,59999999999998;381,8864333333333;929,978;548,0914333333334;13,316158333333332;16,36685;10,0;4200,855;16,36691666666667;4202,18145;729,813;878,8490000000002;149,03600000000003;197,93899999999996
28558800;6,0;12,758;112,0;116,0;282,0;3,1;12,407808333333334;66,59999999999998;273,29105;537,371;264,0795416666666;12,407808333333334;13,832099999999999;10,0;4200,8094;13,832233333333331;4201,6097;449,78299999999996;497,5520000000001;47,769;112,061
28562400;5,7;0,0;59,0;59,0;287,0;2,5;10,851808333333333;66,59999999999998;169,13294166666668;233,965;64,83205833333334;10,851808333333333;11,186499999999999;10,0;4200,8094;11,18655;4201,015283333333;212,90600000000003;212,90600000000003;0,0;47,952
28566000;5,0;16,767;45,0;47,0;296,0;3,0;10,57625;66,59999999999998;182,86829166666666;261,73;78,86205;10,57625;11,009033333333335;10,0;4200,8094;11,009166666666667;4201,00385;200,42;239,226;38,80599999999999;53,88
28569600;4,3;0,0;6,0;6,0;296,0;2,6;9,670083333333332;66,59999999999998;105,928075;23,780000000000005;-82,14820833333334;9,670083333333332;9,203316666666668;10,0;4200,8094;9,203383333333333;4200,6079;21,64;21,64;0,0;4,8740000000000006
28573200;4,0;0,0;0,0;0,0;293,0;2,3;9,277391666666666;66,6;93,034375;0,0;-93,034375;9,277391666666666;8,848066666666666;10,0;4200,855;8,848075;4200,4018166666665;0,0;0,0;0,0;0,0
28576800;4,2;0,0;0,0;0,0;294,0;3,1;9,197641666666668;66,6;93,61444166666666;0,0;-93,61444166666666;9,197641666666668;8,807225;10,0;4200,855;8,807425;4200,4018166666665;0,0;0,0;0,0;0,0
28580400;3,7;0,0;0,0;0,0;290,0;3,0;9,143858333333332;66,6;99,06970833333334;0,0;-99,06970833333334;9,143858333333332;8,734216666666667;10,0;4200,855;8,734216666666667;4200,4018166666665;0,0;0,0;0,0;0,0
28584000;3,5;0,0;0,0;0,0;282,0;2,6;9,126375;66,6;98,39656666666666;0,0;-98,39656666666666;9,126375;8,731841666666668;10,0;4200,855;8,732241666666667;4200,398;0,0;0,0;0,0;0,0
28587600;3,8;0,0;0,0;0,0;281,0;3,0;9,141683333333333;66,6;96,68077500000001;0,0;-96,68077500000001;9,141683333333333;8,75435;10,0;4200,855;8,75435;4200,398;0,0;0,0;0,0;0,0
28591200;3,6;0,0;0,0;0,0;281,0;2,0;9,127658333333333;66,6;100,07809166666665;0,0;-100,07809166666665;9,127658333333333;8,718425;10,0;4200,741;8,718425;4200,398;0,0;0,0;0,0;0,0
28594800;3,3;0,0;0,0;0,0;285,0;2,3;9,09685;66,6;103,26909166666668;0,0;-103,26909166666668;9,09685;8,6756;10,0;4200,672600000001;8,67565;4200,398;0,0;0,0;0,0;0,0
28598400;3,4;0,0;0,0;0,0;285,0;3,7;9,073208333333334;66,6;106,78981666666667;0,0;-106,78981666666667;9,073208333333334;8,63435;10,0;4200,672600000001;8,634549999999999;4200,398;0,0;0,0;0,0;0,0
28602000;2,9;0,0;0,0;0,0;279,0;3,3;9,026991666666667;66,6;112,05668333333334;0,0;-112,05668333333334;9,026991666666667;8,566475;10,0;4200,672600000001;8,566475;4200,398;0,0;0,0;0,0;0,0
28605600;2,8;0,0;0,0;0,0;278,0;3,8;9,011225;66,6;111,38149166666665;0,0;-111,38149166666665;9,011225;8,564558333333334;10,0;4200,672600000001;8,565158333333333;4200,398;0,0;0,0;0,0;0,0
28609200;3,0;0,0;0,0;0,0;280,0;3,3;9,016858333333333;66,6;112,03934166666667;0,0;-112,03934166666667;9,016858333333333;8,562058333333333;10,0;4200,672600000001;8,562058333333333;4200,398;0,0;0,0;0,0;0,0
28612800;2,6;0,0;0,0;0,0;284,0;3,5;8,985775000000002;66,6;115,68833333333333;0,0;-115,68833333333333;8,985775000000002;8,515208333333334;10,0;4200,672600000001;8,515208333333334;4200,398;0,0;0,0;0,0;0,0
28616400;2,6;0,0;0,0;0,0;279,0;3,1;8,974741666666667;66,6;116,79005;0,0;-116,79005;8,974741666666667;8,500599999999999;10,0;4200,672600000001;8,500649999999998;4200,398;0,0;0,0;0,0;0,0
28620000;2,4;0,0;0,0;0,0;276,0;3,4;8,948241666666666;66,6;120,44256666666668;0,0;-120,44256666666668;8,948241666666666;8,456108333333335;10,0;4200,672600000001;8,456391666666667;4200,398;0,0;0,0;0,0;0,0
28623600;2,1;0,0;0,0;0,0;281,0;2,6;8,900358333333333;66,6;128,35833333333332;0,0;-128,35833333333332;8,900358333333333;8,365283333333334;10,0;4200,672600000001;8,365283333333334;4200,398;0,0;0,0;0,0;0,0
28627200;1,2;0,0;12,0;12,0;287,0;2,2;9,11755;66,59999999999998;158,4544;47,692;-110,76209166666668;9,11755;8,512816666666666;10,0;4200,638400000001;8,512933333333333;4200,398;43,378;43,378;0,0;9,77
28630800;0,7;5,107;64,0;65,0;282,0;1,8;10,070041666666667;66,59999999999998;237,340825;287,008;49,66735833333333;10,070041666666667;10,360091666666667;10,0;4200,638400000001;10,360158333333333;4200,836;248,16700000000003;263,071;14,903999999999998;59,25
28634400;2,0;52,201;127,0;142,0;269,0;1,2;12,538258333333332;66,59999999999998;403,1367;839,7709999999998;436,6346666666666;12,538258333333332;14,974966666666665;10,0;4200,638400000001;14,974966666666665;4201,884516666667;605,84;792,275;186,43600000000004;178,44
28638000;3,2;135,951;169,0;215,0;262,0;2,0;15,855908333333334;66,59999999999998;598,596325;1508,945;910,3487416666667;15,855908333333334;20,906533333333336;10,0;4200,638400000001;20,906633333333335;4203,246075;915,1259999999999;1450,156;535,031;326,6120000000001
28641600;5,0;138,51899999999998;171,0;219,0;265,0;1,2;16,799850000000003;66,59999999999998;605,0435916666665;1534,4680000000003;929,4246083333333;16,799850000000003;21,909666666666663;10,0;4200,638400000001;21,9096;4203,392766666667;922,998;1476,411;553,4129999999999;332,525
28645200;5,1;64,225;135,0;155,0;266,0;1,4;14,447700000000001;66,59999999999998;428,44078333333334;929,2640000000001;500,8237583333333;14,447700000000001;17,155350000000002;10,0;4200,638400000001;17,155416666666667;4202,3796;639,4360000000001;879,733;240,297;198,138
28648800;4,0;21,296;82,0;87,0;276,0;1,2;11,9589;66,59999999999998;272,7264583333333;460,255;187,52898333333331;11,9589;12,956275;10,0;4200,8246;12,956275;4201,397875;360,45400000000006;428,634;68,18;96,539
28652400;3,8;51,014;48,0;54,0;280,0;0,8;11,25135;66,59999999999998;260,69685833333335;418,412;157,71514166666668;11,25135;12,111899999999999;10,0;4200,855;12,111899999999999;4201,2626;265,425;383,5319999999999;118,10699999999999;86,381
28656000;2,8;0,0;8,0;8,0;274,0;0,8;9,691666666666666;66,59999999999998;135,22166666666666;31,791;-103,43034166666666;9,691666666666666;9,097891666666666;10,0;4200,855;9,097958333333333;4200,50485;28,916;28,916;0,0;6,512999999999999
28659600;2,3;0,0;0,0;0,0;277,0;1,4;9,081133333333332;66,6;120,49886666666667;0,0;-120,49886666666667;9,081133333333332;8,516225;10,0;4200,763800000001;8,516025;4200,4018166666665;0,0;0,0;0,0;0,0
28663200;2,2;0,0;0,0;0,0;288,0;1,7;8,94895;66,6;123,43294166666666;0,0;-123,43294166666666;8,94895;8,430299999999999;10,0;4200,855;8,4307;4200,398;0,0;0,0;0,0;0,0
28666800;1,8;0,0;0,0;0,0;295,0;3,2;8,875291666666667;66,6;130,24435833333334;0,0;-130,24435833333334;8,875291666666667;8,336391666666666;10,0;4200,855;8,336641666666667;4200,398;0,0;0,0;0,0;0,0
28670400;1,3;0,0;0,0;0,0;294,0;1,3;8,815516666666667;66,6;138,121725;0,0;-138,121725;8,815516666666667;8,24035;10,0;4200,855;8,240383333333332;4200,3638;0,0;0,0;0,0;0,0
28674000;0,5;0,0;0,0;0,0;286,0;1,5;8,738391666666667;66,6;145,27489166666666;0,0;-145,27489166666666;8,738391666666667;8,140891666666667;10,0;4200,855;8,141091666666666;4200,3562;0,0;0,0;0,0;0,0
28677600;0,4;0,0;0,0;0,0;285,0;0,7;8,715541666666667;66,6;146,24186666666665;0,0;-146,24186666666665;8,715541666666667;8,122458333333334;10,0;4200,855;8,122308333333335;4200,3562;0,0;0,0;0,0;0,0
28681200;0,2;0,0;0,0;0,0;293,0;0,8;8,694933333333333;66,6;148,31758333333332;0,0;-148,31758333333332;8,694933333333333;8,0941;10,0;4200,855;8,094299999999999;4200,3562;0,0;0,0;0,0;0,0
28684800;0,2;0,0;0,0;0,0;293,0;1,0;8,690258333333333;66,6;147,87072500000002;0,0;-147,87072500000002;8,690258333333333;8,095825;10,0;4200,855;8,095825;4200,3562;0,0;0,0;0,0;0,0
28688400;0,3;0,0;0,0;0,0;287,0;1,1;8,695075000000001;66,6;147,39105;0,0;-147,39105;8,695075000000001;8,102408333333333;10,0;4200,855;8,102408333333333;4200,3562;0,0;0,0;0,0;0,0
28692000;0,3;0,0;0,0;0,0;257,0;1,4;8,694408333333334;66,6;147,40493333333333;0,0;-147,40493333333333;8,694408333333334;8,101941666666667;10,0;4200,855;8,102350000000001;4200,3562;0,0;0,0;0,0;0,0
28695600;0,3;0,0;0,0;0,0;224,0;1,0;8,689658333333334;66,6;149,12298333333337;0,0;-149,12298333333337;8,689658333333334;8,084991666666665;10,0;4200,855;8,084991666666665;4200,3562;0,0;0,0;0,0;0,0
28699200;0,1;0,0;0,0;0,0;256,0;1,8;8,665666666666667;66,6;151,4748833333333;0,0;-151,4748833333333;8,665666666666667;8,052683333333333;10,0;4200,855;8,052933333333332;4200,3562;0,0;0,0;0,0;0,0
28702800;0,1;0,0;0,0;0,0;285,0;1,3;8,658825;66,6;152,37215833333335;0,0;-152,37215833333335;8,658825;8,042116666666667;10,0;4200,855;8,042566666666668;4200,3562;0,0;0,0;0,0;0,0
28706400;-0,2;0,0;0,0;0,0;262,0;0,9;8,633566666666665;66,6;155,94801666666666;0,0;-155,94801666666666;8,633566666666665;7,9988166666666665;10,0;4200,855;7,999066666666667;4200,3562;0,0;0,0;0,0;0,0
28710000;-0,4;0,0;0,0;0,0;270,0;0,9;8,6166;66,6;156,31539166666664;0,0;-156,31539166666664;8,6166;7,987983333333334;10,0;4200,855;7,987583333333333;4200,3562;0,0;0,0;0,0;0,0
28713600;-0,2;20,303;33,0;34,0;291,0;1,0;9,600483333333333;66,59999999999998;239,43050833333336;224,91;-14,520308333333334;9,600483333333333;9,537408333333333;10,0;4200,8094;9,537475;4200,623183333333;162,726;198,51100000000002;35,785;44,71
28717200;0,1;0,0;57,0;57,0;286,0;0,8;9,904225;66,59999999999998;233,60471666666666;223,955;-9,649716666666668;9,904225;9,852816666666666;10,0;4200,8094;9,852875;4200,627;203,59;203,59;0,0;45,85399999999999
28720800;0,6;0,0;56,0;56,0;281,0;0,7;9,944466666666667;66,59999999999998;230,61747499999998;223,05;-7,567758333333334;9,944466666666667;9,902783333333332;10,0;4200,8094;9,902849999999999;4200,627;202,798;202,798;0,0;45,675
28724400;0,5;0,0;73,0;73,0;287,0;1,1;10,191833333333333;66,59999999999998;253,77953333333335;290,79099999999994;37,01119166666667;10,191833333333333;10,399741666666667;10,0;4200,855;10,399816666666666;4200,855;264,388;264,388;0,0;59,547
28728000;0,9;0,0;86,0;86,0;287,0;1,5;10,446850000000001;66,59999999999998;271,76776666666666;339,50299999999993;67,73535833333332;10,446850000000001;10,821733333333333;10,0;4200,855;10,821733333333333;4200,855;308,646;308,646;0,0;69,51499999999999
28731600;0,7;0,0;87,0;87,0;281,0;1,6;10,4693;66,59999999999998;278,5596;341,01399999999995;62,45433333333334;10,4693;10,811658333333334;10,0;4200,855;10,811658333333334;4200,855;309,995;309,995;0,0;69,819
28735200;0,4;0,0;48,0;48,0;280,0;2,3;9,892358333333332;66,59999999999998;229,18233333333333;191,15699999999998;-38,025216666666665;9,892358333333332;9,673933333333334;10,0;4200,855;9,673866666666667;4200,6308;173,802;173,802;0,0;39,145
28738800;0,2;0,0;35,0;35,0;282,0;2,1;9,550674999999998;66,59999999999998;208,60103333333333;139,386;-69,215375;9,550674999999998;9,167058333333332;10,0;4200,6992;9,167258333333333;4200,627;126,731;126,731;0,0;28,542999999999996
28742400;0,1;0,0;5,0;5,0;279,0;1,5;9,050525;66,59999999999998;167,972375;19,902999999999995;-148,069825;9,050525;8,229416666666667;10,0;4200,638400000001;8,2296;4200,390416666667;18,096;18,096;0,0;4,076
28746000;-0,2;0,0;0,0;0,0;274,0;2,5;8,691041666666665;66,6;164,1433333333333;0,0;-164,1433333333333;8,691041666666665;7,953116666666667;10,0;4200,672600000001;7,953316666666668;4200,265;0,0;0,0;0,0;0,0
28749600;-0,8;0,0;0,0;0,0;275,0;1,7;8,562808333333333;66,6;164,9805583333333;0,0;-164,9805583333333;8,562808333333333;7,886408333333331;10,0;4200,672600000001;7,8866083333333314;4200,1738;0,0;0,0;0,0;0,0
28753200;-0,7;0,0;0,0;0,0;279,0;1,2;8,556183333333333;66,6;163,06034166666666;0,0;-163,06034166666666;8,556183333333333;7,900916666666666;10,0;4200,672600000001;7,900916666666666;4200,1738;0,0;0,0;0,0;0,0
28756800;-0,6;0,0;0,0;0,0;271,0;2,0;8,5579;66,6;162,5948333333333;0,0;-162,5948333333333;8,5579;7,905466666666666;10,0;4200,672600000001;7,905466666666666;4200,1738;0,0;0,0;0,0;0,0
28760400;-0,5;0,0;0,0;0,0;271,0;2,0;8,565616666666665;66,6;161,90026666666665;0,0;-161,90026666666665;8,565616666666665;7,915216666666666;10,0;4200,672600000001;7,915416666666666;4200,1738;0,0;0,0;0,0;0,0
28764000;-0,5;0,0;0,0;0,0;278,0;2,2;8,562766666666667;66,6;162,72823333333335;0,0;-162,72823333333335;8,562766666666667;7,906850000000001;10,0;4200,672600000001;7,906850000000001;4200,1738;0,0;0,0;0,0;0,0
28767600;-0,6;0,0;0,0;0,0;272,0;2,0;8,54995;66,6;164,9747416666667;0,0;-164,9747416666667;8,54995;7,881091666666666;10,0;4200,672600000001;7,881091666666666;4200,1738;0,0;0,0;0,0;0,0
28771200;-0,7;0,0;0,0;0,0;270,0;2,8;8,5294;66,6;166,8780416666667;0,0;-166,8780416666667;8,5294;7,854391666666667;10,0;4200,672600000001;7,8547916666666655;4200,1738;0,0;0,0;0,0;0,0
28774800;-0,7;0,0;0,0;0,0;272,0;2,7;8,528308333333332;66,6;166,05410833333332;0,0;-166,05410833333332;8,528308333333332;7,861291666666667;10,0;4200,672600000001;7,861291666666667;4200,1738;0,0;0,0;0,0;0,0
28778400;-0,7;0,0;0,0;0,0;272,0;2,2;8,535733333333335;66,6;165,108925;0,0;-165,108925;8,535733333333335;7,8732000000000015;10,0;4200,672600000001;7,873233333333335;4200,1738;0,0;0,0;0,0;0,0
28782000;-0,7;0,0;0,0;0,0;272,0;2,0;8,52891666666667;66,6;167,57148333333336;0,0;-167,57148333333336;8,52891666666667;7,848716666666667;10,0;4200,672600000001;7,848916666666668;4200,1738;0,0;0,0;0,0;0,0
28785600;-0,9;0,0;0,0;0,0;272,0;3,1;8,4985;66,6;170,66746666666663;0,0;-170,66746666666663;8,4985;7,807283333333334;10,0;4200,672600000001;7,807333333333334;4200,1738;0,0;0,0;0,0;0,0
28789200;-0,9;0,0;0,0;0,0;267,0;2,8;8,497475000000001;66,6;169,43191666666667;0,0;-169,43191666666667;8,497475000000001;7,817491666666666;10,0;4200,672600000001;7,817691666666667;4200,1738;0,0;0,0;0,0;0,0
28792800;-0,8;0,0;0,0;0,0;263,0;2,9;8,506333333333334;66,6;168,35508333333334;0,0;-168,35508333333334;8,506333333333334;7,83125;10,0;4200,672600000001;7,83125;4200,1738;0,0;0,0;0,0;0,0
28796400;-0,9;0,0;0,0;0,0;268,0;2,0;8,507258333333333;66,6;169,08175;0,0;-169,08175;8,507258333333333;7,825374999999999;10,0;4200,672600000001;7,825575;4200,1738;0,0;0,0;0,0;0,0
28800000;-1,0;182,071;26,0;34,0;267,0;2,3;10,739075;66,59999999999998;411,1811916666667;602,953;191,77146666666667;10,739075;11,829941666666665;10,0;4200,855;11,830008333333334;4201,186516666667;200,626;516,9569999999999;316,33;116,432
28803600;-0,5;89,42;61,0;78,0;256,0;3,7;11,549583333333333;66,59999999999998;382,34816666666666;604,3940000000001;222,04583333333332;11,549583333333333;12,7741;10,0;4200,855;12,7741;4201,3311;310,48100000000005;569,89;259,409;128,354
28807200;0,0;17,729;87,0;92,0;258,0;3,4;11,006466666666666;66,59999999999998;321,9305583333334;432,801;110,87057500000002;11,006466666666666;11,604966666666668;10,0;4200,855;11,604966666666668;4201,084;337,10299999999995;400,164;63,06000000000001;90,12699999999998
28810800;0,5;83,98;108,0;136,0;269,0;3,1;12,7478;66,59999999999998;458,0463416666667;908,5320000000002;450,48560833333335;12,7478;15,254050000000001;10,0;4200,855;15,253999999999998;4201,930316666667;539,537;868,996;329,45900000000006;195,72
28814400;0,9;181,259;100,0;162,0;268,0;3,7;14,920916666666667;66,59999999999998;596,704775;1333,915;737,21015;14,920916666666667;18,999108333333332;10,0;4200,855;18,998991666666665;4202,82525;573,257;1295,785;722,5279999999999;291,8430000000001
28818000;0,5;61,794;94,0;113,0;266,0;3,4;12,721016666666667;66,59999999999998;410,372175;670,985;260,6129583333333;12,721016666666667;14,107516666666665;10,0;4200,855;14,107583333333332;4201,659316666666;403,232;634,127;230,89599999999996;142,821
28821600;0,4;0,0;53,0;53,0;276,0;2,8;10,277391666666666;66,59999999999998;250,7221;211,45399999999998;-39,268458333333335;10,277391666666666;10,029616666666668;10,0;4200,855;10,02975;4200,718216666667;192,18899999999996;192,18899999999996;0,0;43,285999999999994
28825200;-0,4;0,0;25,0;25,0;285,0;2,5;9,330316666666667;66,59999999999998;211,3152;99,71800000000002;-111,59719166666667;9,330316666666667;8,708616666666666;10,0;4200,855;8,708616666666666;4200,4018166666665;90,634;90,634;0,0;20,412999999999997
28828800;-1,0;0,0;3,0;3,0;286,0;3,1;8,83745;66,59999999999998;184,25461666666666;11,961;-172,29299166666667;8,83745;7,8853833333333325;10,0;4200,855;7,885425;4200,2118;10,872;10,872;0,0;2,4490000000000003
28832400;-1,1;0,0;0,0;0,0;275,0;3,7;8,552016666666667;66,6;174,97525000000005;0,0;-174,97525000000005;8,552016666666667;7,793033333333333;10,0;4200,855;7,793266666666666;4200,1738;0,0;0,0;0,0;0,0
28836000;-1,0;0,0;0,0;0,0;276,0;1,9;8,520508333333332;66,6;165,19085;0,0;-165,19085;8,520508333333332;7,864908333333333;10,0;4200,855;7,865108333333334;4200,1738;0,0;0,0;0,0;0,0
28839600;-0,2;0,0;0,0;0,0;293,0;3,3;8,593216666666667;66,6;153,95876666666666;0,0;-153,95876666666666;8,593216666666667;7,997058333333334;10,0;4200,855;7,997258333333333;4200,3562;0,0;0,0;0,0;0,0
28843200;0,6;0,0;0,0;0,0;263,0;3,4;8,693824999999999;66,6;142,2318333333333;0,0;-142,2318333333333;8,693824999999999;8,146875;10,0;4200,855;8,146875;4200,3562;0,0;0,0;0,0;0,0
28846800;1,3;0,0;0,0;0,0;261,0;3,8;8,791066666666667;66,6;131,1660916666667;0,0;-131,1660916666667;8,791066666666667;8,28885;10,0;4200,855;8,289049999999998;4200,386600000001;0,0;0,0;0,0;0,0
28850400;2,0;0,0;0,0;0,0;309,0;3,4;8,884791666666667;66,6;121,670275;0,0;-121,670275;8,884791666666667;8,415841666666667;10,0;4200,855;8,415841666666667;4200,398;0,0;0,0;0,0;0,0
28854000;2,4;0,0;0,0;0,0;311,0;3,3;8,952108333333333;66,6;114,87158333333332;0,0;-114,87158333333332;8,952108333333333;8,506641666666667;10,0;4200,855;8,506641666666667;4200,398;0,0;0,0;0,0;0,0
28857600;2,8;0,0;0,0;0,0;228,0;2,6;9,006425;66,6;110,27745;0,0;-110,27745;9,006425;8,572116666666668;10,0;4200,855;8,57255;4200,398;0,0;0,0;0,0;0,0
28861200;2,8;0,0;0,0;0,0;230,0;1,9;9,031841666666667;66,6;107,91638333333333;0,0;-107,91638333333333;9,031841666666667;8,604633333333334;10,0;4200,855;8,604633333333334;4200,398;0,0;0,0;0,0;0,0
28864800;3,0;0,0;0,0;0,0;234,0;1,2;9,0551;66,6;106,16921666666664;0,0;-106,16921666666664;9,0551;8,631108333333334;10,0;4200,855;8,631158333333333;4200,398;0,0;0,0;0,0;0,0
28868400;2,9;0,0;0,0;0,0;227,0;1,1;9,056508333333333;66,6;106,39287499999999;0,0;-106,39287499999999;9,056508333333333;8,629783333333332;10,0;4200,855;8,629783333333332;4200,398;0,0;0,0;0,0;0,0
28872000;3,0;0,0;0,0;0,0;256,0;1,1;9,065958333333333;66,6;104,93239999999999;0,0;-104,93239999999999;9,065958333333333;8,646841666666669;10,0;4200,855;8,646841666666669;4200,398;0,0;0,0;0,0;0,0
28875600;3,1;0,0;0,0;0,0;303,0;1,3;9,057141666666666;66,6;108,64963333333333;0,0;-108,64963333333333;9,057141666666666;8,610566666666667;10,0;4200,855;8,610966666666668;4200,398;0,0;0,0;0,0;0,0
28879200;2,5;0,0;0,0;0,0;310,0;1,5;9,009283333333334;66,6;113,43516666666667;0,0;-113,43516666666667;9,009283333333334;8,545533333333333;10,0;4200,855;8,545733333333333;4200,398;0,0;0,0;0,0;0,0
28882800;2,6;0,0;0,0;0,0;291,0;1,4;9,017716666666667;66,6;109,3438;0,0;-109,3438;9,017716666666667;8,585483333333334;10,0;4200,786599999999;8,585483333333332;4200,398;0,0;0,0;0,0;0,0
28886400;3,0;211,053;17,0;25,0;282,0;1,4;11,195525;66,59999999999998;349,12494999999996;600,779;251,65371666666667;11,195525;12,614775;10,0;4200,638400000001;12,614841666666667;4201,323616666667;149,59;503,223;353,6329999999999;113,33900000000001
28890000;3,7;266,817;60,0;110,0;303,0;2,1;14,649575;66,59999999999998;518,74315;1271,596;752,8532083333333;14,649575;18,836225000000002;10,0;4200,638400000001;18,836175000000004;4202,7643;441,9479999999999;1213,7219999999998;771,7740000000001;273,361
28893600;4,9;32,202;100,0;109,0;306,0;2,2;12,909025000000002;66,59999999999998;307,41738333333336;598,42;291,0030166666666;12,909025000000002;14,464816666666668;10,0;4200,638400000001;14,464750000000002;4201,766183333334;446,36;560,666;114,306;126,276
28897200;5,4;63,428;124,0;145,0;295,0;1,7;13,325608333333333;66,59999999999998;364,55664166666674;857,608;493,05122500000004;13,325608333333333;16,051233333333332;10,0;4200,638400000001;16,0513;4202,147166666667;563,95;812,402;248,451;182,973
