"Date";"Kernenergie";"Braunkohle";"Steinkohle";"Gas";"Sonstige Konventionelle";"Photovoltaik";"Wind";"Wasserkraft";"Biomasse";"Sonstige Erneuerbare";"Missing Data";"Anteil Erneuerbare";"Missing Data Line"
"2024-05-30T05:00:00.000Z";"2.986,104";"8.817,034";"450,544";"8.095,953";"2.662,244";"6.471,662";"3.988,372";"6.438,998";"4.283,665";"71,1";"0";"48,04";"0"
"2024-05-30T06:00:00.000Z";"2.223,228";"8.654,814";"629,765";"6.843,566";"2.268,482";"12.321,936";"3.323,894";"6.309,209";"4.020,616";"76,193";"0";"55,84";"0"
"2024-05-30T07:00:00.000Z";"1.953,183";"8.335,84";"678,012";"4.800,542";"1.352,097";"19.247,658";"3.131,741";"5.549,223";"3.863,918";"75,224";"0";"65,07";"0"
"2024-05-30T08:00:00.000Z";"2.030,193";"7.164,293";"628,433";"3.785,74";"974,235";"24.360,355";"3.204,872";"4.933,682";"3.685,461";"70,359";"0";"71,33";"0"
"2024-05-30T09:00:00.000Z";"2.005,802";"5.633,112";"617,567";"3.535,251";"1.074,184";"27.290,259";"3.236,394";"4.861,093";"3.621,596";"71,929";"0";"75,24";"0"
"2024-05-30T10:00:00.000Z";"1.612,533";"5.945,644";"553,588";"3.695,972";"914,598";"27.769,551";"3.163,254";"4.609,794";"3.522,773";"65,339";"0";"75,47";"0"
"2024-05-30T11:00:00.000Z";"1.674,176";"6.177,44";"538,611";"3.472,299";"884,747";"27.110,895";"3.286,518";"4.615,439";"3.539,625";"62,374";"0";"75,19";"0"
"2024-05-30T12:00:00.000Z";"1.734,196";"6.290,864";"505,98";"3.438,327";"1.154,734";"24.475,517";"3.639,674";"4.400,239";"3.499,634";"58,945";"0";"73,33";"0"
"2024-05-30T13:00:00.000Z";"1.797,991";"7.038,618";"521,606";"3.803,115";"1.654,557";"22.188,75";"3.742,22";"4.693,865";"3.540,58";"59,452";"0";"69,8";"0"
"2024-05-30T14:00:00.000Z";"2.066,383";"7.884,816";"540,75";"4.313,185";"1.969,468";"18.991,808";"4.358,19";"5.012,834";"3.670,75";"60,247";"0";"65,69";"0"
"2024-05-30T15:00:00.000Z";"2.439,439";"8.532,857";"607,804";"6.274,698";"1.768,792";"15.288,999";"4.968,14";"5.718,711";"3.978,113";"64,286";"0";"60,49";"0"
"2024-05-30T16:00:00.000Z";"2.351,527";"9.150,061";"751,097";"9.038,971";"3.393,474";"9.731,048";"4.951,672";"6.422,898";"4.228,46";"62,641";"0";"50,73";"0"
"2024-05-30T17:00:00.000Z";"2.470,764";"9.501,301";"1.046,065";"10.170,465";"5.464,275";"4.911,124";"5.107,014";"6.701,274";"4.379,465";"63,833";"0";"42,51";"0"
"2024-05-30T18:00:00.000Z";"2.876,496";"9.848,019";"1.093,323";"10.368,076";"5.886,366";"1.524,971";"5.315,241";"6.999,068";"4.536,221";"67,416";"0";"38,04";"0"
"2024-05-30T19:00:00.000Z";"2.864,134";"9.830,749";"1.015,982";"10.270,062";"6.598,651";"118,504";"5.321,276";"6.900,192";"4.436,118";"66,264";"0";"35,55";"0"
"2024-05-30T20:00:00.000Z";"3.225,608";"9.806,128";"982,62";"9.961,792";"4.703,469";"6,193";"5.273,239";"7.620,141";"4.322,858";"75,097";"0";"37,65";"0"
"2024-05-30T21:00:00.000Z";"3.143,71";"9.611,695";"750,474";"9.300,048";"3.189,423";"4,046";"5.280,26";"7.211,815";"4.121,185";"69,094";"0";"39,13";"0"
"2024-05-30T22:00:00.000Z";"3.670,589";"9.850,277";"525,431";"7.163,09";"1.770,255";"3,755";"6.466,095";"7.225,508";"4.137,511";"74,463";"0";"43,83";"0"
"2024-05-30T23:00:00.000Z";"3.914,315";"8.868,84";"480,31";"5.977,781";"1.389,81";"4,926";"7.041,864";"7.230,548";"4.092,385";"75,183";"0";"47,23";"0"
"2024-05-31T00:00:00.000Z";"3.874,411";"8.117,646";"471,147";"5.938,39";"1.251,653";"6,01";"7.038,428";"7.059,711";"4.034,576";"75,808";"0";"48,13";"0"
"2024-05-31T01:00:00.000Z";"4.110,326";"7.778,156";"501,365";"6.040,65";"1.309,552";"5,519";"7.100,359";"6.928,323";"3.950,323";"75,125";"0";"47,81";"0"
"2024-05-31T02:00:00.000Z";"4.078,533";"8.141,02";"514,398";"6.338,781";"1.309,601";"10,017";"7.579,289";"6.836,443";"4.066,956";"74,817";"0";"47,7";"0"
"2024-05-31T03:00:00.000Z";"4.043,939";"9.483,008";"517,177";"6.853,209";"1.474,842";"351,294";"7.466,127";"6.841,818";"4.149,002";"72,023";"0";"45,8";"0"
"2024-05-31T04:00:00.000Z";"3.496,427";"10.360,899";"609,038";"7.325,356";"3.103,829";"2.064,846";"7.563,473";"7.572,616";"4.510,251";"74,666";"0";"46,7";"0"
"2024-05-31T05:00:00.000Z";"3.131,203";"10.574,86";"666,524";"6.837,661";"4.857,653";"5.281,151";"7.247,352";"7.715,53";"4.587,004";"82,927";"0";"48,89";"0"
"2024-05-31T06:00:00.000Z";"2.443,637";"10.820,386";"752,067";"6.552,97";"4.865,49";"9.638,202";"7.034,311";"7.618,005";"4.562,219";"92,193";"0";"53,25";"0"
"2024-05-31T07:00:00.000Z";"2.257,44";"10.554,38";"851,829";"6.124,123";"3.283,118";"14.224,075";"6.800,558";"7.477,035";"4.376,771";"90,412";"0";"58,85";"0"
"2024-05-31T08:00:00.000Z";"2.191,417";"10.240,279";"708,756";"5.450,322";"2.328,143";"18.052,477";"6.649,865";"6.993,556";"4.181,571";"83,676";"0";"63,24";"0"
"2024-05-31T09:00:00.000Z";"2.107,394";"9.058,986";"635,07";"4.809,905";"2.011,737";"20.958,096";"6.768,291";"6.584,672";"4.016,374";"75,034";"0";"67,36";"0"
"2024-05-31T10:00:00.000Z";"2.224,543";"7.622,203";"591,034";"4.400,724";"2.352,53";"22.260,588";"7.402,034";"5.873,794";"3.813,007";"67,336";"0";"69,64";"0"
"2024-05-31T11:00:00.000Z";"2.289,69";"6.561,458";"531,852";"4.124,345";"2.175,157";"22.300,273";"8.265,005";"5.202,756";"3.622,581";"62,25";"0";"71,57";"0"
"2024-05-31T12:00:00.000Z";"1.955,701";"6.374,277";"519,797";"4.102,413";"2.214,765";"21.712,86";"8.658,579";"4.705,209";"3.528,687";"59,981";"0";"71,84";"0"
"2024-05-31T13:00:00.000Z";"2.305,103";"6.347,553";"543,457";"4.202,734";"2.163,358";"20.241,399";"9.274,759";"4.836,541";"3.613,762";"60,732";"0";"70,97";"0"
"2024-05-31T14:00:00.000Z";"2.291,977";"7.008,651";"568,52";"4.442,081";"2.429,442";"17.500,436";"9.975,137";"4.993,306";"3.693,029";"61,016";"0";"68,4";"0"
"2024-05-31T15:00:00.000Z";"2.456,613";"7.980,917";"602,109";"5.183,356";"3.121,204";"13.528,366";"10.398,225";"5.764,3";"3.973,199";"62,589";"0";"63,57";"0"
"2024-05-31T16:00:00.000Z";"2.376,923";"9.556,669";"590,056";"6.934,159";"4.303,738";"8.637,78";"10.504,022";"6.183,814";"4.286,341";"64,791";"0";"55,55";"0"
"2024-05-31T17:00:00.000Z";"2.753,723";"9.961,519";"653,568";"7.595,154";"6.031,042";"4.237,981";"10.817,502";"6.298,632";"4.427,935";"66,279";"0";"48,94";"0"
"2024-05-31T18:00:00.000Z";"2.789,497";"9.947,487";"651,082";"7.583,259";"6.409,721";"1.249,433";"11.806,305";"6.007,205";"4.432,866";"66,209";"0";"46,28";"0"
"2024-05-31T19:00:00.000Z";"2.852,798";"10.085,783";"623,662";"7.391,057";"5.097,775";"107,783";"11.912,918";"6.389,674";"4.502,413";"68,636";"0";"46,9";"0"
"2024-05-31T20:00:00.000Z";"2.762,117";"9.754,711";"537,41";"7.415,204";"3.752,241";"3,517";"11.901,737";"6.364,787";"4.400,057";"71,859";"0";"48,45";"0"
"2024-05-31T21:00:00.000Z";"3.229,476";"8.664,615";"523,068";"6.157,121";"2.375,856";"3,633";"12.148,532";"6.518,25";"4.210,436";"73,091";"0";"52,31";"0"
"2024-05-31T22:00:00.000Z";"3.461,599";"6.795,734";"479,366";"4.963,85";"2.665,511";"4,521";"11.888,183";"6.827,765";"4.071,425";"69,122";"0";"55,48";"0"
"2024-05-31T23:00:00.000Z";"3.583,752";"5.789,2";"468,557";"4.665,843";"2.288,893";"4,565";"11.629,138";"6.767,041";"3.921,359";"65,224";"0";"57,16";"0"
"2024-06-01T00:00:00.000Z";"3.749,215";"5.100,065";"467,617";"4.593,652";"1.545,468";"4,995";"12.276,838";"6.302,785";"3.777,779";"63,638";"0";"59,22";"0"
"2024-06-01T01:00:00.000Z";"3.950,304";"4.438,028";"408,337";"4.462,981";"1.488,419";"3,77";"12.400,856";"6.335,977";"3.676,384";"62,651";"0";"60,41";"0"
"2024-06-01T02:00:00.000Z";"4.022,993";"4.371,128";"373,646";"4.475,084";"1.626,254";"8,126";"12.336,508";"6.126,962";"3.753,128";"60,923";"0";"60,01";"0"
"2024-06-01T03:00:00.000Z";"3.966,412";"4.620,369";"387,687";"4.417,676";"1.554,806";"354,568";"12.641,062";"5.993,562";"3.802,637";"60,072";"0";"60,48";"0"
"2024-06-01T04:00:00.000Z";"3.840,09";"4.684,882";"380,836";"4.454,7";"1.647,705";"1.866,696";"12.459,448";"6.014,041";"3.922,914";"60,449";"0";"61,86";"0"
"2024-06-01T05:00:00.000Z";"3.711,256";"4.492,066";"446,66";"4.477,393";"2.035,684";"5.029,812";"11.337,498";"6.274,439";"4.038,186";"61,262";"0";"63,84";"0"
"2024-06-01T06:00:00.000Z";"3.462,013";"4.172,189";"461,572";"4.232,219";"2.559,927";"9.342,021";"10.445,07";"6.329,311";"4.089,239";"64,693";"0";"67,05";"0"
"2024-06-01T07:00:00.000Z";"3.251,082";"3.639,379";"516,029";"3.703,849";"1.855,807";"14.771,08";"10.299,898";"6.395,773";"4.056,665";"70,602";"0";"73,31";"0"
"2024-06-01T08:00:00.000Z";"2.833,613";"3.439,243";"481,634";"3.154,921";"1.395,823";"19.912,476";"10.021,09";"6.020,08";"3.896,502";"73,955";"0";"77,94";"0"
"2024-06-01T09:00:00.000Z";"2.568,294";"3.251,946";"391,055";"2.963,956";"1.211,598";"23.160,437";"10.401,373";"4.966,799";"3.712,541";"69,451";"0";"80,3";"0"
"2024-06-01T10:00:00.000Z";"2.335,842";"3.105,845";"338,727";"2.884,251";"1.668,846";"23.926,212";"10.935,682";"3.843,961";"3.492,715";"58,808";"0";"80,36";"0"
"2024-06-01T11:00:00.000Z";"1.867,834";"3.071,624";"311,629";"2.850,37";"1.774,094";"23.534,769";"11.049,546";"3.120,548";"3.327,421";"54,876";"0";"80,63";"0"
"2024-06-01T12:00:00.000Z";"2.119,655";"3.102,466";"292,634";"2.800,914";"1.803,126";"21.844,311";"11.323,189";"2.900,923";"3.154,044";"52,137";"0";"79,52";"0"
"2024-06-01T13:00:00.000Z";"2.178,436";"3.089,269";"284,971";"2.864,168";"1.602,557";"19.545,386";"13.238,055";"2.648,106";"3.127,142";"51,619";"0";"79,4";"0"
"2024-06-01T14:00:00.000Z";"2.382,212";"3.207,767";"322,24";"3.053,809";"1.598,217";"16.386,534";"15.392,022";"2.848,881";"3.225,986";"52,249";"0";"78,21";"0"
"2024-06-01T15:00:00.000Z";"2.528,515";"3.401,255";"540,244";"3.288,619";"1.610,639";"12.571,207";"17.786,632";"3.576,233";"3.466,613";"55,719";"0";"76,72";"0"
"2024-06-01T16:00:00.000Z";"2.594,518";"4.100,34";"592,862";"3.898,394";"2.808,3";"8.074,893";"19.202,32";"4.206,195";"3.880,819";"59,123";"0";"71,69";"0"
"2024-06-01T17:00:00.000Z";"2.525,638";"4.573,342";"623,628";"4.360,254";"5.389,37";"3.919,505";"18.578,447";"4.505,817";"4.037,676";"59,185";"0";"64,04";"0"
"2024-06-01T18:00:00.000Z";"2.719,964";"4.799,264";"608,574";"4.356,327";"6.554,149";"1.273,108";"17.619,487";"4.601,264";"4.069,104";"58,923";"0";"59,21";"0"
"2024-06-01T19:00:00.000Z";"2.666,729";"5.053,521";"689,307";"4.383,244";"6.192,139";"114,021";"17.401,842";"4.495,697";"3.988,247";"58,326";"0";"57,87";"0"
"2024-06-01T20:00:00.000Z";"2.537,613";"4.667,93";"904,24";"4.286,084";"5.605,597";"18,082";"17.649,063";"4.335,061";"3.914,789";"58,684";"0";"59,08";"0"
"2024-06-01T21:00:00.000Z";"2.577,314";"4.461,544";"925,105";"3.962,606";"4.000,392";"5,149";"17.445,615";"4.336,664";"3.808,886";"58,847";"0";"61,72";"0"
"2024-06-01T22:00:00.000Z";"3.175,751";"4.053,938";"801,147";"3.656,511";"2.152,023";"6,241";"17.229,086";"4.187,335";"3.595,413";"58,711";"0";"64,46";"0"
"2024-06-01T23:00:00.000Z";"3.442,729";"3.615,773";"702,053";"3.431,436";"1.321,168";"6,429";"17.090,769";"4.049,828";"3.516,645";"57,586";"0";"66,41";"0"
"2024-06-02T00:00:00.000Z";"3.520,733";"3.363,728";"553,87";"3.210,627";"1.291,506";"6,865";"16.892,177";"3.750,776";"3.463,428";"57,179";"0";"66,95";"0"
"2024-06-02T01:00:00.000Z";"3.529,356";"3.322,091";"512,662";"3.023,277";"1.079,18";"6,901";"16.820,003";"3.848,491";"3.412,376";"56,99";"0";"67,82";"0"
"2024-06-02T02:00:00.000Z";"3.734,411";"3.133,665";"536,742";"3.153,576";"1.078,132";"11,128";"17.187,016";"3.695,698";"3.359,269";"56,282";"0";"67,65";"0"
"2024-06-02T03:00:00.000Z";"3.749,737";"3.090,583";"497,349";"3.201,006";"1.208,66";"348,824";"16.853,445";"3.747,603";"3.312,292";"56,204";"0";"67,45";"0"
"2024-06-02T04:00:00.000Z";"3.537,351";"2.814,305";"488,716";"3.148,925";"1.316,677";"1.831,435";"16.807,768";"3.465,31";"3.353,716";"56,034";"0";"69,31";"0"
"2024-06-02T05:00:00.000Z";"3.167,806";"2.867,133";"494,362";"2.942,755";"1.651,051";"4.458,95";"16.333,347";"3.409,001";"3.450,24";"56,033";"0";"71,37";"0"
"2024-06-02T06:00:00.000Z";"2.909,175";"2.939,274";"259,821";"2.690,177";"1.881,113";"7.788,341";"16.718,598";"3.419,255";"3.435,098";"55,241";"0";"74,64";"0"
"2024-06-02T07:00:00.000Z";"2.315,351";"2.981,743";"281,95";"2.722,93";"2.395,203";"11.374,019";"16.337,232";"3.322,016";"3.452,714";"56,084";"0";"76,37";"0"
"2024-06-02T08:00:00.000Z";"1.761,503";"3.134,996";"300,287";"2.535,122";"1.705,476";"15.086,384";"16.372,558";"3.362,151";"3.505,701";"62,572";"0";"80,28";"0"
"2024-06-02T09:00:00.000Z";"1.246,838";"3.166,985";"315,922";"2.503,783";"1.306,666";"18.657,446";"16.764,189";"3.074,873";"3.464,579";"64,314";"0";"83,12";"0"
"2024-06-02T10:00:00.000Z";"1.132,608";"2.841,061";"300,608";"2.502,548";"1.614,639";"21.118,437";"15.433,457";"2.705,023";"3.270,358";"61,897";"0";"83,55";"0"
"2024-06-02T11:00:00.000Z";"838,695";"2.665,507";"277,323";"2.377,61";"1.828,02";"21.476,814";"14.345,839";"2.493,215";"3.151,256";"57,484";"0";"83,87";"0"
"2024-06-02T12:00:00.000Z";"734,942";"2.588,944";"262,74";"2.333,578";"1.917,829";"21.002,071";"13.466,163";"2.219,279";"3.005,937";"54,184";"0";"83,54";"0"
"2024-06-02T13:00:00.000Z";"956,646";"2.553,909";"257,492";"2.520,927";"1.965,086";"19.192,479";"13.927,27";"2.163,82";"2.958,441";"53,431";"0";"82,28";"0"
"2024-06-02T14:00:00.000Z";"1.477,987";"2.560,609";"256,127";"2.679,623";"1.723,451";"16.902,388";"15.498,801";"2.254,479";"3.009,081";"53,838";"0";"81,27";"0"
"2024-06-02T15:00:00.000Z";"2.055,886";"2.756,907";"276,449";"3.027,834";"1.915,891";"14.004,358";"17.310,106";"2.735,653";"3.278,324";"57,295";"0";"78,85";"0"
"2024-06-02T16:00:00.000Z";"2.511,122";"3.974,617";"319,053";"3.367,107";"1.786,244";"9.506,787";"19.842,423";"3.364,52";"3.711,932";"62,182";"0";"75,33";"0"
"2024-06-02T17:00:00.000Z";"2.555,148";"6.562,991";"337,416";"3.695,973";"2.119,718";"4.836,886";"19.471,834";"4.419,231";"4.010,162";"65,991";"0";"68,25";"0"
"2024-06-02T18:00:00.000Z";"2.948,605";"7.071,769";"356,145";"4.121,081";"3.790,386";"1.512,967";"17.991,301";"5.021,836";"3.978,912";"65,519";"0";"60,99";"0"
"2024-06-02T19:00:00.000Z";"2.975,207";"7.669,087";"344,26";"4.270,072";"4.331,628";"111,516";"17.177,006";"5.271,574";"3.982,348";"65,653";"0";"57,61";"0"
"2024-06-02T20:00:00.000Z";"2.849,325";"8.111,724";"338,549";"4.087,712";"4.690,556";"16,05";"15.847,583";"5.756,92";"3.974,865";"67,149";"0";"56,13";"0"
"2024-06-02T21:00:00.000Z";"2.852,163";"7.991,169";"332,357";"4.123,489";"3.915,759";"4,468";"14.435,965";"5.437,273";"3.805,431";"65,532";"0";"55,3";"0"
"2024-06-02T22:00:00.000Z";"3.521,808";"8.010,505";"372,991";"4.149,751";"2.094,266";"2,681";"13.530,476";"5.693,987";"3.658,141";"68,799";"0";"55,87";"0"
"2024-06-02T23:00:00.000Z";"3.621,721";"7.851,292";"400,255";"4.350,65";"1.655,413";"2,201";"12.559,566";"5.549,594";"3.518,971";"69,824";"0";"54,85";"0"
"2024-06-03T00:00:00.000Z";"3.914,975";"7.795,8";"503,066";"4.395,707";"1.297,808";"1,986";"11.997,664";"5.661,649";"3.561,443";"76,079";"0";"54,35";"0"
"2024-06-03T01:00:00.000Z";"4.078,669";"7.751,132";"428,918";"4.763,14";"1.257,975";"2,087";"11.254,702";"5.767,863";"3.545,405";"77,414";"0";"53,07";"0"
"2024-06-03T02:00:00.000Z";"3.944,777";"8.218,943";"606,426";"5.321,746";"1.477,207";"8,528";"11.283,061";"5.548,76";"3.531,097";"72,889";"0";"51,12";"0"
"2024-06-03T03:00:00.000Z";"4.113,056";"8.777,289";"914,646";"7.039,331";"1.751,957";"350,197";"11.208,205";"5.436,629";"3.692,746";"77,158";"0";"47,91";"0"
"2024-06-03T04:00:00.000Z";"4.215,225";"9.216,579";"1.435,039";"9.536,449";"4.544,9";"1.920,114";"10.323,973";"5.454,112";"4.014,978";"72,948";"0";"42,97";"0"
"2024-06-03T05:00:00.000Z";"2.983,373";"9.407,178";"1.603,69";"10.955,831";"7.555,24";"4.785,258";"9.031,657";"5.979,738";"4.160,304";"79,551";"0";"42,53";"0"
"2024-06-03T06:00:00.000Z";"2.775,523";"9.638,585";"1.649,132";"11.420,462";"7.765,553";"8.404,668";"8.078,51";"6.123,813";"4.182,887";"81,194";"0";"44,72";"0"
"2024-06-03T07:00:00.000Z";"2.566,434";"9.464,879";"1.584,691";"11.167,906";"7.107,813";"12.262,164";"7.423,638";"5.505,43";"4.015,919";"79,761";"0";"47,89";"0"
"2024-06-03T08:00:00.000Z";"2.497,368";"9.385,178";"1.571,341";"10.961,845";"5.142,284";"16.225,485";"7.267,312";"5.275,093";"3.884,391";"73,487";"0";"52,56";"0"
"2024-06-03T09:00:00.000Z";"2.327,121";"9.168,531";"1.498,42";"10.722,393";"3.473,194";"19.821,945";"7.158,35";"4.998,55";"3.742,483";"69,819";"0";"56,84";"0"
"2024-06-03T10:00:00.000Z";"2.440,081";"8.448,471";"1.413,632";"9.933,016";"2.093,222";"22.438,899";"7.347,025";"4.438,584";"3.481,806";"64,753";"0";"60,83";"0"
"2024-06-03T11:00:00.000Z";"2.327,614";"7.808,651";"1.187,336";"9.082,873";"1.734,221";"23.878,245";"7.713,915";"4.129,755";"3.363,126";"60,696";"0";"63,88";"0"
"2024-06-03T12:00:00.000Z";"2.079,712";"7.582,043";"969,258";"8.823,15";"1.502,437";"23.480,097";"7.977,946";"3.977,919";"3.328,665";"59,851";"0";"64,95";"0"
"2024-06-03T13:00:00.000Z";"2.094,066";"7.823,957";"1.011,9";"9.269,36";"1.514,839";"21.750,154";"7.906,921";"3.996,679";"3.263,822";"58,716";"0";"63,01";"0"
"2024-06-03T14:00:00.000Z";"2.198,238";"8.350,937";"1.319,92";"9.714,913";"1.420,132";"19.016,283";"8.136,763";"3.964,873";"3.370,93";"59,755";"0";"60,04";"0"
"2024-06-03T15:00:00.000Z";"2.927,668";"9.087,789";"1.585,211";"10.601,606";"2.177,445";"15.387,532";"8.079,495";"4.230,819";"3.678,181";"61,084";"0";"54,39";"0"
"2024-06-03T16:00:00.000Z";"2.848,097";"9.723,627";"1.781,827";"12.155,583";"3.276,832";"10.277,545";"8.632,358";"5.234,467";"4.023,218";"65,34";"0";"48,68";"0"
"2024-06-03T17:00:00.000Z";"3.294,075";"10.236,802";"1.883,849";"13.349,127";"4.727,17";"5.132,387";"8.297,262";"6.063,591";"4.263,559";"69,295";"0";"41,59";"0"
"2024-06-03T18:00:00.000Z";"3.427,12";"10.341,278";"1.953,957";"13.621,111";"6.087,887";"1.566,297";"7.214,393";"6.613,055";"4.307,042";"72,996";"0";"35,84";"0"
"2024-06-03T19:00:00.000Z";"3.594,762";"10.581,929";"2.008,418";"13.462,446";"5.489,864";"128,219";"6.276,886";"6.852,372";"4.325,12";"81,107";"0";"33,48";"0"
"2024-06-03T20:00:00.000Z";"2.938,572";"10.699,086";"1.933,843";"12.845,055";"4.670,877";"16,74";"6.076,836";"6.806,465";"4.230,786";"84,578";"0";"34,25";"0"
"2024-06-03T21:00:00.000Z";"3.646,557";"10.191,741";"1.804,4";"11.651,181";"2.707,466";"2,662";"6.032,897";"6.565,237";"4.062,761";"85,667";"0";"35,85";"0"
"2024-06-03T22:00:00.000Z";"3.336,665";"10.039,978";"1.694,716";"10.401,006";"2.406,523";"2,206";"5.423,117";"6.730,735";"3.767,208";"93,98";"0";"36,52";"0"
"2024-06-03T23:00:00.000Z";"3.684,197";"10.050,669";"1.427,137";"10.232,797";"2.106,964";"1,987";"4.713,94";"6.667,397";"3.660,771";"96,136";"0";"35,53";"0"
"2024-06-04T00:00:00.000Z";"3.898,974";"10.155,547";"1.297,261";"10.151,619";"2.036,741";"1,971";"4.012,092";"6.726,379";"3.611,098";"103,693";"0";"34,45";"0"
"2024-06-04T01:00:00.000Z";"4.181,827";"10.385,696";"1.366,223";"10.231,111";"1.738,867";"2,184";"3.481,141";"6.696,624";"3.667,452";"102,305";"0";"33,36";"0"
"2024-06-04T02:00:00.000Z";"4.548,965";"10.534,733";"1.381,426";"10.685,521";"1.963,305";"14,285";"3.245,344";"6.699,619";"3.757,593";"97,84";"0";"32,21";"0"
"2024-06-04T03:00:00.000Z";"4.929,326";"10.653,02";"1.554,689";"11.333,135";"2.107,292";"494,031";"3.175,625";"6.740,637";"3.911,283";"96,501";"0";"32,07";"0"
"2024-06-04T04:00:00.000Z";"4.356,67";"11.197,575";"2.007,447";"12.820,506";"3.940,741";"3.154,283";"2.920,819";"6.915,612";"4.262,215";"101,412";"0";"33,61";"0"
"2024-06-04T05:00:00.000Z";"3.241,957";"11.101,487";"1.869,09";"12.507,513";"5.682,008";"8.638,655";"2.381,084";"6.602,735";"4.250,105";"94,231";"0";"38,99";"0"
"2024-06-04T06:00:00.000Z";"2.716,776";"10.711,279";"1.644,231";"11.441,304";"4.350,479";"16.348,797";"2.071,693";"5.772,453";"4.089,25";"84,974";"0";"47,91";"0"
"2024-06-04T07:00:00.000Z";"2.299,731";"9.626,049";"1.269,377";"8.993,547";"3.098,132";"23.319,164";"2.224,862";"5.100,579";"3.773,052";"72,96";"0";"57,71";"0"
"2024-06-04T08:00:00.000Z";"2.333,173";"8.729,892";"1.035,446";"5.031,436";"2.904,633";"28.047,822";"2.907,026";"4.749,335";"3.595,588";"64,517";"0";"66,28";"0"
"2024-06-04T09:00:00.000Z";"2.323,571";"7.496,626";"832,991";"3.980,711";"1.799,433";"31.542,875";"3.812,655";"4.480,949";"3.545,518";"59,561";"0";"72,56";"0"
"2024-06-04T10:00:00.000Z";"2.053,609";"5.680,286";"770,039";"3.663,093";"1.291,779";"33.459,805";"4.759,125";"4.195,154";"3.385,016";"55,706";"0";"77,31";"0"
"2024-06-04T11:00:00.000Z";"1.718,857";"5.211,14";"742,902";"3.480,632";"1.690,183";"33.359,705";"5.517,086";"3.863,775";"3.176,354";"53,654";"0";"78,17";"0"
"2024-06-04T12:00:00.000Z";"1.456,074";"4.953,929";"668,178";"3.415,609";"2.134,73";"32.557,069";"5.910,94";"3.112,138";"3.162,069";"52,18";"0";"78,01";"0"
"2024-06-04T13:00:00.000Z";"1.179,233";"5.006,608";"685,084";"3.429,778";"1.940,29";"30.868,606";"6.836,144";"3.365,903";"3.205,62";"52,8";"0";"78,37";"0"
"2024-06-04T14:00:00.000Z";"1.903,292";"5.283,577";"743,214";"3.712,613";"2.168,089";"27.564,941";"7.318,696";"3.855,827";"3.327,256";"53,665";"0";"75,31";"0"
"2024-06-04T15:00:00.000Z";"1.812,634";"7.478,048";"862,255";"5.393,183";"2.419,641";"22.070,848";"8.035,632";"4.115,318";"3.550,213";"55,137";"0";"67,81";"0"
"2024-06-04T16:00:00.000Z";"2.181,53";"9.433,608";"1.256,5";"8.737,715";"3.002,285";"14.427,877";"8.945,125";"4.441,011";"3.781,643";"56,903";"0";"56,27";"0"
"2024-06-04T17:00:00.000Z";"2.860,007";"10.061,071";"1.778,812";"10.376,433";"4.983,609";"6.858,491";"9.570,761";"5.485,602";"4.022,077";"61,289";"0";"46,39";"0"
"2024-06-04T18:00:00.000Z";"3.032,141";"10.161,932";"1.832,421";"11.052,655";"6.054,096";"2.084,104";"10.790,468";"5.629,729";"4.097,73";"62,613";"0";"41,38";"0"
"2024-06-04T19:00:00.000Z";"3.078,251";"10.164,124";"1.804,621";"11.016,098";"5.077,013";"139,506";"12.088,812";"5.559,833";"4.052,804";"63,062";"0";"41,31";"0"
"2024-06-04T20:00:00.000Z";"2.761,861";"9.943,774";"1.711,332";"10.286,396";"3.866,187";"15,047";"13.051,702";"5.095,437";"3.893,656";"62,614";"0";"43,65";"0"
"2024-06-04T21:00:00.000Z";"2.280,692";"8.378,019";"1.469,592";"8.250,396";"2.771,539";"2,201";"15.304,72";"4.366,54";"3.653,671";"60,835";"0";"50,27";"0"
"2024-06-04T22:00:00.000Z";"2.727,831";"6.401,108";"1.120,532";"5.455,965";"2.738,273";"1,9";"17.755,6";"4.202,063";"3.455,062";"59,496";"0";"58,02";"0"
"2024-06-04T23:00:00.000Z";"2.039,641";"5.389,779";"931,041";"4.226,671";"1.849,073";"1,85";"20.943,597";"3.820,038";"3.289,658";"57,397";"0";"66,08";"0"
"2024-06-05T00:00:00.000Z";"2.024,057";"5.118,985";"566,14";"4.077,787";"2.352,816";"1,85";"21.160,996";"3.776,787";"3.261,613";"56,963";"0";"66,66";"0"
"2024-06-05T01:00:00.000Z";"2.076,993";"5.183,124";"547,183";"3.887,866";"1.946,02";"1,895";"21.794,502";"3.310,296";"3.296,698";"55,047";"0";"67,61";"0"
"2024-06-05T02:00:00.000Z";"2.473,101";"5.270,165";"545,229";"3.988,815";"1.902,079";"7,023";"22.313,104";"3.609,726";"3.340,007";"55,165";"0";"67,42";"0"
