DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;TOTAL_MIN_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MIN_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_IMPORT(-)_EXPORT(+)_[MW];AUSTRIA_MIN_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_IMPORT(-)_EXPORT(+)_[MW];GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
18.11.2024;18.11.2024;aFRR;NEG_12_16;0,00;6,74;9,18;1,68;6,99;9,18;21,00;0,00;4,72;8,90;-21,00;3700,00
18.11.2024;18.11.2024;aFRR;NEG_16_20;0,00;1,13;1,54;0,25;1,15;1,54;18,00;0,00;0,93;1,53;-18,00;3646,00
18.11.2024;18.11.2024;aFRR;NEG_20_24;0,00;1,97;2,80;0,50;2,02;2,80;39,00;0,00;1,49;2,78;-39,00;3492,00
19.11.2024;19.11.2024;aFRR;POS_00_04;1,46;3,16;3,89;1,56;3,21;3,89;22,00;1,46;2,74;3,86;-22,00;4162,00
19.11.2024;19.11.2024;aFRR;POS_04_08;3,39;7,11;8,56;3,39;7,13;8,56;40,00;4,15;6,93;8,54;-40,00;4033,00
19.11.2024;19.11.2024;aFRR;POS_08_12;4,77;10,61;12,74;5,35;10,73;12,74;-46,00;4,77;9,77;12,68;46,00;4074,00
19.11.2024;19.11.2024;aFRR;POS_12_16;3,45;7,23;8,75;3,45;7,25;8,75;14,00;4,23;7,02;8,70;-14,00;4035,00
19.11.2024;19.11.2024;aFRR;POS_16_20;11,30;24,58;31,21;12,65;24,81;31,21;-41,00;11,30;22,88;31,17;41,00;3560,00
19.11.2024;19.11.2024;aFRR;POS_20_24;3,49;7,49;8,39;4,22;7,65;8,39;-17,00;3,49;6,33;8,31;17,00;4171,00
19.11.2024;19.11.2024;aFRR;NEG_00_04;0,00;8,97;13,32;3,00;9,35;13,32;9,00;0,00;5,79;13,20;-9,00;3629,00
19.11.2024;19.11.2024;aFRR;NEG_04_08;0,00;7,05;8,94;1,91;7,22;8,94;32,00;0,00;5,55;8,90;-32,00;3771,00
19.11.2024;19.11.2024;aFRR;NEG_08_12;0,00;3,96;4,40;2,00;4,07;4,40;21,00;0,00;3,03;4,32;-21,00;3824,00
19.11.2024;19.11.2024;aFRR;NEG_12_16;0,00;5,69;7,29;3,00;5,81;7,29;11,00;0,00;4,64;7,20;-11,00;3741,00
19.11.2024;19.11.2024;aFRR;NEG_16_20;0,00;1,08;1,32;0,30;1,11;1,32;-12,00;0,00;0,85;1,30;12,00;3479,00
19.11.2024;19.11.2024;aFRR;NEG_20_24;0,00;2,00;2,93;1,00;2,07;2,93;17,00;0,00;1,41;2,90;-17,00;3590,00
20.11.2024;20.11.2024;aFRR;POS_00_04;1,46;2,98;3,91;1,46;2,99;3,39;80,00;1,56;2,87;3,91;-80,00;4177,00
20.11.2024;20.11.2024;aFRR;POS_04_08;3,21;6,71;7,42;3,21;6,78;7,42;27,00;3,35;6,03;7,40;-27,00;3943,00
20.11.2024;20.11.2024;aFRR;POS_08_12;4,78;10,38;12,47;4,78;10,43;12,47;-22,00;5,52;9,98;12,40;22,00;3988,00
20.11.2024;20.11.2024;aFRR;POS_12_16;3,28;7,13;8,46;3,28;7,16;8,46;-5,00;3,84;6,90;8,38;5,00;3954,00
20.11.2024;20.11.2024;aFRR;POS_16_20;11,70;23,39;27,74;11,70;23,52;27,74;-8,00;11,79;22,36;27,55;8,00;3444,00
20.11.2024;20.11.2024;aFRR;POS_20_24;3,05;6,80;7,37;3,15;6,95;7,37;-24,00;3,05;5,70;7,33;24,00;4892,00
20.11.2024;20.11.2024;aFRR;NEG_00_04;0,00;8,04;9,60;2,00;8,26;9,60;23,00;0,00;6,03;9,49;-23,00;3698,00
20.11.2024;20.11.2024;aFRR;NEG_04_08;0,00;6,16;7,00;2,00;6,31;7,00;21,00;0,00;4,79;7,00;-21,00;3651,00
20.11.2024;20.11.2024;aFRR;NEG_08_12;0,00;3,58;4,24;1,43;3,69;4,24;-15,00;0,00;2,78;4,15;15,00;3606,00
20.11.2024;20.11.2024;aFRR;NEG_12_16;0,00;5,34;6,75;2,37;5,46;6,75;-15,00;0,00;4,44;6,74;15,00;3594,00
20.11.2024;20.11.2024;aFRR;NEG_16_20;0,00;0,90;1,11;0,30;0,92;1,11;10,00;0,00;0,78;1,10;-10,00;3410,00
20.11.2024;20.11.2024;aFRR;NEG_20_24;0,00;1,77;2,43;0,95;1,81;2,43;13,00;0,00;1,47;2,43;-13,00;3800,00
21.11.2024;21.11.2024;aFRR;POS_00_04;1,41;2,86;6,61;1,53;2,84;3,17;80,00;1,41;3,10;6,61;-80,00;4122,00
21.11.2024;21.11.2024;aFRR;POS_04_08;3,12;6,34;6,78;3,35;6,47;6,78;-15,00;3,12;5,29;6,70;15,00;4169,00
21.11.2024;21.11.2024;aFRR;POS_08_12;5,20;10,22;11,80;5,62;10,35;11,80;-27,00;5,20;9,23;11,72;27,00;4329,00
21.11.2024;21.11.2024;aFRR;POS_12_16;3,41;7,01;7,88;3,82;7,08;7,88;23,00;3,41;6,34;7,86;-23,00;4251,00
21.11.2024;21.11.2024;aFRR;POS_16_20;10,95;25,88;36,78;12,51;26,12;36,78;-80,00;10,95;24,40;36,22;80,00;3993,00
21.11.2024;21.11.2024;aFRR;POS_20_24;3,11;6,48;7,20;3,32;6,58;7,20;-24,00;3,11;5,70;7,13;24,00;4820,00
21.11.2024;21.11.2024;aFRR;NEG_00_04;0,00;6,71;8,14;3,00;6,81;8,14;34,00;0,00;5,77;8,04;-34,00;3572,00
21.11.2024;21.11.2024;aFRR;NEG_04_08;0,00;5,06;5,97;2,62;5,13;5,97;37,00;0,00;4,34;5,90;-37,00;3837,00
21.11.2024;21.11.2024;aFRR;NEG_08_12;0,00;3,22;3,65;1,59;3,29;3,65;21,00;0,00;2,66;3,63;-21,00;3631,00
21.11.2024;21.11.2024;aFRR;NEG_12_16;0,00;4,82;5,34;2,52;4,90;5,34;24,00;0,00;4,07;5,30;-24,00;3768,00
21.11.2024;21.11.2024;aFRR;NEG_16_20;0,00;0,69;0,90;0,20;0,70;0,90;44,00;0,00;0,65;0,90;-44,00;4229,00
21.11.2024;21.11.2024;aFRR;NEG_20_24;0,00;1,59;2,00;0,91;1,61;2,00;7,00;0,00;1,40;1,98;-7,00;3934,00
22.11.2024;22.11.2024;aFRR;POS_00_04;1,45;2,85;4,71;1,88;2,82;3,08;80,00;1,45;3,24;4,71;-80,00;4130,00
22.11.2024;22.11.2024;aFRR;POS_04_08;2,99;5,92;6,27;4,71;6,00;6,27;-24,00;2,99;5,25;6,21;24,00;4407,00
22.11.2024;22.11.2024;aFRR;POS_08_12;5,10;10,06;10,91;8,36;10,20;10,91;-49,00;5,10;9,01;10,85;49,00;4655,00
22.11.2024;22.11.2024;aFRR;POS_12_16;3,68;6,67;7,05;4,50;6,73;7,05;34,00;3,68;6,02;7,04;-34,00;4519,00
22.11.2024;22.11.2024;aFRR;POS_16_20;13,42;20,91;26,39;17,98;20,79;23,28;80,00;13,42;22,62;26,39;-80,00;4291,00
22.11.2024;22.11.2024;aFRR;POS_20_24;3,07;5,90;6,84;3,75;5,93;6,84;-43,00;3,07;5,65;6,84;43,00;4466,00
22.11.2024;22.11.2024;aFRR;NEG_00_04;0,00;5,75;6,40;3,00;5,80;6,40;28,00;0,00;5,21;6,40;-28,00;3859,00
22.11.2024;22.11.2024;aFRR;NEG_04_08;0,00;4,24;4,70;3,00;4,30;4,70;48,00;0,00;3,68;4,65;-48,00;3772,00
22.11.2024;22.11.2024;aFRR;NEG_08_12;0,00;2,91;3,09;2,00;2,95;3,09;24,00;0,00;2,52;3,08;-24,00;3831,00
22.11.2024;22.11.2024;aFRR;NEG_12_16;0,00;4,16;4,61;3,00;4,21;4,61;-19,00;0,00;3,82;4,58;19,00;3856,00
22.11.2024;22.11.2024;aFRR;NEG_16_20;0,00;0,73;1,12;0,39;0,74;1,12;-32,00;0,00;0,73;1,07;32,00;4256,00
22.11.2024;22.11.2024;aFRR;NEG_20_24;0,00;1,64;2,96;0,70;1,69;2,96;-41,00;0,00;1,37;2,70;41,00;4008,00
23.11.2024;23.11.2024;aFRR;POS_00_04;1,43;2,72;3,98;1,82;2,70;2,98;80,00;1,43;2,99;3,98;-80,00;4185,00
23.11.2024;23.11.2024;aFRR;POS_04_08;2,74;5,16;5,62;3,71;5,22;5,62;2,00;2,74;4,67;5,61;-2,00;4248,00
23.11.2024;23.11.2024;aFRR;POS_08_12;5,16;8,48;9,18;6,45;8,55;9,18;17,00;5,16;7,80;9,12;-17,00;4823,00
23.11.2024;23.11.2024;aFRR;POS_12_16;3,08;5,69;6,14;3,85;5,76;6,14;-35,00;3,08;5,11;6,09;35,00;4343,00
23.11.2024;23.11.2024;aFRR;POS_16_20;8,39;17,45;18,82;12,86;17,71;18,81;0,00;8,39;15,18;18,82;0,00;4937,00
23.11.2024;23.11.2024;aFRR;POS_20_24;2,67;5,37;9,00;4,05;5,44;9,00;-80,00;2,67;4,92;6,24;80,00;4443,00
23.11.2024;23.11.2024;aFRR;NEG_00_04;0,00;6,25;8,00;3,00;6,39;8,00;57,00;0,00;4,77;7,99;-57,00;3866,00
23.11.2024;23.11.2024;aFRR;NEG_04_08;0,00;4,27;4,98;2,00;4,33;4,98;52,00;0,00;3,61;4,97;-52,00;3815,00
23.11.2024;23.11.2024;aFRR;NEG_08_12;0,00;3,12;4,14;1,00;3,18;4,14;3,00;0,00;2,62;3,80;-3,00;3960,00
23.11.2024;23.11.2024;aFRR;NEG_12_16;0,00;4,18;4,87;2,00;4,23;4,87;19,00;0,00;3,74;4,83;-19,00;3926,00
23.11.2024;23.11.2024;aFRR;NEG_16_20;0,00;0,87;1,32;0,25;0,88;1,30;7,00;0,00;0,81;1,32;-7,00;4509,00
23.11.2024;23.11.2024;aFRR;NEG_20_24;0,00;3,53;9,00;1,30;3,70;9,00;3,00;0,00;2,20;9,00;-3,00;3555,00
24.11.2024;24.11.2024;aFRR;POS_00_04;1,30;2,52;3,69;1,50;2,51;2,80;80,00;1,30;2,73;3,69;-80,00;4239,00
24.11.2024;24.11.2024;aFRR;POS_04_08;2,28;4,27;5,01;3,11;4,29;4,79;80,00;2,28;3,99;5,01;-80,00;4432,00
24.11.2024;24.11.2024;aFRR;POS_08_12;3,55;6,71;7,42;4,00;6,79;7,42;-17,00;3,55;6,05;7,35;17,00;4493,00
24.11.2024;24.11.2024;aFRR;POS_12_16;2,39;4,71;5,12;3,39;4,75;5,12;30,00;2,39;4,25;5,10;-30,00;4411,00
24.11.2024;24.11.2024;aFRR;POS_16_20;6,97;14,05;16,00;9,54;14,26;16,00;-80,00;6,97;12,69;15,52;80,00;5014,00
24.11.2024;24.11.2024;aFRR;POS_20_24;2,37;5,40;6,94;3,41;5,52;6,94;-80,00;2,37;4,68;6,00;80,00;4471,00
24.11.2024;24.11.2024;aFRR;NEG_00_04;0,00;14,38;22,61;3,00;15,34;22,61;-1,00;0,00;6,86;20,00;1,00;3656,00
24.11.2024;24.11.2024;aFRR;NEG_04_08;0,00;13,45;21,02;3,00;14,47;21,02;1,00;0,00;5,32;20,00;-1,00;3452,00
24.11.2024;24.11.2024;aFRR;NEG_08_12;0,00;12,51;20,88;2,00;13,41;20,88;-10,00;0,00;5,41;18,00;10,00;3540,00
24.11.2024;24.11.2024;aFRR;NEG_12_16;0,00;14,47;28,20;3,00;15,62;28,20;-14,00;0,00;6,60;25,00;14,00;3972,00
24.11.2024;24.11.2024;aFRR;NEG_16_20;0,00;4,89;13,07;0,60;5,27;13,07;-62,00;0,00;2,57;12,75;62,00;3779,00
24.11.2024;24.11.2024;aFRR;NEG_20_24;0,00;9,17;18,84;1,00;9,72;18,84;-19,00;0,00;5,25;15,38;19,00;3687,00
25.11.2024;25.11.2024;aFRR;POS_00_04;1,19;2,39;3,70;1,26;2,36;2,61;80,00;1,19;2,77;3,70;-80,00;4001,00
25.11.2024;25.11.2024;aFRR;POS_04_08;1,71;5,10;7,15;3,11;5,24;7,15;-80,00;1,71;4,24;5,94;80,00;4667,00
25.11.2024;25.11.2024;aFRR;POS_08_12;2,60;9,34;18,00;4,77;9,91;18,00;-80,00;2,60;5,60;8,68;80,00;3883,00
25.11.2024;25.11.2024;aFRR;POS_12_16;1,92;6,79;13,00;3,39;7,15;13,00;-80,00;1,92;4,50;6,93;80,00;3904,00
25.11.2024;25.11.2024;aFRR;POS_16_20;5,59;21,51;29,88;9,54;22,97;29,88;-80,00;5,59;12,35;18,51;80,00;3949,00
25.11.2024;25.11.2024;aFRR;POS_20_24;2,65;9,22;27,64;4,88;9,83;27,64;-80,00;2,65;5,56;7,06;80,00;4186,00
25.11.2024;25.11.2024;aFRR;NEG_00_04;0,00;15,72;19,82;4,00;16,69;19,82;5,00;0,00;7,65;14,95;-5,00;3419,00
25.11.2024;25.11.2024;aFRR;NEG_04_08;0,00;14,50;26,28;3,30;15,59;26,28;-1,00;0,00;6,43;21,28;1,00;3354,00
25.11.2024;25.11.2024;aFRR;NEG_08_12;0,00;8,59;11,55;2,75;8,98;11,55;7,00;0,00;5,32;11,00;-7,00;3303,00
25.11.2024;25.11.2024;aFRR;NEG_12_16;0,00;9,76;13,37;2,75;10,20;13,37;3,00;0,00;6,34;13,20;-3,00;3348,00
25.11.2024;25.11.2024;aFRR;NEG_16_20;0,00;3,18;4,71;0,73;3,34;4,71;-54,00;0,00;2,24;4,65;54,00;3282,00
25.11.2024;25.11.2024;aFRR;NEG_20_24;0,00;6,41;8,50;1,50;6,70;8,50;3,00;0,00;4,03;8,50;-3,00;3410,00
26.11.2024;26.11.2024;aFRR;POS_00_04;1,11;2,40;3,37;1,11;2,38;3,26;80,00;1,12;2,61;3,37;-80,00;4138,00
26.11.2024;26.11.2024;aFRR;POS_04_08;2,96;13,47;24,61;3,04;14,79;24,61;-80,00;2,96;5,34;6,87;80,00;3898,00
26.11.2024;26.11.2024;aFRR;POS_08_12;4,98;22,16;59,18;7,65;24,17;59,18;-80,00;4,98;9,28;12,37;80,00;3780,00
26.11.2024;26.11.2024;aFRR;POS_12_16;2,87;22,51;48,63;5,00;25,07;48,63;-80,00;2,87;6,45;8,19;80,00;3576,00
26.11.2024;26.11.2024;aFRR;POS_16_20;9,72;26,04;34,03;12,70;26,96;34,03;-80,00;9,72;20,10;25,82;80,00;4283,00
26.11.2024;26.11.2024;aFRR;POS_20_24;3,94;11,34;16,02;6,00;12,12;16,02;-80,00;3,94;6,85;8,53;80,00;4461,00
26.11.2024;26.11.2024;aFRR;NEG_00_04;0,00;9,85;20,00;3,00;9,97;20,00;-30,00;0,00;9,05;19,53;30,00;3357,00
26.11.2024;26.11.2024;aFRR;NEG_04_08;0,00;9,15;15,30;3,00;9,22;15,30;-51,00;0,00;8,74;15,18;51,00;3203,00
26.11.2024;26.11.2024;aFRR;NEG_08_12;0,00;5,65;6,80;2,00;5,74;6,80;1,00;0,00;4,88;6,80;-1,00;3398,00
26.11.2024;26.11.2024;aFRR;NEG_12_16;0,00;7,16;8,28;3,50;7,29;8,28;-31,00;0,00;6,26;8,22;31,00;3347,00
26.11.2024;26.11.2024;aFRR;NEG_16_20;0,00;1,98;2,76;0,50;1,95;2,76;9,00;0,00;2,18;2,73;-9,00;3850,00
26.11.2024;26.11.2024;aFRR;NEG_20_24;0,00;3,38;4,70;1,00;3,38;4,70;46,00;0,00;3,42;4,53;-46,00;3739,00
27.11.2024;27.11.2024;aFRR;POS_00_04;1,12;2,61;5,48;1,39;2,56;2,93;80,00;1,12;3,29;5,48;-80,00;3824,00
27.11.2024;27.11.2024;aFRR;POS_04_08;2,96;15,84;28,10;9,23;17,30;28,10;-80,00;2,96;6,99;21,00;80,00;3804,00
27.11.2024;27.11.2024;aFRR;POS_08_12;5,35;35,42;59,45;16,08;39,15;59,45;-80,00;5,35;11,41;21,56;80,00;3523,00
27.11.2024;27.11.2024;aFRR;POS_12_16;2,87;22,13;32,34;14,00;24,43;32,34;-80,00;2,87;7,45;13,70;80,00;3945,00
27.11.2024;27.11.2024;aFRR;POS_16_20;9,72;21,64;23,95;12,76;22,14;23,95;-80,00;9,72;18,64;23,78;80,00;4040,00
27.11.2024;27.11.2024;aFRR;POS_20_24;3,94;9,15;10,50;6,01;9,57;10,50;-80,00;3,94;6,70;8,55;80,00;3945,00
27.11.2024;27.11.2024;aFRR;NEG_00_04;0,00;8,40;12,88;3,00;8,27;12,88;-22,00;0,00;9,29;12,77;22,00;3486,00
27.11.2024;27.11.2024;aFRR;NEG_04_08;0,00;6,53;8,78;2,46;6,42;8,51;80,00;0,00;7,98;8,78;-80,00;3378,00
27.11.2024;27.11.2024;aFRR;NEG_08_12;0,00;3,75;4,53;1,87;3,72;4,46;80,00;0,00;4,09;4,53;-80,00;3491,00
27.11.2024;27.11.2024;aFRR;NEG_12_16;0,00;4,96;5,99;2,28;4,94;5,99;20,00;0,00;5,14;5,96;-20,00;3200,00
27.11.2024;27.11.2024;aFRR;NEG_16_20;0,00;1,66;2,40;0,60;1,63;2,40;17,00;0,00;1,96;2,39;-17,00;2994,00
27.11.2024;27.11.2024;aFRR;NEG_20_24;0,00;4,84;15,00;1,00;5,06;15,00;-17,00;0,00;3,30;4,79;17,00;3160,00
28.11.2024;28.11.2024;aFRR;POS_00_04;1,10;2,40;4,39;1,10;2,33;2,58;80,00;1,34;3,34;4,39;-80,00;4109,00
28.11.2024;28.11.2024;aFRR;POS_04_08;5,98;15,09;19,17;9,05;15,16;19,17;-7,00;5,98;14,44;19,03;7,00;3703,00
28.11.2024;28.11.2024;aFRR;POS_08_12;11,98;31,52;43,25;19,32;32,31;43,25;-74,00;11,98;26,26;43,20;74,00;3937,00
28.11.2024;28.11.2024;aFRR;POS_12_16;7,00;19,50;22,00;7,00;20,00;22,00;5,00;7,00;14,97;21,88;-5,00;4336,00
28.11.2024;28.11.2024;aFRR;POS_16_20;7,78;20,08;26,11;7,78;20,13;26,11;-40,00;8,54;19,77;25,50;40,00;4339,00
28.11.2024;28.11.2024;aFRR;POS_20_24;3,41;8,16;9,93;3,41;8,22;9,92;-6,00;4,06;7,67;9,93;6,00;4632,00
28.11.2024;28.11.2024;aFRR;NEG_00_04;0,00;22,34;60,15;4,00;22,76;60,15;-80,00;0,00;20,08;59,90;80,00;2999,00
28.11.2024;28.11.2024;aFRR;NEG_04_08;0,00;9,63;23,46;3,00;9,63;23,46;-48,00;0,00;9,59;22,70;48,00;3258,00
28.11.2024;28.11.2024;aFRR;NEG_08_12;0,00;3,61;4,30;2,00;3,64;4,30;31,00;0,00;3,39;4,28;-31,00;3110,00
28.11.2024;28.11.2024;aFRR;NEG_12_16;0,00;4,39;5,22;3,14;4,44;5,22;-7,00;0,00;4,00;5,21;7,00;3402,00
28.11.2024;28.11.2024;aFRR;NEG_16_20;0,00;1,53;1,79;1,00;1,55;1,79;-24,00;0,00;1,38;1,78;24,00;3550,00
28.11.2024;28.11.2024;aFRR;NEG_20_24;0,00;3,87;5,38;0,50;3,99;5,38;-47,00;0,00;3,17;5,12;47,00;3792,00
29.11.2024;29.11.2024;aFRR;POS_00_04;0,97;2,47;5,00;0,97;2,40;3,30;80,00;1,10;3,40;5,00;-80,00;3989,00
29.11.2024;29.11.2024;aFRR;POS_04_08;6,23;13,95;18,01;6,23;13,88;18,00;-38,00;8,11;14,43;18,01;38,00;4344,00
29.11.2024;29.11.2024;aFRR;POS_08_12;11,67;30,46;36,42;14,06;31,08;36,42;-75,00;11,67;26,46;35,01;75,00;4121,00
29.11.2024;29.11.2024;aFRR;POS_12_16;7,15;15,30;18,68;7,15;15,28;18,68;19,00;8,95;15,45;18,68;-19,00;4261,00
29.11.2024;29.11.2024;aFRR;POS_16_20;8,49;24,79;50,00;8,49;25,75;50,00;-80,00;8,76;18,73;29,00;80,00;3753,00
29.11.2024;29.11.2024;aFRR;POS_20_24;3,22;7,98;8,87;3,22;8,10;8,87;-47,00;3,59;7,19;8,84;47,00;4159,00
29.11.2024;29.11.2024;aFRR;NEG_00_04;0,00;13,00;16,64;5,00;13,33;16,64;39,00;0,00;9,79;16,36;-39,00;3644,00
29.11.2024;29.11.2024;aFRR;NEG_04_08;0,00;7,42;9,00;4,00;7,47;8,59;80,00;0,00;6,76;9,00;-80,00;3595,00
29.11.2024;29.11.2024;aFRR;NEG_08_12;0,00;2,82;3,31;1,18;2,83;3,20;80,00;0,00;2,72;3,31;-80,00;4015,00
29.11.2024;29.11.2024;aFRR;NEG_12_16;0,00;3,58;4,17;1,44;3,59;4,01;80,00;0,00;3,39;4,17;-80,00;3686,00
29.11.2024;29.11.2024;aFRR;NEG_16_20;0,00;1,16;1,30;0,49;1,17;1,30;78,00;0,00;1,06;1,30;-78,00;3994,00
29.11.2024;29.11.2024;aFRR;NEG_20_24;0,00;3,01;3,50;0,80;3,02;3,50;48,00;0,00;2,97;3,50;-48,00;3744,00
30.11.2024;30.11.2024;aFRR;POS_00_04;1,15;2,50;4,50;1,40;2,44;3,03;80,00;1,15;3,29;4,50;-80,00;4408,00
30.11.2024;30.11.2024;aFRR;POS_04_08;5,85;9,96;13,05;5,85;9,89;11,60;80,00;6,22;10,97;13,05;-80,00;4544,00
30.11.2024;30.11.2024;aFRR;POS_08_12;9,00;19,39;24,51;9,00;19,29;24,25;80,00;14,80;20,94;24,51;-80,00;4581,00
30.11.2024;30.11.2024;aFRR;POS_12_16;6,00;10,64;13,00;6,00;10,61;13,00;70,00;6,51;11,01;12,97;-70,00;4553,00
30.11.2024;30.11.2024;aFRR;POS_16_20;13,23;22,40;24,60;13,75;22,54;24,60;43,00;13,23;20,90;24,49;-43,00;4444,00
30.11.2024;30.11.2024;aFRR;POS_20_24;3,33;7,17;8,00;3,33;7,21;8,00;30,00;4,07;6,75;7,98;-30,00;4671,00
30.11.2024;30.11.2024;aFRR;NEG_00_04;0,00;10,71;12,95;6,00;10,86;12,95;12,00;0,00;9,42;12,83;-12,00;3697,00
30.11.2024;30.11.2024;aFRR;NEG_04_08;0,00;6,77;8,10;3,00;6,86;8,10;17,00;0,00;6,09;8,06;-17,00;3514,00
30.11.2024;30.11.2024;aFRR;NEG_08_12;0,00;3,17;3,99;1,00;3,25;3,99;-17,00;0,00;2,52;3,90;17,00;3379,00
30.11.2024;30.11.2024;aFRR;NEG_12_16;0,00;3,92;5,93;0,70;4,01;5,93;-27,00;0,00;3,32;5,50;27,00;3306,00
30.11.2024;30.11.2024;aFRR;NEG_16_20;0,00;1,14;1,33;0,49;1,17;1,33;-37,00;0,00;0,95;1,31;37,00;4281,00
30.11.2024;30.11.2024;aFRR;NEG_20_24;0,00;2,74;3,15;1,00;2,78;3,15;26,00;0,00;2,31;3,11;-26,00;4319,00
01.12.2024;01.12.2024;aFRR;POS_00_04;1,25;2,63;4,22;1,25;2,59;4,22;76,00;1,31;3,07;4,16;-76,00;4668,00
01.12.2024;01.12.2024;aFRR;POS_04_08;4,15;8,39;9,05;4,15;8,47;9,05;36,00;4,42;7,58;8,97;-36,00;4674,00
01.12.2024;01.12.2024;aFRR;POS_08_12;7,34;13,91;15,90;7,34;14,05;15,90;62,00;8,60;12,15;15,59;-62,00;4976,00
01.12.2024;01.12.2024;aFRR;POS_12_16;4,65;8,59;9,98;4,65;8,66;9,98;-33,00;4,77;8,11;9,89;33,00;4836,00
01.12.2024;01.12.2024;aFRR;POS_16_20;7,44;17,25;18,87;7,44;17,41;18,87;15,00;8,91;15,70;18,84;-15,00;5140,00
01.12.2024;01.12.2024;aFRR;POS_20_24;2,86;6,49;7,17;2,86;6,58;7,17;-40,00;3,10;5,87;7,12;40,00;4794,00
01.12.2024;01.12.2024;aFRR;NEG_00_04;0,00;9,36;10,23;4,86;9,49;10,23;54,00;0,00;8,03;10,20;-54,00;3743,00
01.12.2024;01.12.2024;aFRR;NEG_04_08;0,00;6,33;6,90;3,04;6,43;6,90;32,00;0,00;5,45;6,88;-32,00;3757,00
01.12.2024;01.12.2024;aFRR;NEG_08_12;0,00;3,40;4,20;1,50;3,49;4,20;-14,00;0,00;2,72;4,07;14,00;3484,00
01.12.2024;01.12.2024;aFRR;NEG_12_16;0,00;4,47;5,16;2,22;4,57;5,16;-3,00;0,00;3,79;5,11;3,00;3755,00
01.12.2024;01.12.2024;aFRR;NEG_16_20;0,00;1,31;1,68;0,50;1,34;1,68;-80,00;0,00;1,12;1,61;80,00;4040,00
01.12.2024;01.12.2024;aFRR;NEG_20_24;0,00;2,82;3,49;1,00;2,86;3,49;-2,00;0,00;2,53;3,45;2,00;3460,00
02.12.2024;02.12.2024;aFRR;POS_00_04;1,16;2,77;4,41;1,29;2,73;3,46;80,00;1,16;3,20;4,41;-80,00;4090,00
02.12.2024;02.12.2024;aFRR;POS_04_08;3,39;8,39;11,50;4,93;8,62;11,50;-80,00;3,39;6,97;10,78;80,00;4109,00
02.12.2024;02.12.2024;aFRR;POS_08_12;6,30;14,59;18,69;10,31;14,85;18,69;-80,00;6,30;12,85;16,99;80,00;3958,00
02.12.2024;02.12.2024;aFRR;POS_12_16;3,20;9,18;12,00;5,53;9,49;12,00;-80,00;3,20;7,17;10,00;80,00;3819,00
02.12.2024;02.12.2024;aFRR;POS_16_20;6,28;20,02;25,46;10,46;21,01;25,46;-80,00;6,28;13,72;21,30;80,00;3980,00
02.12.2024;02.12.2024;aFRR;POS_20_24;2,95;6,94;8,60;3,40;7,14;8,60;-80,00;2,95;5,70;7,14;80,00;4555,00
02.12.2024;02.12.2024;aFRR;NEG_00_04;0,00;9,91;16,40;4,86;10,10;16,40;-21,00;0,00;8,55;13,00;21,00;3445,00
02.12.2024;02.12.2024;aFRR;NEG_04_08;0,00;6,21;13,00;3,04;6,34;13,00;-8,00;0,00;5,24;7,58;8,00;3316,00
02.12.2024;02.12.2024;aFRR;NEG_08_12;0,00;2,91;3,76;1,50;2,98;3,76;-37,00;0,00;2,49;3,70;37,00;3145,00
02.12.2024;02.12.2024;aFRR;NEG_12_16;0,00;3,77;4,10;2,22;3,82;4,10;-8,00;0,00;3,38;4,04;8,00;3272,00
02.12.2024;02.12.2024;aFRR;NEG_16_20;0,00;1,06;1,25;0,50;1,07;1,25;-67,00;0,00;1,01;1,23;67,00;3372,00
02.12.2024;02.12.2024;aFRR;NEG_20_24;0,00;2,21;2,64;0,50;2,23;2,64;46,00;0,00;2,01;2,64;-46,00;3609,00
03.12.2024;03.12.2024;aFRR;POS_00_04;1,50;2,81;5,20;1,62;2,77;3,16;80,00;1,50;3,36;5,20;-80,00;4133,00
03.12.2024;03.12.2024;aFRR;POS_04_08;4,14;8,61;9,48;5,38;8,67;9,48;70,00;4,14;7,80;9,46;-70,00;4265,00
03.12.2024;03.12.2024;aFRR;POS_08_12;8,00;15,70;18,46;8,74;15,76;18,46;-30,00;8,00;15,30;18,44;30,00;3942,00
03.12.2024;03.12.2024;aFRR;POS_12_16;5,27;10,99;15,30;5,61;10,92;15,24;-21,00;5,27;11,56;15,30;21,00;3853,00
03.12.2024;03.12.2024;aFRR;POS_16_20;10,94;43,03;92,81;11,90;43,96;92,81;51,00;10,94;31,95;53,00;-51,00;3913,00
03.12.2024;03.12.2024;aFRR;POS_20_24;3,64;8,56;11,12;4,02;8,68;11,12;-77,00;3,64;7,83;11,00;77,00;4670,00
